image_id,source,alignment_score,authenticity_score,class_id,alignment_norm,authenticity_norm,composite_product_perimage,composite_harmonic_perimage
5,Sys_DiT_noexpert_1,4.35,3.85,7,0.8699999999999999,0.77,0.6698999999999999,0.8169512195121951
5,Sys_DiT_noexpert_2,4.65,4.2,7,0.93,0.8400000000000001,0.7812000000000001,0.8827118644067797
5,Sys_DiT_noexpert_3,4.65,4.2,7,0.93,0.8400000000000001,0.7812000000000001,0.8827118644067797
6,User_DiT_1,5.0,2.0,7,1.0,0.4,0.4,0.5714285714285715
6,User_DiT_2,5.0,5.0,7,1.0,1.0,1.0,1.0
6,User_DiT_3,5.0,5.0,7,1.0,1.0,1.0,1.0
6,Sys_DiT_noexpert_1,5.0,5.0,7,1.0,1.0,1.0,1.0
6,Sys_DiT_noexpert_2,5.0,5.0,7,1.0,1.0,1.0,1.0
6,Sys_DiT_noexpert_3,5.0,5.0,7,1.0,1.0,1.0,1.0
7,User_DiT_1,4.44,4.0,7,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
7,User_DiT_2,4.44,4.0,7,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
7,User_DiT_3,4.44,4.0,7,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
7,Sys_DiT_noexpert_1,4.35,4.6,7,0.8699999999999999,0.9199999999999999,0.8003999999999998,0.8943016759776535
7,Sys_DiT_noexpert_2,4.15,4.6,7,0.8300000000000001,0.9199999999999999,0.7636000000000001,0.8726857142857144
7,Sys_DiT_noexpert_3,4.35,4.85,7,0.8699999999999999,0.97,0.8438999999999999,0.9172826086956521
8,User_DiT_1,4.17,4.0,7,0.834,0.8,0.6672,0.8166462668298654
8,User_DiT_2,4.17,4.0,7,0.834,0.8,0.6672,0.8166462668298654
8,User_DiT_3,4.17,3.0,7,0.834,0.6,0.5004,0.697907949790795
8,Sys_DiT_noexpert_1,3.45,4.15,7,0.6900000000000001,0.8300000000000001,0.5727000000000001,0.7535526315789475
8,Sys_DiT_noexpert_2,2.15,1.8,7,0.43,0.36,0.1548,0.39189873417721516
8,Sys_DiT_noexpert_3,3.85,3.2,7,0.77,0.64,0.4928,0.6990070921985815
9,User_DiT_1,5.0,3.0,7,1.0,0.6,0.6,0.7499999999999999
9,User_DiT_2,5.0,3.0,7,1.0,0.6,0.6,0.7499999999999999
9,User_DiT_3,5.0,3.0,7,1.0,0.6,0.6,0.7499999999999999
9,Sys_DiT_noexpert_1,4.85,4.6,7,0.97,0.9199999999999999,0.8923999999999999,0.9443386243386243
9,Sys_DiT_noexpert_2,4.92,4.65,7,0.984,0.93,0.91512,0.9562382445141066
9,Sys_DiT_noexpert_3,4.85,4.6,7,0.97,0.9199999999999999,0.8923999999999999,0.9443386243386243
10,User_DiT_1,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
10,User_DiT_2,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
10,User_DiT_3,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
10,Sys_DiT_noexpert_1,4.92,4.65,10,0.984,0.93,0.91512,0.9562382445141066
10,Sys_DiT_noexpert_2,4.92,4.65,10,0.984,0.93,0.91512,0.9562382445141066
10,Sys_DiT_noexpert_3,4.85,4.6,10,0.97,0.9199999999999999,0.8923999999999999,0.9443386243386243
11,User_DiT_1,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
11,User_DiT_2,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
11,User_DiT_3,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
11,Sys_DiT_noexpert_1,4.2,3.8,10,0.8400000000000001,0.76,0.6384000000000001,0.798
11,Sys_DiT_noexpert_2,4.2,3.8,10,0.8400000000000001,0.76,0.6384000000000001,0.798
11,Sys_DiT_noexpert_3,4.35,4.65,10,0.8699999999999999,0.93,0.8090999999999999,0.899
12,User_DiT_1,0.56,3.0,10,0.11200000000000002,0.6,0.06720000000000001,0.18876404494382026
12,User_DiT_2,3.57,3.0,10,0.714,0.6,0.42839999999999995,0.6520547945205478
12,User_DiT_3,0.56,2.0,10,0.11200000000000002,0.4,0.044800000000000006,0.17500000000000002
12,Sys_DiT_noexpert_1,2.15,1.85,10,0.43,0.37,0.1591,0.39774999999999994
12,Sys_DiT_noexpert_2,2.15,1.8,10,0.43,0.36,0.1548,0.39189873417721516
12,Sys_DiT_noexpert_3,2.15,1.8,10,0.43,0.36,0.1548,0.39189873417721516
13,User_DiT_1,4.0,3.0,10,0.8,0.6,0.48,0.6857142857142857
13,User_DiT_2,5.0,3.0,10,1.0,0.6,0.6,0.7499999999999999
13,User_DiT_3,4.0,2.0,10,0.8,0.4,0.32000000000000006,0.5333333333333333
13,Sys_DiT_noexpert_1,5.0,5.0,10,1.0,1.0,1.0,1.0
13,Sys_DiT_noexpert_2,3.45,3.8,10,0.6900000000000001,0.76,0.5244000000000001,0.7233103448275863
13,Sys_DiT_noexpert_3,4.92,4.65,10,0.984,0.93,0.91512,0.9562382445141066
14,User_DiT_1,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
14,User_DiT_2,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
14,User_DiT_3,3.89,5.0,10,0.778,1.0,0.778,0.875140607424072
14,Sys_DiT_noexpert_1,5.0,5.0,10,1.0,1.0,1.0,1.0
14,Sys_DiT_noexpert_2,5.0,5.0,10,1.0,1.0,1.0,1.0
14,Sys_DiT_noexpert_3,5.0,5.0,10,1.0,1.0,1.0,1.0
15,User_DiT_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
15,User_DiT_2,5.0,5.0,25,1.0,1.0,1.0,1.0
15,User_DiT_3,5.0,2.0,25,1.0,0.4,0.4,0.5714285714285715
15,Sys_DiT_noexpert_1,4.35,4.65,25,0.8699999999999999,0.93,0.8090999999999999,0.899
15,Sys_DiT_noexpert_2,4.35,4.1,25,0.8699999999999999,0.82,0.7133999999999998,0.8442603550295856
15,Sys_DiT_noexpert_3,4.85,5.0,25,0.97,1.0,0.97,0.9847715736040609
16,User_DiT_1,5.0,5.0,25,1.0,1.0,1.0,1.0
16,User_DiT_2,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
16,User_DiT_3,5.0,5.0,25,1.0,1.0,1.0,1.0
16,Sys_DiT_noexpert_1,5.0,5.0,25,1.0,1.0,1.0,1.0
16,Sys_DiT_noexpert_2,4.35,4.1,25,0.8699999999999999,0.82,0.7133999999999998,0.8442603550295856
16,Sys_DiT_noexpert_3,3.85,4.2,25,0.77,0.8400000000000001,0.6468,0.8034782608695652
17,User_DiT_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
17,User_DiT_2,5.0,3.0,25,1.0,0.6,0.6,0.7499999999999999
17,User_DiT_3,4.17,4.0,25,0.834,0.8,0.6672,0.8166462668298654
17,Sys_DiT_noexpert_1,4.35,4.65,25,0.8699999999999999,0.93,0.8090999999999999,0.899
17,Sys_DiT_noexpert_2,4.35,4.1,25,0.8699999999999999,0.82,0.7133999999999998,0.8442603550295856
17,Sys_DiT_noexpert_3,3.95,4.1,25,0.79,0.82,0.6478,0.80472049689441
18,User_DiT_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
18,User_DiT_2,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
18,User_DiT_3,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
18,Sys_DiT_noexpert_1,2.85,2.4,25,0.5700000000000001,0.48,0.2736,0.5211428571428571
18,Sys_DiT_noexpert_2,2.85,1.92,25,0.5700000000000001,0.384,0.21888000000000002,0.4588679245283019
18,Sys_DiT_noexpert_3,2.85,2.1,25,0.5700000000000001,0.42000000000000004,0.23940000000000006,0.4836363636363637
19,User_DiT_1,3.33,2.0,25,0.666,0.4,0.2664,0.499812382739212
19,User_DiT_2,4.29,3.0,25,0.858,0.6,0.5147999999999999,0.7061728395061727
19,User_DiT_3,3.33,3.0,25,0.666,0.6,0.3996,0.6312796208530805
19,Sys_DiT_noexpert_1,3.45,2.85,25,0.6900000000000001,0.5700000000000001,0.3933000000000001,0.6242857142857143
19,Sys_DiT_noexpert_2,3.42,3.15,25,0.6839999999999999,0.63,0.43091999999999997,0.655890410958904
19,Sys_DiT_noexpert_3,4.65,3.85,25,0.93,0.77,0.7161000000000001,0.8424705882352941
20,User_DiT_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
20,User_DiT_2,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
20,User_DiT_3,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
20,Sys_DiT_noexpert_1,3.45,3.82,35,0.6900000000000001,0.764,0.5271600000000001,0.7251169188445667
20,Sys_DiT_noexpert_2,4.85,5.0,35,0.97,1.0,0.97,0.9847715736040609
20,Sys_DiT_noexpert_3,4.85,5.0,35,0.97,1.0,0.97,0.9847715736040609
21,User_DiT_1,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
21,User_DiT_2,3.0,3.0,35,0.6,0.6,0.36,0.6
21,User_DiT_3,4.0,3.0,35,0.8,0.6,0.48,0.6857142857142857
21,Sys_DiT_noexpert_1,3.45,3.82,35,0.6900000000000001,0.764,0.5271600000000001,0.7251169188445667
21,Sys_DiT_noexpert_2,3.85,4.92,35,0.77,0.984,0.75768,0.863945267958951
21,Sys_DiT_noexpert_3,2.15,3.85,35,0.43,0.77,0.3311,0.5518333333333334
22,User_DiT_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
22,User_DiT_2,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
22,User_DiT_3,4.0,5.0,35,0.8,1.0,0.8,0.888888888888889
22,Sys_DiT_noexpert_1,4.85,4.6,35,0.97,0.9199999999999999,0.8923999999999999,0.9443386243386243
22,Sys_DiT_noexpert_2,4.2,3.8,35,0.8400000000000001,0.76,0.6384000000000001,0.798
22,Sys_DiT_noexpert_3,4.85,4.3,35,0.97,0.86,0.8341999999999999,0.9116939890710382
23,User_DiT_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
23,User_DiT_2,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
23,User_DiT_3,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
23,Sys_DiT_noexpert_1,3.2,4.1,35,0.64,0.82,0.5247999999999999,0.718904109589041
23,Sys_DiT_noexpert_2,3.85,4.2,35,0.77,0.8400000000000001,0.6468,0.8034782608695652
23,Sys_DiT_noexpert_3,2.14,3.85,35,0.42800000000000005,0.77,0.32956,0.5501836393989984
24,User_DiT_1,4.0,3.0,35,0.8,0.6,0.48,0.6857142857142857
24,User_DiT_2,4.0,3.0,35,0.8,0.6,0.48,0.6857142857142857
24,User_DiT_3,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
24,Sys_DiT_noexpert_1,3.45,3.8,35,0.6900000000000001,0.76,0.5244000000000001,0.7233103448275863
24,Sys_DiT_noexpert_2,3.45,3.8,35,0.6900000000000001,0.76,0.5244000000000001,0.7233103448275863
24,Sys_DiT_noexpert_3,3.45,3.8,35,0.6900000000000001,0.76,0.5244000000000001,0.7233103448275863
25,User_DiT_1,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
25,User_DiT_2,5.0,3.0,39,1.0,0.6,0.6,0.7499999999999999
25,User_DiT_3,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
25,Sys_DiT_noexpert_1,4.35,4.6,39,0.8699999999999999,0.9199999999999999,0.8003999999999998,0.8943016759776535
25,Sys_DiT_noexpert_2,4.35,4.6,39,0.8699999999999999,0.9199999999999999,0.8003999999999998,0.8943016759776535
25,Sys_DiT_noexpert_3,4.65,4.2,39,0.93,0.8400000000000001,0.7812000000000001,0.8827118644067797
26,User_DiT_1,3.75,3.0,39,0.75,0.6,0.44999999999999996,0.6666666666666665
26,User_DiT_2,3.89,2.0,39,0.778,0.4,0.31120000000000003,0.5283531409168082
26,User_DiT_3,3.89,2.0,39,0.778,0.4,0.31120000000000003,0.5283531409168082
26,Sys_DiT_noexpert_1,3.65,4.1,39,0.73,0.82,0.5985999999999999,0.7723870967741935
26,Sys_DiT_noexpert_2,3.45,3.8,39,0.6900000000000001,0.76,0.5244000000000001,0.7233103448275863
26,Sys_DiT_noexpert_3,3.42,3.85,39,0.6839999999999999,0.77,0.5266799999999999,0.7244566712517193
27,User_DiT_1,5.0,5.0,39,1.0,1.0,1.0,1.0
27,User_DiT_2,3.57,3.0,39,0.714,0.6,0.42839999999999995,0.6520547945205478
27,User_DiT_3,3.57,2.0,39,0.714,0.4,0.2856,0.5127468581687613
27,Sys_DiT_noexpert_1,4.2,4.3,39,0.8400000000000001,0.86,0.7224,0.8498823529411764
27,Sys_DiT_noexpert_2,5.0,5.0,39,1.0,1.0,1.0,1.0
27,Sys_DiT_noexpert_3,4.65,5.0,39,0.93,1.0,0.93,0.9637305699481865
28,User_DiT_1,5.0,3.0,39,1.0,0.6,0.6,0.7499999999999999
28,User_DiT_2,4.17,2.0,39,0.834,0.4,0.3336,0.5406807131280389
28,User_DiT_3,5.0,3.0,39,1.0,0.6,0.6,0.7499999999999999
28,Sys_DiT_noexpert_1,2.15,1.85,39,0.43,0.37,0.1591,0.39774999999999994
28,Sys_DiT_noexpert_2,2.85,2.15,39,0.5700000000000001,0.43,0.2451,0.4902
28,Sys_DiT_noexpert_3,3.45,3.82,39,0.6900000000000001,0.764,0.5271600000000001,0.7251169188445667
29,User_DiT_1,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
29,User_DiT_2,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
29,User_DiT_3,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
29,Sys_DiT_noexpert_1,5.0,5.0,39,1.0,1.0,1.0,1.0
29,Sys_DiT_noexpert_2,5.0,5.0,39,1.0,1.0,1.0,1.0
29,Sys_DiT_noexpert_3,5.0,5.0,39,1.0,1.0,1.0,1.0
30,User_DiT_1,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
30,User_DiT_2,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
30,User_DiT_3,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
30,Sys_DiT_noexpert_1,4.85,5.0,49,0.97,1.0,0.97,0.9847715736040609
30,Sys_DiT_noexpert_2,4.85,5.0,49,0.97,1.0,0.97,0.9847715736040609
30,Sys_DiT_noexpert_3,4.85,5.0,49,0.97,1.0,0.97,0.9847715736040609
31,User_DiT_1,5.0,5.0,49,1.0,1.0,1.0,1.0
31,User_DiT_2,5.0,5.0,49,1.0,1.0,1.0,1.0
31,User_DiT_3,5.0,5.0,49,1.0,1.0,1.0,1.0
31,Sys_DiT_noexpert_1,5.0,5.0,49,1.0,1.0,1.0,1.0
31,Sys_DiT_noexpert_2,5.0,5.0,49,1.0,1.0,1.0,1.0
31,Sys_DiT_noexpert_3,4.85,5.0,49,0.97,1.0,0.97,0.9847715736040609
32,User_DiT_1,5.0,5.0,49,1.0,1.0,1.0,1.0
32,User_DiT_2,5.0,5.0,49,1.0,1.0,1.0,1.0
32,User_DiT_3,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
32,Sys_DiT_noexpert_1,3.45,3.82,49,0.6900000000000001,0.764,0.5271600000000001,0.7251169188445667
32,Sys_DiT_noexpert_2,3.85,3.9,49,0.77,0.78,0.6006,0.7749677419354839
32,Sys_DiT_noexpert_3,4.35,4.6,49,0.8699999999999999,0.9199999999999999,0.8003999999999998,0.8943016759776535
33,User_DiT_1,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
33,User_DiT_2,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
33,User_DiT_3,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
33,Sys_DiT_noexpert_1,4.85,5.0,49,0.97,1.0,0.97,0.9847715736040609
33,Sys_DiT_noexpert_2,4.85,4.2,49,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
33,Sys_DiT_noexpert_3,4.85,5.0,49,0.97,1.0,0.97,0.9847715736040609
34,User_DiT_1,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
34,User_DiT_2,4.38,4.0,49,0.876,0.8,0.7008000000000001,0.8362768496420048
34,User_DiT_3,4.38,4.0,49,0.876,0.8,0.7008000000000001,0.8362768496420048
34,Sys_DiT_noexpert_1,4.85,4.6,49,0.97,0.9199999999999999,0.8923999999999999,0.9443386243386243
34,Sys_DiT_noexpert_2,3.42,2.85,49,0.6839999999999999,0.5700000000000001,0.38988,0.6218181818181818
34,Sys_DiT_noexpert_3,4.65,4.3,49,0.93,0.86,0.7998000000000001,0.8936312849162011
35,User_DiT_1,5.0,5.0,51,1.0,1.0,1.0,1.0
35,User_DiT_2,5.0,5.0,51,1.0,1.0,1.0,1.0
35,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
35,Sys_DiT_noexpert_1,5.0,5.0,51,1.0,1.0,1.0,1.0
35,Sys_DiT_noexpert_2,5.0,5.0,51,1.0,1.0,1.0,1.0
35,Sys_DiT_noexpert_3,5.0,5.0,51,1.0,1.0,1.0,1.0
36,User_DiT_1,0.0,1.0,51,0.0,0.2,0.0,0.0
36,User_DiT_2,0.0,1.0,51,0.0,0.2,0.0,0.0
36,User_DiT_3,0.0,1.0,51,0.0,0.2,0.0,0.0
36,Sys_DiT_noexpert_1,1.25,2.1,51,0.25,0.42000000000000004,0.10500000000000001,0.31343283582089554
36,Sys_DiT_noexpert_2,1.25,2.8,51,0.25,0.5599999999999999,0.13999999999999999,0.345679012345679
36,Sys_DiT_noexpert_3,1.85,2.4,51,0.37,0.48,0.17759999999999998,0.4178823529411764
37,User_DiT_1,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
37,User_DiT_2,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
37,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
37,Sys_DiT_noexpert_1,5.0,5.0,51,1.0,1.0,1.0,1.0
37,Sys_DiT_noexpert_2,5.0,5.0,51,1.0,1.0,1.0,1.0
37,Sys_DiT_noexpert_3,5.0,5.0,51,1.0,1.0,1.0,1.0
38,User_DiT_1,5.0,5.0,51,1.0,1.0,1.0,1.0
38,User_DiT_2,5.0,5.0,51,1.0,1.0,1.0,1.0
38,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
38,Sys_DiT_noexpert_1,4.65,5.0,51,0.93,1.0,0.93,0.9637305699481865
38,Sys_DiT_noexpert_2,4.65,5.0,51,0.93,1.0,0.93,0.9637305699481865
38,Sys_DiT_noexpert_3,4.65,5.0,51,0.93,1.0,0.93,0.9637305699481865
39,User_DiT_1,5.0,5.0,51,1.0,1.0,1.0,1.0
39,User_DiT_2,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
39,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
39,Sys_DiT_noexpert_1,5.0,5.0,51,1.0,1.0,1.0,1.0
39,Sys_DiT_noexpert_2,5.0,5.0,51,1.0,1.0,1.0,1.0
39,Sys_DiT_noexpert_3,5.0,5.0,51,1.0,1.0,1.0,1.0
40,User_DiT_1,5.0,5.0,52,1.0,1.0,1.0,1.0
40,User_DiT_2,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
40,User_DiT_3,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
40,Sys_DiT_noexpert_1,4.15,4.35,52,0.8300000000000001,0.8699999999999999,0.7221,0.8495294117647059
40,Sys_DiT_noexpert_2,3.42,3.85,52,0.6839999999999999,0.77,0.5266799999999999,0.7244566712517193
40,Sys_DiT_noexpert_3,4.35,4.6,52,0.8699999999999999,0.9199999999999999,0.8003999999999998,0.8943016759776535
41,User_DiT_1,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
41,User_DiT_2,4.17,5.0,52,0.834,1.0,0.834,0.9094874591057797
41,User_DiT_3,4.17,5.0,52,0.834,1.0,0.834,0.9094874591057797
41,Sys_DiT_noexpert_1,5.0,5.0,52,1.0,1.0,1.0,1.0
41,Sys_DiT_noexpert_2,5.0,5.0,52,1.0,1.0,1.0,1.0
41,Sys_DiT_noexpert_3,5.0,5.0,52,1.0,1.0,1.0,1.0
42,User_DiT_1,5.0,5.0,52,1.0,1.0,1.0,1.0
42,User_DiT_2,5.0,5.0,52,1.0,1.0,1.0,1.0
42,User_DiT_3,5.0,5.0,52,1.0,1.0,1.0,1.0
42,Sys_DiT_noexpert_1,3.85,4.1,52,0.77,0.82,0.6314,0.7942138364779875
42,Sys_DiT_noexpert_2,3.85,4.92,52,0.77,0.984,0.75768,0.863945267958951
42,Sys_DiT_noexpert_3,5.0,5.0,52,1.0,1.0,1.0,1.0
43,User_DiT_1,5.0,3.0,52,1.0,0.6,0.6,0.7499999999999999
43,User_DiT_2,5.0,3.0,52,1.0,0.6,0.6,0.7499999999999999
43,User_DiT_3,5.0,3.0,52,1.0,0.6,0.6,0.7499999999999999
43,Sys_DiT_noexpert_1,5.0,4.2,52,1.0,0.8400000000000001,0.8400000000000001,0.9130434782608696
43,Sys_DiT_noexpert_2,4.85,3.92,52,0.97,0.784,0.76048,0.8671379703534778
43,Sys_DiT_noexpert_3,4.92,3.85,52,0.984,0.77,0.75768,0.863945267958951
44,User_DiT_1,1.43,2.0,52,0.286,0.4,0.1144,0.3335276967930029
44,User_DiT_2,0.71,2.0,52,0.142,0.4,0.056799999999999996,0.20959409594095937
44,User_DiT_3,1.43,3.0,52,0.286,0.6,0.17159999999999997,0.3873589164785553
44,Sys_DiT_noexpert_1,1.85,3.2,52,0.37,0.64,0.2368,0.46891089108910894
44,Sys_DiT_noexpert_2,1.85,2.9,52,0.37,0.58,0.21459999999999999,0.4517894736842105
44,Sys_DiT_noexpert_3,1.85,3.42,52,0.37,0.6839999999999999,0.25307999999999997,0.4802277039848198
45,User_DiT_1,4.29,4.0,64,0.858,0.8,0.6864,0.8279855247285887
45,User_DiT_2,5.0,5.0,64,1.0,1.0,1.0,1.0
45,User_DiT_3,5.0,4.0,64,1.0,0.8,0.8,0.888888888888889
45,Sys_DiT_noexpert_1,4.65,5.0,64,0.93,1.0,0.93,0.9637305699481865
45,Sys_DiT_noexpert_2,5.0,5.0,64,1.0,1.0,1.0,1.0
45,Sys_DiT_noexpert_3,4.65,5.0,64,0.93,1.0,0.93,0.9637305699481865
46,User_DiT_1,2.86,3.0,64,0.572,0.6,0.34319999999999995,0.5856655290102388
46,User_DiT_2,4.29,2.0,64,0.858,0.4,0.3432,0.5456279809220985
46,User_DiT_3,4.29,2.0,64,0.858,0.4,0.3432,0.5456279809220985
46,Sys_DiT_noexpert_1,3.42,3.85,64,0.6839999999999999,0.77,0.5266799999999999,0.7244566712517193
46,Sys_DiT_noexpert_2,3.85,4.2,64,0.77,0.8400000000000001,0.6468,0.8034782608695652
46,Sys_DiT_noexpert_3,3.85,4.2,64,0.77,0.8400000000000001,0.6468,0.8034782608695652
47,User_DiT_1,4.29,3.0,64,0.858,0.6,0.5147999999999999,0.7061728395061727
47,User_DiT_2,5.0,5.0,64,1.0,1.0,1.0,1.0
47,User_DiT_3,4.29,3.0,64,0.858,0.6,0.5147999999999999,0.7061728395061727
47,Sys_DiT_noexpert_1,2.85,3.42,64,0.5700000000000001,0.6839999999999999,0.38988,0.6218181818181818
47,Sys_DiT_noexpert_2,3.42,3.85,64,0.6839999999999999,0.77,0.5266799999999999,0.7244566712517193
47,Sys_DiT_noexpert_3,3.42,3.85,64,0.6839999999999999,0.77,0.5266799999999999,0.7244566712517193
48,User_DiT_1,3.75,4.0,64,0.75,0.8,0.6000000000000001,0.7741935483870969
48,User_DiT_2,2.5,1.0,64,0.5,0.2,0.1,0.28571428571428575
48,User_DiT_3,2.5,4.0,64,0.5,0.8,0.4,0.6153846153846154
48,Sys_DiT_noexpert_1,1.85,3.9,64,0.37,0.78,0.2886,0.5019130434782609
48,Sys_DiT_noexpert_2,1.85,3.6,64,0.37,0.72,0.26639999999999997,0.4888073394495413
48,Sys_DiT_noexpert_3,1.85,3.65,64,0.37,0.73,0.2701,0.4910909090909091
49,User_DiT_1,2.86,4.0,64,0.572,0.8,0.4576,0.6670553935860059
49,User_DiT_2,2.86,4.0,64,0.572,0.8,0.4576,0.6670553935860059
49,User_DiT_3,5.0,4.0,64,1.0,0.8,0.8,0.888888888888889
49,Sys_DiT_noexpert_1,3.42,4.15,64,0.6839999999999999,0.8300000000000001,0.56772,0.7499603698811096
49,Sys_DiT_noexpert_2,3.42,4.15,64,0.6839999999999999,0.8300000000000001,0.56772,0.7499603698811096
49,Sys_DiT_noexpert_3,3.85,4.2,64,0.77,0.8400000000000001,0.6468,0.8034782608695652
50,User_DiT_1,5.0,3.0,80,1.0,0.6,0.6,0.7499999999999999
