image_id,source,alignment_score,artifact_score,class_id,alignment_norm,artifact_norm,composite_product,composite_harmonic
14,Sys_IMFfdloss_ref_3,4.15,1.5,7,0.8300000000000001,0.3,0.249,0.44070796460176986
14,User_IMFfdloss_1,4.55,2.0,7,0.9099999999999999,0.4,0.364,0.5557251908396946
14,User_IMFfdloss_2,4.55,3.0,7,0.9099999999999999,0.6,0.5459999999999999,0.7231788079470198
14,User_IMFfdloss_3,4.09,2.0,7,0.818,0.4,0.3272,0.5372742200328408
18,Sys_IMFfdloss_ref_1,4.68,3.85,7,0.9359999999999999,0.77,0.72072,0.8449237983587339
18,Sys_IMFfdloss_ref_2,4.85,4.92,7,0.97,0.984,0.95448,0.976949846468782
18,Sys_IMFfdloss_ref_3,4.68,3.85,7,0.9359999999999999,0.77,0.72072,0.8449237983587339
18,User_IMFfdloss_1,5.0,4.0,7,1.0,0.8,0.8,0.888888888888889
18,User_IMFfdloss_2,5.0,4.0,7,1.0,0.8,0.8,0.888888888888889
18,User_IMFfdloss_3,5.0,4.0,7,1.0,0.8,0.8,0.888888888888889
20,Sys_IMFfdloss_ref_1,4.85,4.15,10,0.97,0.8300000000000001,0.8051,0.8945555555555555
20,Sys_IMFfdloss_ref_2,4.92,4.85,10,0.984,0.97,0.95448,0.976949846468782
20,Sys_IMFfdloss_ref_3,4.85,4.92,10,0.97,0.984,0.95448,0.976949846468782
20,User_IMFfdloss_1,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
20,User_IMFfdloss_2,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
20,User_IMFfdloss_3,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
21,Sys_IMFfdloss_ref_1,2.85,1.5,10,0.5700000000000001,0.3,0.171,0.3931034482758621
21,Sys_IMFfdloss_ref_2,4.35,4.12,10,0.8699999999999999,0.8240000000000001,0.71688,0.846375442739079
21,Sys_IMFfdloss_ref_3,4.12,3.85,10,0.8240000000000001,0.77,0.63448,0.7960853199498118
21,User_IMFfdloss_1,4.44,4.0,10,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
21,User_IMFfdloss_2,4.44,2.0,10,0.8880000000000001,0.4,0.35520000000000007,0.5515527950310559
21,User_IMFfdloss_3,4.44,4.0,10,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
26,Sys_IMFfdloss_ref_1,4.82,3.65,10,0.9640000000000001,0.73,0.70372,0.8308382526564345
26,Sys_IMFfdloss_ref_2,4.85,4.92,10,0.97,0.984,0.95448,0.976949846468782
26,Sys_IMFfdloss_ref_3,4.82,3.65,10,0.9640000000000001,0.73,0.70372,0.8308382526564345
26,User_IMFfdloss_1,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
26,User_IMFfdloss_2,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
26,User_IMFfdloss_3,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
27,Sys_IMFfdloss_ref_1,4.68,2.0,10,0.9359999999999999,0.4,0.3744,0.5604790419161677
27,Sys_IMFfdloss_ref_2,4.82,2.0,10,0.9640000000000001,0.4,0.38560000000000005,0.5653958944281525
27,Sys_IMFfdloss_ref_3,4.85,2.0,10,0.97,0.4,0.388,0.5664233576642336
27,User_IMFfdloss_1,4.0,4.0,10,0.8,0.8,0.6400000000000001,0.8000000000000002
27,User_IMFfdloss_2,5.0,4.0,10,1.0,0.8,0.8,0.888888888888889
27,User_IMFfdloss_3,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
29,Sys_IMFfdloss_ref_1,5.0,5.0,10,1.0,1.0,1.0,1.0
29,Sys_IMFfdloss_ref_2,3.82,3.65,10,0.764,0.73,0.55772,0.7466131191432396
29,Sys_IMFfdloss_ref_3,4.92,4.85,10,0.984,0.97,0.95448,0.976949846468782
29,User_IMFfdloss_1,3.33,5.0,10,0.666,1.0,0.666,0.7995198079231693
29,User_IMFfdloss_2,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
29,User_IMFfdloss_3,3.33,5.0,10,0.666,1.0,0.666,0.7995198079231693
30,Sys_IMFfdloss_ref_1,3.65,1.5,25,0.73,0.3,0.219,0.42524271844660194
30,Sys_IMFfdloss_ref_2,4.82,4.75,25,0.9640000000000001,0.95,0.9158000000000001,0.9569487983281086
30,Sys_IMFfdloss_ref_3,4.65,3.85,25,0.93,0.77,0.7161000000000001,0.8424705882352941
30,User_IMFfdloss_1,4.17,4.0,25,0.834,0.8,0.6672,0.8166462668298654
30,User_IMFfdloss_2,4.17,2.0,25,0.834,0.4,0.3336,0.5406807131280389
30,User_IMFfdloss_3,4.17,4.0,25,0.834,0.8,0.6672,0.8166462668298654
33,Sys_IMFfdloss_ref_1,2.85,3.6,25,0.5700000000000001,0.72,0.41040000000000004,0.6362790697674419
33,Sys_IMFfdloss_ref_2,2.85,2.9,25,0.5700000000000001,0.58,0.3306,0.5749565217391305
33,Sys_IMFfdloss_ref_3,4.65,3.85,25,0.93,0.77,0.7161000000000001,0.8424705882352941
33,User_IMFfdloss_1,4.0,3.0,25,0.8,0.6,0.48,0.6857142857142857
33,User_IMFfdloss_2,3.0,3.0,25,0.6,0.6,0.36,0.6
33,User_IMFfdloss_3,2.5,4.0,25,0.5,0.8,0.4,0.6153846153846154
35,Sys_IMFfdloss_ref_1,3.82,2.15,25,0.764,0.43,0.32852,0.550284757118928
35,Sys_IMFfdloss_ref_2,4.85,3.2,25,0.97,0.64,0.6208,0.7711801242236026
35,Sys_IMFfdloss_ref_3,3.85,2.15,25,0.77,0.43,0.3311,0.5518333333333334
35,User_IMFfdloss_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
35,User_IMFfdloss_2,4.0,2.0,25,0.8,0.4,0.32000000000000006,0.5333333333333333
35,User_IMFfdloss_3,4.0,3.0,25,0.8,0.6,0.48,0.6857142857142857
36,Sys_IMFfdloss_ref_1,4.65,3.85,25,0.93,0.77,0.7161000000000001,0.8424705882352941
36,Sys_IMFfdloss_ref_2,4.82,1.5,25,0.9640000000000001,0.3,0.2892,0.45759493670886076
36,Sys_IMFfdloss_ref_3,4.15,2.85,25,0.8300000000000001,0.5700000000000001,0.4731000000000001,0.6758571428571429
36,User_IMFfdloss_1,5.0,2.0,25,1.0,0.4,0.4,0.5714285714285715
36,User_IMFfdloss_2,5.0,2.0,25,1.0,0.4,0.4,0.5714285714285715
36,User_IMFfdloss_3,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
38,Sys_IMFfdloss_ref_1,4.12,1.5,25,0.8240000000000001,0.3,0.2472,0.43985765124555154
38,Sys_IMFfdloss_ref_2,4.12,1.5,25,0.8240000000000001,0.3,0.2472,0.43985765124555154
38,Sys_IMFfdloss_ref_3,3.65,1.5,25,0.73,0.3,0.219,0.42524271844660194
38,User_IMFfdloss_1,5.0,2.0,25,1.0,0.4,0.4,0.5714285714285715
38,User_IMFfdloss_2,4.17,2.0,25,0.834,0.4,0.3336,0.5406807131280389
38,User_IMFfdloss_3,5.0,3.0,25,1.0,0.6,0.6,0.7499999999999999
43,Sys_IMFfdloss_ref_1,4.65,3.85,35,0.93,0.77,0.7161000000000001,0.8424705882352941
43,Sys_IMFfdloss_ref_2,4.12,2.85,35,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
43,Sys_IMFfdloss_ref_3,4.12,2.85,35,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
43,User_IMFfdloss_1,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
43,User_IMFfdloss_2,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
43,User_IMFfdloss_3,4.0,3.0,35,0.8,0.6,0.48,0.6857142857142857
44,Sys_IMFfdloss_ref_1,1.85,2.9,35,0.37,0.58,0.21459999999999999,0.4517894736842105
44,Sys_IMFfdloss_ref_2,2.85,3.65,35,0.5700000000000001,0.73,0.4161,0.6401538461538462
44,Sys_IMFfdloss_ref_3,2.15,2.85,35,0.43,0.5700000000000001,0.2451,0.4902
44,User_IMFfdloss_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
44,User_IMFfdloss_2,3.0,2.0,35,0.6,0.4,0.24,0.48
44,User_IMFfdloss_3,3.0,2.0,35,0.6,0.4,0.24,0.48
46,Sys_IMFfdloss_ref_1,4.12,2.85,35,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
46,Sys_IMFfdloss_ref_2,4.12,3.85,35,0.8240000000000001,0.77,0.63448,0.7960853199498118
46,Sys_IMFfdloss_ref_3,3.42,2.0,35,0.6839999999999999,0.4,0.2736,0.5047970479704796
46,User_IMFfdloss_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
46,User_IMFfdloss_2,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
46,User_IMFfdloss_3,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
47,Sys_IMFfdloss_ref_1,3.62,3.85,35,0.724,0.77,0.55748,0.7462918340026774
47,Sys_IMFfdloss_ref_2,3.85,3.6,35,0.77,0.72,0.5544,0.7441610738255033
47,Sys_IMFfdloss_ref_3,3.65,3.85,35,0.73,0.77,0.5621,0.7494666666666667
47,User_IMFfdloss_1,5.0,3.0,35,1.0,0.6,0.6,0.7499999999999999
47,User_IMFfdloss_2,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
47,User_IMFfdloss_3,5.0,3.0,35,1.0,0.6,0.6,0.7499999999999999
48,Sys_IMFfdloss_ref_1,4.15,2.0,35,0.8300000000000001,0.4,0.3320000000000001,0.5398373983739838
48,Sys_IMFfdloss_ref_2,4.15,2.0,35,0.8300000000000001,0.4,0.3320000000000001,0.5398373983739838
48,Sys_IMFfdloss_ref_3,4.12,2.0,35,0.8240000000000001,0.4,0.32960000000000006,0.538562091503268
48,User_IMFfdloss_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
48,User_IMFfdloss_2,5.0,3.0,35,1.0,0.6,0.6,0.7499999999999999
48,User_IMFfdloss_3,5.0,3.0,35,1.0,0.6,0.6,0.7499999999999999
50,Sys_IMFfdloss_ref_1,4.92,4.85,39,0.984,0.97,0.95448,0.976949846468782
50,Sys_IMFfdloss_ref_2,4.92,4.85,39,0.984,0.97,0.95448,0.976949846468782
50,Sys_IMFfdloss_ref_3,4.85,4.92,39,0.97,0.984,0.95448,0.976949846468782
50,User_IMFfdloss_1,5.0,5.0,39,1.0,1.0,1.0,1.0
50,User_IMFfdloss_2,5.0,5.0,39,1.0,1.0,1.0,1.0
50,User_IMFfdloss_3,5.0,5.0,39,1.0,1.0,1.0,1.0
52,Sys_IMFfdloss_ref_1,4.12,3.65,39,0.8240000000000001,0.73,0.60152,0.7741570141570142
52,Sys_IMFfdloss_ref_2,4.12,2.85,39,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
52,Sys_IMFfdloss_ref_3,4.15,3.62,39,0.8300000000000001,0.724,0.60092,0.7733848133848134
52,User_IMFfdloss_1,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
52,User_IMFfdloss_2,4.17,4.0,39,0.834,0.8,0.6672,0.8166462668298654
52,User_IMFfdloss_3,4.17,4.0,39,0.834,0.8,0.6672,0.8166462668298654
53,Sys_IMFfdloss_ref_1,4.85,1.5,39,0.97,0.3,0.291,0.458267716535433
53,Sys_IMFfdloss_ref_2,4.98,4.95,39,0.9960000000000001,0.99,0.9860400000000001,0.9929909365558913
53,Sys_IMFfdloss_ref_3,4.15,4.92,39,0.8300000000000001,0.984,0.8167200000000001,0.9004630650496142
53,User_IMFfdloss_1,4.38,5.0,39,0.876,1.0,0.876,0.933901918976546
53,User_IMFfdloss_2,4.38,5.0,39,0.876,1.0,0.876,0.933901918976546
53,User_IMFfdloss_3,5.0,5.0,39,1.0,1.0,1.0,1.0
54,Sys_IMFfdloss_ref_1,3.42,1.5,39,0.6839999999999999,0.3,0.20519999999999997,0.41707317073170724
54,Sys_IMFfdloss_ref_2,3.85,1.5,39,0.77,0.3,0.23099999999999998,0.4317757009345794
54,Sys_IMFfdloss_ref_3,4.15,3.85,39,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
54,User_IMFfdloss_1,3.89,2.0,39,0.778,0.4,0.31120000000000003,0.5283531409168082
54,User_IMFfdloss_2,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
54,User_IMFfdloss_3,3.89,2.0,39,0.778,0.4,0.31120000000000003,0.5283531409168082
55,Sys_IMFfdloss_ref_1,3.85,1.5,39,0.77,0.3,0.23099999999999998,0.4317757009345794
55,Sys_IMFfdloss_ref_2,3.85,4.12,39,0.77,0.8240000000000001,0.63448,0.7960853199498118
55,Sys_IMFfdloss_ref_3,3.85,1.5,39,0.77,0.3,0.23099999999999998,0.4317757009345794
55,User_IMFfdloss_1,4.17,3.0,39,0.834,0.6,0.5004,0.697907949790795
55,User_IMFfdloss_2,4.38,4.0,39,0.876,0.8,0.7008000000000001,0.8362768496420048
55,User_IMFfdloss_3,5.0,2.0,39,1.0,0.4,0.4,0.5714285714285715
61,Sys_IMFfdloss_ref_1,4.12,1.85,49,0.8240000000000001,0.37,0.30488000000000004,0.5106867671691793
61,Sys_IMFfdloss_ref_2,3.42,1.5,49,0.6839999999999999,0.3,0.20519999999999997,0.41707317073170724
61,Sys_IMFfdloss_ref_3,2.85,1.2,49,0.5700000000000001,0.24,0.1368,0.3377777777777778
61,User_IMFfdloss_1,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
61,User_IMFfdloss_2,5.0,2.0,49,1.0,0.4,0.4,0.5714285714285715
61,User_IMFfdloss_3,5.0,1.0,49,1.0,0.2,0.2,0.33333333333333337
62,Sys_IMFfdloss_ref_1,4.12,3.65,49,0.8240000000000001,0.73,0.60152,0.7741570141570142
62,Sys_IMFfdloss_ref_2,4.82,3.65,49,0.9640000000000001,0.73,0.70372,0.8308382526564345
62,Sys_IMFfdloss_ref_3,4.82,3.65,49,0.9640000000000001,0.73,0.70372,0.8308382526564345
62,User_IMFfdloss_1,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
62,User_IMFfdloss_2,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
62,User_IMFfdloss_3,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
64,Sys_IMFfdloss_ref_1,4.12,2.85,49,0.8240000000000001,0.5700000000000001,0.4696800000000001,0.6738593974175037
64,Sys_IMFfdloss_ref_2,4.85,3.2,49,0.97,0.64,0.6208,0.7711801242236026
64,Sys_IMFfdloss_ref_3,4.65,3.85,49,0.93,0.77,0.7161000000000001,0.8424705882352941
64,User_IMFfdloss_1,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
64,User_IMFfdloss_2,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
64,User_IMFfdloss_3,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
65,Sys_IMFfdloss_ref_1,4.62,3.85,49,0.924,0.77,0.71148,0.8400000000000001
65,Sys_IMFfdloss_ref_2,4.62,3.85,49,0.924,0.77,0.71148,0.8400000000000001
65,Sys_IMFfdloss_ref_3,4.65,3.8,49,0.93,0.76,0.7068000000000001,0.8364497041420119
65,User_IMFfdloss_1,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
65,User_IMFfdloss_2,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
65,User_IMFfdloss_3,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
67,Sys_IMFfdloss_ref_1,4.85,3.65,49,0.97,0.73,0.7081,0.8330588235294117
67,Sys_IMFfdloss_ref_2,4.82,3.65,49,0.9640000000000001,0.73,0.70372,0.8308382526564345
67,Sys_IMFfdloss_ref_3,4.35,3.82,49,0.8699999999999999,0.764,0.6646799999999999,0.8135618115055079
67,User_IMFfdloss_1,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
67,User_IMFfdloss_2,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
67,User_IMFfdloss_3,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
70,Sys_IMFfdloss_ref_1,4.95,4.98,51,0.99,0.9960000000000001,0.9860400000000001,0.9929909365558913
70,Sys_IMFfdloss_ref_2,4.85,4.62,51,0.97,0.924,0.89628,0.9464413938753959
70,Sys_IMFfdloss_ref_3,4.85,3.65,51,0.97,0.73,0.7081,0.8330588235294117
70,User_IMFfdloss_1,5.0,5.0,51,1.0,1.0,1.0,1.0
70,User_IMFfdloss_2,5.0,5.0,51,1.0,1.0,1.0,1.0
70,User_IMFfdloss_3,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
71,Sys_IMFfdloss_ref_1,4.15,2.85,51,0.8300000000000001,0.5700000000000001,0.4731000000000001,0.6758571428571429
71,Sys_IMFfdloss_ref_2,2.85,1.92,51,0.5700000000000001,0.384,0.21888000000000002,0.4588679245283019
71,Sys_IMFfdloss_ref_3,2.15,1.85,51,0.43,0.37,0.1591,0.39774999999999994
71,User_IMFfdloss_1,3.75,3.0,51,0.75,0.6,0.44999999999999996,0.6666666666666665
71,User_IMFfdloss_2,3.75,4.0,51,0.75,0.8,0.6000000000000001,0.7741935483870969
71,User_IMFfdloss_3,3.75,2.0,51,0.75,0.4,0.30000000000000004,0.5217391304347827
72,Sys_IMFfdloss_ref_1,4.92,4.85,51,0.984,0.97,0.95448,0.976949846468782
72,Sys_IMFfdloss_ref_2,4.92,4.85,51,0.984,0.97,0.95448,0.976949846468782
72,Sys_IMFfdloss_ref_3,5.0,5.0,51,1.0,1.0,1.0,1.0
72,User_IMFfdloss_1,5.0,5.0,51,1.0,1.0,1.0,1.0
72,User_IMFfdloss_2,5.0,5.0,51,1.0,1.0,1.0,1.0
72,User_IMFfdloss_3,5.0,5.0,51,1.0,1.0,1.0,1.0
76,Sys_IMFfdloss_ref_1,4.95,4.98,51,0.99,0.9960000000000001,0.9860400000000001,0.9929909365558913
76,Sys_IMFfdloss_ref_2,4.92,4.88,51,0.984,0.976,0.960384,0.9799836734693878
76,Sys_IMFfdloss_ref_3,4.92,4.85,51,0.984,0.97,0.95448,0.976949846468782
76,User_IMFfdloss_1,5.0,5.0,51,1.0,1.0,1.0,1.0
76,User_IMFfdloss_2,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
76,User_IMFfdloss_3,5.0,5.0,51,1.0,1.0,1.0,1.0
79,Sys_IMFfdloss_ref_1,4.85,2.1,51,0.97,0.42000000000000004,0.40740000000000004,0.5861870503597122
79,Sys_IMFfdloss_ref_2,4.65,2.85,51,0.93,0.5700000000000001,0.5301000000000001,0.7068000000000002
79,Sys_IMFfdloss_ref_3,4.15,1.85,51,0.8300000000000001,0.37,0.30710000000000004,0.5118333333333334
79,User_IMFfdloss_1,4.38,4.0,51,0.876,0.8,0.7008000000000001,0.8362768496420048
79,User_IMFfdloss_2,4.38,1.0,51,0.876,0.2,0.17520000000000002,0.32565055762081785
79,User_IMFfdloss_3,4.38,2.0,51,0.876,0.4,0.35040000000000004,0.5492163009404389
80,Sys_IMFfdloss_ref_1,3.65,2.85,52,0.73,0.5700000000000001,0.4161,0.6401538461538462
80,Sys_IMFfdloss_ref_2,3.65,3.82,52,0.73,0.764,0.55772,0.7466131191432396
80,Sys_IMFfdloss_ref_3,3.65,3.82,52,0.73,0.764,0.55772,0.7466131191432396
80,User_IMFfdloss_1,4.38,4.0,52,0.876,0.8,0.7008000000000001,0.8362768496420048
80,User_IMFfdloss_2,4.38,3.0,52,0.876,0.6,0.5256,0.7121951219512195
80,User_IMFfdloss_3,4.38,3.0,52,0.876,0.6,0.5256,0.7121951219512195
83,Sys_IMFfdloss_ref_1,4.82,4.35,52,0.9640000000000001,0.8699999999999999,0.83868,0.9145910577971647
83,Sys_IMFfdloss_ref_2,4.82,3.65,52,0.9640000000000001,0.73,0.70372,0.8308382526564345
83,Sys_IMFfdloss_ref_3,4.85,4.92,52,0.97,0.984,0.95448,0.976949846468782
83,User_IMFfdloss_1,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
83,User_IMFfdloss_2,5.0,5.0,52,1.0,1.0,1.0,1.0
83,User_IMFfdloss_3,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
84,Sys_IMFfdloss_ref_1,4.92,4.95,52,0.984,0.99,0.97416,0.9869908814589666
84,Sys_IMFfdloss_ref_2,4.35,2.85,52,0.8699999999999999,0.5700000000000001,0.4959,0.6887500000000001
84,Sys_IMFfdloss_ref_3,4.72,2.85,52,0.944,0.5700000000000001,0.53808,0.7108058124174372
84,User_IMFfdloss_1,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
84,User_IMFfdloss_2,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
84,User_IMFfdloss_3,5.0,5.0,52,1.0,1.0,1.0,1.0
85,Sys_IMFfdloss_ref_1,3.85,4.12,52,0.77,0.8240000000000001,0.63448,0.7960853199498118
85,Sys_IMFfdloss_ref_2,4.92,4.95,52,0.984,0.99,0.97416,0.9869908814589666
85,Sys_IMFfdloss_ref_3,4.15,3.85,52,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
85,User_IMFfdloss_1,4.38,4.0,52,0.876,0.8,0.7008000000000001,0.8362768496420048
85,User_IMFfdloss_2,5.0,5.0,52,1.0,1.0,1.0,1.0
85,User_IMFfdloss_3,5.0,5.0,52,1.0,1.0,1.0,1.0
89,Sys_IMFfdloss_ref_1,1.85,3.92,52,0.37,0.784,0.29008,0.502738301559792
89,Sys_IMFfdloss_ref_2,1.85,3.92,52,0.37,0.784,0.29008,0.502738301559792
89,Sys_IMFfdloss_ref_3,1.92,3.85,52,0.384,0.77,0.29568,0.5124436741767765
89,User_IMFfdloss_1,1.88,4.0,52,0.376,0.8,0.3008,0.5115646258503401
89,User_IMFfdloss_2,1.88,4.0,52,0.376,0.8,0.3008,0.5115646258503401
89,User_IMFfdloss_3,1.88,4.0,52,0.376,0.8,0.3008,0.5115646258503401
90,Sys_IMFfdloss_ref_1,3.65,3.12,64,0.73,0.624,0.45552,0.6728508124076809
90,Sys_IMFfdloss_ref_2,2.85,2.6,64,0.5700000000000001,0.52,0.29640000000000005,0.5438532110091744
90,Sys_IMFfdloss_ref_3,3.85,3.62,64,0.77,0.724,0.55748,0.7462918340026774
90,User_IMFfdloss_1,4.38,3.0,64,0.876,0.6,0.5256,0.7121951219512195
90,User_IMFfdloss_2,4.38,3.0,64,0.876,0.6,0.5256,0.7121951219512195
90,User_IMFfdloss_3,4.38,3.0,64,0.876,0.6,0.5256,0.7121951219512195
