image_id,source,alignment_score,authenticity_score,class_id
34,Sys_RAEv2_ref,3.85,4.12,49
35,User_JiTfdloss_1,5.0,3.0,25
35,User_JiTfdloss_2,5.0,4.0,25
35,User_JiTfdloss_3,5.0,4.0,25
35,Sys_RAEv2_ref,2.15,1.8,51
36,User_JiTfdloss_1,5.0,5.0,25
36,User_JiTfdloss_2,5.0,3.0,25
36,User_JiTfdloss_3,5.0,3.0,25
36,Sys_RAEv2_ref,5.0,5.0,51
37,Sys_RAEv2_ref,2.85,1.65,51
38,User_JiTfdloss_1,5.0,4.0,25
38,User_JiTfdloss_2,5.0,4.0,25
38,User_JiTfdloss_3,5.0,5.0,25
38,Sys_RAEv2_ref,2.85,3.6,51
39,Sys_RAEv2_ref,4.65,3.85,51
40,Sys_RAEv2_ref,4.92,4.95,52
41,Sys_RAEv2_ref,1.25,3.8,52
42,Sys_RAEv2_ref,2.35,3.85,52
43,User_JiTfdloss_1,5.0,4.0,35
43,User_JiTfdloss_2,5.0,4.0,35
43,User_JiTfdloss_3,5.0,4.0,35
43,Sys_RAEv2_ref,4.12,3.68,52
44,User_JiTfdloss_1,4.0,5.0,35
44,User_JiTfdloss_2,5.0,3.0,35
44,User_JiTfdloss_3,5.0,5.0,35
44,Sys_RAEv2_ref,4.12,3.65,52
45,Sys_RAEv2_ref,4.12,3.65,64
46,User_JiTfdloss_1,5.0,4.0,35
46,User_JiTfdloss_2,5.0,4.0,35
46,User_JiTfdloss_3,5.0,4.0,35
46,Sys_RAEv2_ref,3.45,3.12,64
47,User_JiTfdloss_1,5.0,3.0,35
47,User_JiTfdloss_2,4.0,3.0,35
47,User_JiTfdloss_3,4.0,3.0,35
47,Sys_RAEv2_ref,4.85,4.92,64
48,User_JiTfdloss_1,2.5,3.0,35
48,User_JiTfdloss_2,2.5,2.0,35
48,User_JiTfdloss_3,5.0,2.0,35
48,Sys_RAEv2_ref,0.85,1.2,64
49,Sys_RAEv2_ref,4.65,3.85,64
50,User_JiTfdloss_1,5.0,5.0,39
50,User_JiTfdloss_2,5.0,5.0,39
50,User_JiTfdloss_3,5.0,5.0,39
50,Sys_RAEv2_ref,4.82,1.5,80
51,Sys_RAEv2_ref,4.65,1.5,80
52,User_JiTfdloss_1,5.0,4.0,39
52,User_JiTfdloss_2,3.89,2.0,39
52,User_JiTfdloss_3,5.0,4.0,39
52,Sys_RAEv2_ref,3.85,2.15,80
53,User_JiTfdloss_1,4.29,2.0,39
53,User_JiTfdloss_2,4.29,2.0,39
53,User_JiTfdloss_3,4.29,2.0,39
53,Sys_RAEv2_ref,4.62,3.85,80
54,User_JiTfdloss_1,4.38,4.0,39
54,User_JiTfdloss_2,5.0,5.0,39
54,User_JiTfdloss_3,4.38,2.0,39
54,Sys_RAEv2_ref,4.85,3.72,80
55,User_JiTfdloss_1,5.0,4.0,39
55,User_JiTfdloss_2,4.38,4.0,39
55,User_JiTfdloss_3,5.0,4.0,39
55,Sys_RAEv2_ref,4.85,3.65,97
56,Sys_RAEv2_ref,4.65,3.0,97
57,Sys_RAEv2_ref,4.85,4.2,97
58,Sys_RAEv2_ref,4.85,1.5,97
59,Sys_RAEv2_ref,4.98,4.95,97
60,Sys_RAEv2_ref,4.82,1.5,106
61,User_JiTfdloss_1,4.29,2.0,49
61,User_JiTfdloss_2,4.38,2.0,49
61,User_JiTfdloss_3,4.38,2.0,49
61,Sys_RAEv2_ref,3.42,1.5,106
62,User_JiTfdloss_1,5.0,3.0,49
62,User_JiTfdloss_2,5.0,3.0,49
62,User_JiTfdloss_3,4.29,3.0,49
62,Sys_RAEv2_ref,4.65,1.5,106
63,Sys_RAEv2_ref,0.15,2.0,106
64,User_JiTfdloss_1,5.0,4.0,49
64,User_JiTfdloss_2,5.0,5.0,49
64,User_JiTfdloss_3,5.0,5.0,49
64,Sys_RAEv2_ref,4.62,3.0,106
65,User_JiTfdloss_1,5.0,4.0,49
65,User_JiTfdloss_2,5.0,4.0,49
65,User_JiTfdloss_3,5.0,4.0,49
65,Sys_RAEv2_ref,1.85,1.2,116
66,Sys_RAEv2_ref,4.62,3.85,116
67,User_JiTfdloss_1,5.0,4.0,49
67,User_JiTfdloss_2,5.0,3.0,49
67,User_JiTfdloss_3,5.0,4.0,49
67,Sys_RAEv2_ref,4.82,3.65,116
68,Sys_RAEv2_ref,4.92,4.85,116
69,Sys_RAEv2_ref,4.62,3.45,116
70,User_JiTfdloss_1,5.0,5.0,51
70,User_JiTfdloss_2,5.0,5.0,51
70,User_JiTfdloss_3,5.0,4.0,51
70,Sys_RAEv2_ref,1.85,1.5,118
71,User_JiTfdloss_1,3.12,4.0,51
71,User_JiTfdloss_2,3.12,2.0,51
71,User_JiTfdloss_3,4.38,2.0,51
71,Sys_RAEv2_ref,4.65,3.82,118
72,User_JiTfdloss_1,3.33,5.0,51
72,User_JiTfdloss_2,3.33,4.0,51
72,User_JiTfdloss_3,3.33,5.0,51
72,Sys_RAEv2_ref,4.15,3.85,118
73,Sys_RAEv2_ref,4.85,3.65,118
74,Sys_RAEv2_ref,4.15,3.85,118
75,Sys_RAEv2_ref,4.12,3.65,129
76,User_JiTfdloss_1,5.0,5.0,51
76,User_JiTfdloss_2,5.0,5.0,51
76,User_JiTfdloss_3,3.75,4.0,51
76,Sys_RAEv2_ref,4.12,3.0,129
77,Sys_RAEv2_ref,4.12,1.5,129
78,Sys_RAEv2_ref,4.12,1.5,129
79,User_JiTfdloss_1,1.25,3.0,51
79,User_JiTfdloss_2,1.25,3.0,51
79,User_JiTfdloss_3,1.25,3.0,51
79,Sys_RAEv2_ref,2.15,0.85,129
80,User_JiTfdloss_1,2.5,2.0,52
80,User_JiTfdloss_2,4.29,4.0,52
80,User_JiTfdloss_3,4.29,3.0,52
80,Sys_RAEv2_ref,4.85,4.62,144
81,Sys_RAEv2_ref,4.85,1.5,144
82,Sys_RAEv2_ref,4.85,3.65,144
83,User_JiTfdloss_1,2.14,3.0,52
83,User_JiTfdloss_2,5.0,2.0,52
83,User_JiTfdloss_3,2.14,4.0,52
83,Sys_RAEv2_ref,4.12,2.0,144
84,User_JiTfdloss_1,4.29,5.0,52
84,User_JiTfdloss_2,4.29,4.0,52
84,User_JiTfdloss_3,4.29,5.0,52
84,Sys_RAEv2_ref,4.35,1.5,144
85,User_JiTfdloss_1,4.17,4.0,52
85,User_JiTfdloss_2,5.0,4.0,52
85,User_JiTfdloss_3,5.0,5.0,52
85,Sys_RAEv2_ref,4.65,3.25,147
86,Sys_RAEv2_ref,0.12,0.85,147
87,Sys_RAEv2_ref,4.85,3.65,147
88,Sys_RAEv2_ref,2.15,3.85,147
89,User_JiTfdloss_1,2.86,3.0,52
89,User_JiTfdloss_2,1.67,4.0,52
89,User_JiTfdloss_3,2.86,3.0,52
89,Sys_RAEv2_ref,4.85,3.92,147
90,User_JiTfdloss_1,5.0,4.0,64
90,User_JiTfdloss_2,5.0,4.0,64
90,User_JiTfdloss_3,5.0,3.0,64
90,Sys_RAEv2_ref,4.12,1.5,150
91,User_JiTfdloss_1,5.0,4.0,64
91,User_JiTfdloss_2,5.0,3.0,64
91,User_JiTfdloss_3,5.0,4.0,64
91,Sys_RAEv2_ref,4.85,1.5,150
92,Sys_RAEv2_ref,3.85,2.75,150
93,Sys_RAEv2_ref,1.85,1.5,150
94,User_JiTfdloss_1,1.67,3.0,64
94,User_JiTfdloss_2,1.67,2.0,64
94,User_JiTfdloss_3,2.86,3.0,64
94,Sys_RAEv2_ref,4.12,2.0,150
95,Sys_RAEv2_ref,3.65,1.5,156
96,User_JiTfdloss_1,5.0,5.0,64
96,User_JiTfdloss_2,5.0,3.0,64
96,User_JiTfdloss_3,5.0,4.0,64
96,Sys_RAEv2_ref,4.15,1.5,156
97,Sys_RAEv2_ref,4.12,2.0,156
98,User_JiTfdloss_1,4.29,4.0,64
98,User_JiTfdloss_2,5.0,3.0,64
98,User_JiTfdloss_3,4.29,3.0,64
98,Sys_RAEv2_ref,3.85,2.0,156
99,Sys_RAEv2_ref,4.82,2.0,156
100,User_JiTfdloss_1,5.0,4.0,80
100,User_JiTfdloss_2,5.0,3.0,80
100,User_JiTfdloss_3,5.0,4.0,80
100,Sys_RAEv2_ref,3.65,1.5,159
101,Sys_RAEv2_ref,4.92,4.95,159
102,Sys_RAEv2_ref,4.68,3.85,159
103,User_JiTfdloss_1,4.0,2.0,80
103,User_JiTfdloss_2,0.0,2.0,80
103,User_JiTfdloss_3,4.0,1.0,80
103,Sys_RAEv2_ref,1.85,3.62,159
104,User_JiTfdloss_1,5.0,3.0,80
104,User_JiTfdloss_2,5.0,3.0,80
104,User_JiTfdloss_3,5.0,3.0,80
104,Sys_RAEv2_ref,4.92,4.85,159
105,User_JiTfdloss_1,3.89,2.0,80
105,User_JiTfdloss_2,5.0,3.0,80
105,User_JiTfdloss_3,5.0,3.0,80
105,Sys_RAEv2_ref,3.45,1.5,281
106,Sys_RAEv2_ref,4.85,2.0,281
107,Sys_RAEv2_ref,4.62,1.5,281
108,User_JiTfdloss_1,5.0,4.0,80
108,User_JiTfdloss_2,5.0,3.0,80
108,User_JiTfdloss_3,5.0,4.0,80
108,Sys_RAEv2_ref,3.85,1.5,281
109,Sys_RAEv2_ref,4.92,4.85,281
110,User_JiTfdloss_1,5.0,4.0,97
110,User_JiTfdloss_2,5.0,4.0,97
110,User_JiTfdloss_3,5.0,4.0,97
110,Sys_RAEv2_ref,5.0,5.0,300
111,User_JiTfdloss_1,5.0,3.0,97
111,User_JiTfdloss_2,5.0,4.0,97
111,User_JiTfdloss_3,5.0,4.0,97
111,Sys_RAEv2_ref,5.0,5.0,300
112,Sys_RAEv2_ref,4.15,3.85,300
113,User_JiTfdloss_1,5.0,4.0,97
113,User_JiTfdloss_2,5.0,5.0,97
113,User_JiTfdloss_3,5.0,4.0,97
113,Sys_RAEv2_ref,4.85,4.92,300
114,User_JiTfdloss_1,5.0,4.0,97
114,User_JiTfdloss_2,5.0,4.0,97
114,User_JiTfdloss_3,5.0,4.0,97
114,Sys_RAEv2_ref,5.0,5.0,300
115,Sys_RAEv2_ref,4.85,3.65,322
116,Sys_RAEv2_ref,1.85,2.4,322
117,Sys_RAEv2_ref,4.85,3.82,322
118,Sys_RAEv2_ref,4.65,2.85,322
119,User_JiTfdloss_1,5.0,5.0,97
119,User_JiTfdloss_2,5.0,5.0,97
119,User_JiTfdloss_3,5.0,5.0,97
119,Sys_RAEv2_ref,4.92,4.85,322
120,Sys_RAEv2_ref,4.12,1.5,330
121,User_JiTfdloss_1,5.0,4.0,106
121,User_JiTfdloss_2,5.0,4.0,106
121,User_JiTfdloss_3,5.0,4.0,106
121,Sys_RAEv2_ref,4.85,3.2,330
122,Sys_RAEv2_ref,3.42,3.65,330
123,User_JiTfdloss_1,5.0,3.0,106
123,User_JiTfdloss_2,5.0,5.0,106
123,User_JiTfdloss_3,5.0,3.0,106
123,Sys_RAEv2_ref,4.15,2.85,330
124,User_JiTfdloss_1,5.0,2.0,106
124,User_JiTfdloss_2,5.0,2.0,106
124,User_JiTfdloss_3,5.0,2.0,106
124,Sys_RAEv2_ref,3.65,3.82,330
125,User_JiTfdloss_1,5.0,4.0,106
125,User_JiTfdloss_2,5.0,4.0,106
125,User_JiTfdloss_3,5.0,4.0,106
125,Sys_RAEv2_ref,2.85,2.0,333
126,User_JiTfdloss_1,5.0,3.0,106
126,User_JiTfdloss_2,5.0,2.0,106
126,User_JiTfdloss_3,5.0,2.0,106
126,Sys_RAEv2_ref,4.15,1.5,333
127,Sys_RAEv2_ref,3.42,4.15,333
128,Sys_RAEv2_ref,4.65,4.12,333
129,Sys_RAEv2_ref,4.65,2.85,333
130,Sys_RAEv2_ref,3.85,3.92,339
131,User_JiTfdloss_1,5.0,4.0,116
131,User_JiTfdloss_2,5.0,5.0,116
131,User_JiTfdloss_3,5.0,5.0,116
131,Sys_RAEv2_ref,3.15,2.85,339
132,User_JiTfdloss_1,5.0,5.0,116
132,User_JiTfdloss_2,5.0,5.0,116
132,User_JiTfdloss_3,5.0,5.0,116
132,Sys_RAEv2_ref,4.12,3.85,339
133,Sys_RAEv2_ref,4.12,1.5,339
134,Sys_RAEv2_ref,4.85,4.2,339
135,User_JiTfdloss_1,5.0,5.0,116
135,User_JiTfdloss_2,5.0,5.0,116
135,User_JiTfdloss_3,5.0,5.0,116
135,Sys_RAEv2_ref,4.65,3.85,347
136,Sys_RAEv2_ref,4.85,2.0,347
137,Sys_RAEv2_ref,4.62,2.0,347
138,User_JiTfdloss_1,5.0,5.0,116
138,User_JiTfdloss_2,5.0,5.0,116
138,User_JiTfdloss_3,5.0,5.0,116
138,Sys_RAEv2_ref,4.82,4.91,347
139,User_JiTfdloss_1,5.0,5.0,116
139,User_JiTfdloss_2,5.0,4.0,116
139,User_JiTfdloss_3,5.0,5.0,116
139,Sys_RAEv2_ref,4.85,1.5,347
140,Sys_RAEv2_ref,3.82,1.5,356
141,User_JiTfdloss_1,4.38,5.0,118
141,User_JiTfdloss_2,3.75,4.0,118
141,User_JiTfdloss_3,3.33,2.0,118
141,Sys_RAEv2_ref,1.45,2.0,356
142,User_JiTfdloss_1,3.33,2.0,118
142,User_JiTfdloss_2,2.5,2.0,118
142,User_JiTfdloss_3,2.5,4.0,118
142,Sys_RAEv2_ref,4.72,3.85,356
143,Sys_RAEv2_ref,4.85,3.72,356
144,User_JiTfdloss_1,4.29,4.0,118
144,User_JiTfdloss_2,4.29,4.0,118
144,User_JiTfdloss_3,5.0,4.0,118
144,Sys_RAEv2_ref,3.82,1.5,356
145,User_JiTfdloss_1,3.12,2.0,118
145,User_JiTfdloss_2,3.75,3.0,118
145,User_JiTfdloss_3,3.12,3.0,118
145,Sys_RAEv2_ref,4.15,2.0,365
146,Sys_RAEv2_ref,4.68,3.0,365
147,Sys_RAEv2_ref,4.68,1.5,365
148,Sys_RAEv2_ref,4.82,1.5,365
149,User_JiTfdloss_1,3.75,4.0,118
149,User_JiTfdloss_2,5.0,2.0,118
149,User_JiTfdloss_3,5.0,3.0,118
149,Sys_RAEv2_ref,4.82,1.5,365
150,Sys_RAEv2_ref,4.82,4.65,370
151,Sys_RAEv2_ref,4.82,1.5,370
152,User_JiTfdloss_1,5.0,4.0,129
152,User_JiTfdloss_2,5.0,4.0,129
152,User_JiTfdloss_3,5.0,4.0,129
152,Sys_RAEv2_ref,3.85,1.5,370
153,User_JiTfdloss_1,3.33,4.0,129
153,User_JiTfdloss_2,3.75,2.0,129
153,User_JiTfdloss_3,3.75,4.0,129
153,Sys_RAEv2_ref,4.62,1.5,370
154,Sys_RAEv2_ref,5.0,5.0,370
155,Sys_RAEv2_ref,1.25,2.0,389
156,Sys_RAEv2_ref,2.85,3.6,389
157,User_JiTfdloss_1,2.86,3.0,129
157,User_JiTfdloss_2,2.86,2.0,129
157,User_JiTfdloss_3,2.86,3.0,129
157,Sys_RAEv2_ref,1.85,2.9,389
158,User_JiTfdloss_1,1.67,2.0,129
158,User_JiTfdloss_2,1.67,2.0,129
158,User_JiTfdloss_3,1.67,2.0,129
158,Sys_RAEv2_ref,1.15,1.85,389
159,User_JiTfdloss_1,2.86,3.0,129
159,User_JiTfdloss_2,5.0,4.0,129
159,User_JiTfdloss_3,5.0,3.0,129
159,Sys_RAEv2_ref,3.82,2.65,389
160,User_JiTfdloss_1,3.75,3.0,144
160,User_JiTfdloss_2,3.75,2.0,144
160,User_JiTfdloss_3,3.75,3.0,144
160,Sys_RAEv2_ref,2.85,2.1,392
161,Sys_RAEv2_ref,2.85,3.15,392
162,Sys_RAEv2_ref,4.85,3.62,392
163,User_JiTfdloss_1,5.0,4.0,144
163,User_JiTfdloss_2,5.0,4.0,144
163,User_JiTfdloss_3,5.0,4.0,144
163,Sys_RAEv2_ref,4.82,4.35,392
164,Sys_RAEv2_ref,4.85,3.65,392
165,User_JiTfdloss_1,4.38,2.0,144
165,User_JiTfdloss_2,4.38,2.0,144
165,User_JiTfdloss_3,4.29,3.0,144
165,Sys_RAEv2_ref,4.98,4.92,394
166,User_JiTfdloss_1,5.0,2.0,144
166,User_JiTfdloss_2,5.0,3.0,144
166,User_JiTfdloss_3,4.44,3.0,144
166,Sys_RAEv2_ref,4.72,3.85,394
167,Sys_RAEv2_ref,4.12,2.85,394
168,User_JiTfdloss_1,5.0,3.0,144
168,User_JiTfdloss_2,5.0,2.0,144
168,User_JiTfdloss_3,5.0,3.0,144
168,Sys_RAEv2_ref,4.92,4.15,394
169,Sys_RAEv2_ref,1.85,2.1,394
170,User_JiTfdloss_1,5.0,5.0,147
170,User_JiTfdloss_2,5.0,5.0,147
170,User_JiTfdloss_3,5.0,4.0,147
170,Sys_RAEv2_ref,4.92,4.98,396
171,Sys_RAEv2_ref,4.98,4.96,396
172,User_JiTfdloss_1,5.0,4.0,147
172,User_JiTfdloss_2,5.0,4.0,147
172,User_JiTfdloss_3,5.0,4.0,147
172,Sys_RAEv2_ref,4.85,3.65,396
173,User_JiTfdloss_1,5.0,5.0,147
173,User_JiTfdloss_2,5.0,4.0,147
173,User_JiTfdloss_3,5.0,4.0,147
173,Sys_RAEv2_ref,4.92,4.95,396
174,Sys_RAEv2_ref,4.85,4.72,396
175,User_JiTfdloss_2,5.0,2.0,147
175,User_JiTfdloss_3,5.0,4.0,147
175,Sys_RAEv2_ref,3.42,1.5,400
176,Sys_RAEv2_ref,4.12,1.5,400
177,Sys_RAEv2_ref,2.35,1.5,400
178,Sys_RAEv2_ref,2.85,1.5,400
179,User_JiTfdloss_2,5.0,4.0,147
179,User_JiTfdloss_3,5.0,4.0,147
179,Sys_RAEv2_ref,4.65,2.85,400
180,Sys_RAEv2_ref,4.85,3.65,405
181,User_JiTfdloss_2,5.0,4.0,150
181,User_JiTfdloss_3,5.0,4.0,150
181,Sys_RAEv2_ref,4.85,4.2,405
182,Sys_RAEv2_ref,2.85,2.1,405
183,User_JiTfdloss_2,3.33,4.0,150
183,User_JiTfdloss_3,5.0,3.0,150
183,Sys_RAEv2_ref,0.12,4.85,405
184,Sys_RAEv2_ref,1.85,2.1,405
185,User_JiTfdloss_2,5.0,2.0,150
185,User_JiTfdloss_3,5.0,3.0,150
185,Sys_RAEv2_ref,4.92,3.85,406
186,Sys_RAEv2_ref,4.92,4.15,406
187,User_JiTfdloss_2,5.0,2.0,150
187,User_JiTfdloss_3,5.0,4.0,150
187,Sys_RAEv2_ref,4.85,3.72,406
188,Sys_RAEv2_ref,2.15,4.82,406
189,User_JiTfdloss_2,3.57,2.0,150
189,User_JiTfdloss_3,3.57,3.0,150
189,Sys_RAEv2_ref,5.0,5.0,406
190,Sys_RAEv2_ref,4.65,2.85,413
191,User_JiTfdloss_2,5.0,4.0,156
191,User_JiTfdloss_3,5.0,4.0,156
191,Sys_RAEv2_ref,4.15,3.62,413
192,User_JiTfdloss_2,5.0,3.0,156
192,User_JiTfdloss_3,5.0,4.0,156
192,Sys_RAEv2_ref,0.15,1.85,413
193,Sys_RAEv2_ref,5.0,5.0,413
194,Sys_RAEv2_ref,4.85,3.75,413
195,Sys_RAEv2_ref,3.85,2.15,415
196,User_JiTfdloss_2,5.0,4.0,156
196,User_JiTfdloss_3,5.0,4.0,156
196,Sys_RAEv2_ref,0.85,1.2,415
197,User_JiTfdloss_2,5.0,3.0,156
197,User_JiTfdloss_3,5.0,3.0,156
197,Sys_RAEv2_ref,4.85,1.2,415
198,Sys_RAEv2_ref,4.15,2.85,415
199,User_JiTfdloss_2,2.86,2.0,156
199,User_JiTfdloss_3,4.29,3.0,156
199,Sys_RAEv2_ref,3.42,2.15,415
200,Sys_RAEv2_ref,4.35,1.5,419
201,Sys_RAEv2_ref,2.15,1.5,419
202,User_JiTfdloss_2,5.0,4.0,159
202,User_JiTfdloss_3,5.0,4.0,159
202,Sys_RAEv2_ref,0.15,1.2,419
203,User_JiTfdloss_2,3.12,2.0,159
203,User_JiTfdloss_3,2.86,2.0,159
203,Sys_RAEv2_ref,4.85,3.2,419
204,User_JiTfdloss_2,5.0,2.0,159
204,User_JiTfdloss_3,5.0,2.0,159
204,Sys_RAEv2_ref,4.65,1.5,419
205,User_JiTfdloss_2,2.86,3.0,159
205,User_JiTfdloss_3,3.0,4.0,159
205,Sys_RAEv2_ref,4.65,4.92,421
206,Sys_RAEv2_ref,4.85,3.65,421
207,User_JiTfdloss_1,4.17,2.0,159
207,User_JiTfdloss_2,4.17,1.0,159
207,User_JiTfdloss_3,4.17,1.0,159
207,Sys_RAEv2_ref,3.45,2.85,421
208,Sys_RAEv2_ref,4.15,3.62,421
209,Sys_RAEv2_ref,3.45,2.85,421
210,Sys_RAEv2_ref,4.12,2.35,426
211,User_JiTfdloss_1,5.0,3.0,281
211,User_JiTfdloss_2,5.0,2.0,281
211,User_JiTfdloss_3,5.0,3.0,281
211,Sys_RAEv2_ref,2.85,1.65,426
212,Sys_RAEv2_ref,1.85,1.65,426
213,Sys_RAEv2_ref,2.85,1.65,426
214,Sys_RAEv2_ref,0.12,2.85,426
215,User_JiTfdloss_1,5.0,2.0,281
215,User_JiTfdloss_2,5.0,3.0,281
215,User_JiTfdloss_3,5.0,3.0,281
215,Sys_RAEv2_ref,2.85,2.0,429
216,User_JiTfdloss_1,5.0,4.0,281
216,User_JiTfdloss_2,5.0,4.0,281
216,User_JiTfdloss_3,5.0,4.0,281
216,Sys_RAEv2_ref,3.85,1.5,429
217,Sys_RAEv2_ref,4.85,4.92,429
218,User_JiTfdloss_1,5.0,3.0,281
218,User_JiTfdloss_2,5.0,3.0,281
218,User_JiTfdloss_3,5.0,2.0,281
218,Sys_RAEv2_ref,2.85,1.5,429
219,User_JiTfdloss_1,5.0,4.0,281
219,User_JiTfdloss_2,5.0,4.0,281
219,User_JiTfdloss_3,5.0,4.0,281
219,Sys_RAEv2_ref,5.0,5.0,429
220,User_JiTfdloss_1,5.0,4.0,300
220,User_JiTfdloss_2,5.0,4.0,300
220,User_JiTfdloss_3,5.0,4.0,300
220,Sys_RAEv2_ref,4.85,2.0,432
221,User_JiTfdloss_1,5.0,5.0,300
221,User_JiTfdloss_2,5.0,5.0,300
221,User_JiTfdloss_3,5.0,5.0,300
221,Sys_RAEv2_ref,2.85,2.1,432
222,Sys_RAEv2_ref,4.65,3.82,432
223,Sys_RAEv2_ref,1.85,1.92,432
224,Sys_RAEv2_ref,4.85,3.62,432
225,Sys_RAEv2_ref,5.0,5.0,443
226,User_JiTfdloss_1,5.0,5.0,300
226,User_JiTfdloss_2,5.0,5.0,300
226,User_JiTfdloss_3,5.0,5.0,300
226,Sys_RAEv2_ref,4.85,3.65,443
227,User_JiTfdloss_1,5.0,5.0,300
227,User_JiTfdloss_2,5.0,5.0,300
227,User_JiTfdloss_3,5.0,5.0,300
227,Sys_RAEv2_ref,4.85,2.15,443
228,User_JiTfdloss_1,0.0,4.0,300
228,User_JiTfdloss_2,3.75,4.0,300
228,User_JiTfdloss_3,3.12,4.0,300
228,Sys_RAEv2_ref,4.65,2.85,443
229,Sys_RAEv2_ref,5.0,5.0,443
230,Sys_RAEv2_ref,4.85,3.62,446
231,User_JiTfdloss_1,3.57,4.0,322
231,User_JiTfdloss_2,2.86,2.0,322
231,User_JiTfdloss_3,2.86,2.0,322
231,Sys_RAEv2_ref,2.85,2.1,446
232,User_JiTfdloss_1,5.0,5.0,322
232,User_JiTfdloss_2,5.0,4.0,322
232,User_JiTfdloss_3,5.0,5.0,322
232,Sys_RAEv2_ref,4.85,1.65,446
233,Sys_RAEv2_ref,4.85,3.6,446
234,Sys_RAEv2_ref,4.65,1.82,446
235,User_JiTfdloss_1,5.0,3.0,322
