image_id,source,alignment_score,authenticity_score,class_id
42,Sys_DiT_ref_class1000,4.35,2.0,8
43,User_DiT_1,5.0,3.0,52
43,User_DiT_2,5.0,3.0,52
43,User_DiT_3,5.0,3.0,52
43,Sys_DiT_ref_class1000,2.85,4.15,8
44,User_DiT_1,1.43,2.0,52
44,User_DiT_2,0.71,2.0,52
44,User_DiT_3,1.43,3.0,52
44,Sys_DiT_ref_class1000,2.15,1.5,8
45,User_DiT_1,4.29,4.0,64
45,User_DiT_2,5.0,5.0,64
45,User_DiT_3,5.0,4.0,64
45,Sys_DiT_ref_class1000,4.85,4.92,9
46,User_DiT_1,2.86,3.0,64
46,User_DiT_2,4.29,2.0,64
46,User_DiT_3,4.29,2.0,64
46,Sys_DiT_ref_class1000,3.85,1.5,9
47,User_DiT_1,4.29,3.0,64
47,User_DiT_2,5.0,5.0,64
47,User_DiT_3,4.29,3.0,64
47,Sys_DiT_ref_class1000,3.42,1.5,9
48,User_DiT_1,3.75,4.0,64
48,User_DiT_2,2.5,1.0,64
48,User_DiT_3,2.5,4.0,64
48,Sys_DiT_ref_class1000,4.85,4.92,9
49,User_DiT_1,2.86,4.0,64
49,User_DiT_2,2.86,4.0,64
49,User_DiT_3,5.0,4.0,64
49,Sys_DiT_ref_class1000,2.85,2.1,9
50,User_DiT_1,5.0,3.0,80
50,User_DiT_2,5.0,2.0,80
50,User_DiT_3,5.0,3.0,80
50,Sys_DiT_ref_class1000,4.85,4.92,10
51,User_DiT_1,5.0,2.0,80
51,User_DiT_2,5.0,3.0,80
51,User_DiT_3,5.0,2.0,80
51,Sys_DiT_ref_class1000,4.92,4.95,10
52,User_DiT_1,0.62,0.0,80
52,User_DiT_2,4.29,2.0,80
52,User_DiT_3,0.62,1.0,80
52,Sys_DiT_ref_class1000,1.85,2.1,10
53,User_DiT_1,5.0,4.0,80
53,User_DiT_2,5.0,3.0,80
53,User_DiT_3,5.0,4.0,80
53,Sys_DiT_ref_class1000,3.42,1.85,10
54,User_DiT_1,5.0,4.0,80
54,User_DiT_2,3.57,4.0,80
54,User_DiT_3,0.0,2.0,80
54,Sys_DiT_ref_class1000,3.82,3.65,10
55,User_DiT_1,5.0,5.0,97
55,User_DiT_2,5.0,5.0,97
55,User_DiT_3,5.0,4.0,97
55,Sys_DiT_ref_class1000,2.15,4.92,11
56,User_DiT_1,5.0,5.0,97
56,User_DiT_2,5.0,5.0,97
56,User_DiT_3,5.0,5.0,97
56,Sys_DiT_ref_class1000,1.85,2.15,11
57,User_DiT_1,5.0,3.0,97
57,User_DiT_2,5.0,3.0,97
57,User_DiT_3,5.0,4.0,97
57,Sys_DiT_ref_class1000,1.85,3.62,11
58,User_DiT_1,5.0,4.0,97
58,User_DiT_2,5.0,5.0,97
58,User_DiT_3,5.0,4.0,97
58,Sys_DiT_ref_class1000,4.15,1.5,11
59,User_DiT_1,5.0,5.0,97
59,User_DiT_2,5.0,5.0,97
59,User_DiT_3,5.0,5.0,97
59,Sys_DiT_ref_class1000,0.85,3.42,11
60,User_DiT_1,5.0,4.0,106
60,User_DiT_2,5.0,4.0,106
60,User_DiT_3,5.0,2.0,106
60,Sys_DiT_ref_class1000,4.68,3.85,12
61,User_DiT_1,5.0,3.0,106
61,User_DiT_2,5.0,4.0,106
61,User_DiT_3,5.0,4.0,106
61,Sys_DiT_ref_class1000,3.42,2.85,12
62,User_DiT_1,5.0,3.0,106
62,User_DiT_2,5.0,4.0,106
62,User_DiT_3,5.0,3.0,106
62,Sys_DiT_ref_class1000,3.45,2.1,12
63,User_DiT_1,4.17,4.0,106
63,User_DiT_2,5.0,3.0,106
63,User_DiT_3,4.17,4.0,106
63,Sys_DiT_ref_class1000,4.68,3.42,12
64,User_DiT_1,5.0,3.0,106
64,User_DiT_2,5.0,3.0,106
64,User_DiT_3,5.0,4.0,106
64,Sys_DiT_ref_class1000,4.68,3.85,12
65,User_DiT_1,5.0,4.0,116
65,User_DiT_2,5.0,4.0,116
65,User_DiT_3,5.0,4.0,116
65,Sys_DiT_ref_class1000,4.85,4.92,13
66,User_DiT_1,5.0,5.0,116
66,User_DiT_2,5.0,5.0,116
66,User_DiT_3,5.0,5.0,116
66,Sys_DiT_ref_class1000,4.85,4.92,13
67,User_DiT_1,5.0,4.0,116
67,User_DiT_2,5.0,3.0,116
67,User_DiT_3,5.0,4.0,116
67,Sys_DiT_ref_class1000,4.12,1.5,13
68,User_DiT_1,5.0,5.0,116
68,User_DiT_2,5.0,4.0,116
68,User_DiT_3,5.0,4.0,116
68,Sys_DiT_ref_class1000,4.92,4.95,13
69,User_DiT_1,5.0,4.0,116
69,User_DiT_2,5.0,4.0,116
69,User_DiT_3,5.0,4.0,116
69,Sys_DiT_ref_class1000,4.85,4.92,13
70,User_DiT_1,3.33,2.0,118
70,User_DiT_2,4.29,3.0,118
70,User_DiT_3,3.57,3.0,118
70,Sys_DiT_ref_class1000,4.65,3.85,14
71,User_DiT_1,2.14,4.0,118
71,User_DiT_2,2.86,3.0,118
71,User_DiT_3,2.14,3.0,118
71,Sys_DiT_ref_class1000,4.85,3.65,14
72,User_DiT_1,2.5,2.0,118
72,User_DiT_2,2.5,1.0,118
72,User_DiT_3,2.5,2.0,118
72,Sys_DiT_ref_class1000,4.85,1.65,14
73,User_DiT_1,5.0,4.0,118
73,User_DiT_2,5.0,4.0,118
73,User_DiT_3,5.0,5.0,118
73,Sys_DiT_ref_class1000,4.85,3.8,14
74,User_DiT_1,5.0,4.0,118
74,User_DiT_2,5.0,2.0,118
74,User_DiT_3,5.0,4.0,118
74,Sys_DiT_ref_class1000,4.15,3.2,14
75,User_DiT_1,3.57,2.0,129
75,User_DiT_2,3.57,2.0,129
75,User_DiT_3,3.57,2.0,129
75,Sys_DiT_ref_class1000,3.42,2.85,15
76,User_DiT_1,4.29,3.0,129
76,User_DiT_2,2.86,2.0,129
76,User_DiT_3,4.29,3.0,129
76,Sys_DiT_ref_class1000,3.65,2.85,15
77,User_DiT_1,4.29,4.0,129
77,User_DiT_2,4.29,4.0,129
77,User_DiT_3,4.29,4.0,129
77,Sys_DiT_ref_class1000,2.85,2.4,15
78,User_DiT_1,3.57,3.0,129
78,User_DiT_2,3.57,2.0,129
78,User_DiT_3,3.57,3.0,129
78,Sys_DiT_ref_class1000,3.42,1.5,15
79,User_DiT_1,3.57,4.0,129
79,User_DiT_2,3.57,4.0,129
79,User_DiT_3,3.57,4.0,129
79,Sys_DiT_ref_class1000,2.35,1.5,15
80,User_DiT_1,4.44,3.0,144
80,User_DiT_2,4.44,3.0,144
80,User_DiT_3,4.44,2.0,144
80,Sys_DiT_ref_class1000,4.65,1.5,16
81,User_DiT_1,5.0,4.0,144
81,User_DiT_2,5.0,4.0,144
81,User_DiT_3,5.0,3.0,144
81,Sys_DiT_ref_class1000,5.0,5.0,16
82,User_DiT_1,4.44,3.0,144
82,User_DiT_2,4.44,3.0,144
82,User_DiT_3,4.38,2.0,144
82,Sys_DiT_ref_class1000,4.85,3.0,16
83,User_DiT_1,5.0,2.0,144
83,User_DiT_2,5.0,2.0,144
83,User_DiT_3,5.0,3.0,144
83,Sys_DiT_ref_class1000,4.82,2.0,16
84,User_DiT_1,4.38,3.0,144
84,User_DiT_2,4.38,2.0,144
84,User_DiT_3,4.38,3.0,144
84,Sys_DiT_ref_class1000,4.92,4.95,16
85,User_DiT_1,5.0,3.0,147
85,User_DiT_2,5.0,3.0,147
85,User_DiT_3,5.0,2.0,147
85,Sys_DiT_ref_class1000,4.92,4.85,17
86,User_DiT_1,5.0,4.0,147
86,User_DiT_2,5.0,4.0,147
86,User_DiT_3,5.0,4.0,147
86,Sys_DiT_ref_class1000,3.85,1.5,17
87,User_DiT_1,5.0,4.0,147
87,User_DiT_2,5.0,4.0,147
87,User_DiT_3,5.0,4.0,147
87,Sys_DiT_ref_class1000,4.65,1.5,17
88,User_DiT_1,5.0,4.0,147
88,User_DiT_2,5.0,4.0,147
88,User_DiT_3,5.0,5.0,147
88,Sys_DiT_ref_class1000,4.62,1.5,17
89,User_DiT_1,5.0,5.0,147
89,User_DiT_2,5.0,4.0,147
89,User_DiT_3,5.0,4.0,147
89,Sys_DiT_ref_class1000,4.65,1.5,17
90,User_DiT_1,5.0,3.0,150
90,User_DiT_2,5.0,2.0,150
90,User_DiT_3,5.0,3.0,150
90,Sys_DiT_ref_class1000,3.45,1.5,18
91,User_DiT_1,5.0,3.0,150
91,User_DiT_2,5.0,2.0,150
91,User_DiT_3,5.0,2.0,150
91,Sys_DiT_ref_class1000,2.85,1.5,18
92,User_DiT_1,3.57,4.0,150
92,User_DiT_2,3.57,4.0,150
92,User_DiT_3,3.57,4.0,150
92,Sys_DiT_ref_class1000,2.85,2.1,18
93,User_DiT_1,4.17,5.0,150
93,User_DiT_2,4.17,4.0,150
93,User_DiT_3,4.17,5.0,150
93,Sys_DiT_ref_class1000,2.85,1.5,18
94,User_DiT_1,4.38,4.0,150
94,User_DiT_2,4.38,2.0,150
94,User_DiT_3,4.38,3.0,150
94,Sys_DiT_ref_class1000,3.65,1.5,18
95,User_DiT_1,5.0,4.0,156
95,User_DiT_2,5.0,4.0,156
95,User_DiT_3,5.0,3.0,156
95,Sys_DiT_ref_class1000,4.98,4.96,19
96,User_DiT_1,5.0,3.0,156
96,User_DiT_2,5.0,3.0,156
96,User_DiT_3,5.0,4.0,156
96,Sys_DiT_ref_class1000,4.92,4.85,19
97,User_DiT_1,5.0,2.0,156
97,User_DiT_2,5.0,4.0,156
97,User_DiT_3,5.0,3.0,156
97,Sys_DiT_ref_class1000,4.92,4.85,19
98,User_DiT_1,5.0,3.0,156
98,User_DiT_2,5.0,2.0,156
98,User_DiT_3,5.0,2.0,156
98,Sys_DiT_ref_class1000,5.0,4.95,19
99,User_DiT_1,5.0,4.0,156
99,User_DiT_2,5.0,3.0,156
99,User_DiT_3,5.0,4.0,156
99,Sys_DiT_ref_class1000,4.98,4.95,19
100,User_DiT_1,2.0,3.0,159
100,User_DiT_2,2.0,1.0,159
100,User_DiT_3,2.0,1.0,159
100,Sys_DiT_ref_class1000,4.12,1.5,20
101,User_DiT_1,3.12,2.0,159
101,User_DiT_2,3.12,4.0,159
101,User_DiT_3,3.12,2.0,159
101,Sys_DiT_ref_class1000,2.85,2.15,20
102,User_DiT_1,5.0,3.0,159
102,User_DiT_2,5.0,4.0,159
102,User_DiT_3,5.0,3.0,159
102,Sys_DiT_ref_class1000,3.42,1.5,20
103,User_DiT_1,0.0,1.0,159
103,User_DiT_2,0.0,1.0,159
103,User_DiT_3,0.83,1.0,159
103,Sys_DiT_ref_class1000,4.15,3.25,20
104,User_DiT_1,2.14,1.0,159
104,User_DiT_2,2.14,2.0,159
104,User_DiT_3,0.0,2.0,159
104,Sys_DiT_ref_class1000,4.68,1.5,20
105,User_DiT_1,5.0,2.0,281
105,User_DiT_2,4.29,2.0,281
105,User_DiT_3,4.29,2.0,281
105,Sys_DiT_ref_class1000,4.85,2.0,21
106,User_DiT_1,5.0,2.0,281
106,User_DiT_2,5.0,3.0,281
106,User_DiT_3,5.0,4.0,281
106,Sys_DiT_ref_class1000,4.85,2.0,21
107,User_DiT_1,5.0,2.0,281
107,User_DiT_2,5.0,4.0,281
107,User_DiT_3,5.0,3.0,281
107,Sys_DiT_ref_class1000,4.85,1.5,21
108,User_DiT_1,5.0,2.0,281
108,User_DiT_2,5.0,2.0,281
108,User_DiT_3,5.0,4.0,281
108,Sys_DiT_ref_class1000,4.15,1.5,21
109,User_DiT_1,5.0,3.0,281
109,User_DiT_2,5.0,3.0,281
109,User_DiT_3,5.0,3.0,281
109,Sys_DiT_ref_class1000,4.82,1.5,21
110,User_DiT_1,5.0,5.0,300
110,User_DiT_2,5.0,5.0,300
110,User_DiT_3,5.0,5.0,300
110,Sys_DiT_ref_class1000,2.85,3.42,22
111,User_DiT_1,4.38,4.0,300
111,User_DiT_2,4.38,4.0,300
111,User_DiT_3,4.38,5.0,300
111,Sys_DiT_ref_class1000,4.82,3.65,22
112,User_DiT_1,5.0,5.0,300
112,User_DiT_2,5.0,5.0,300
112,User_DiT_3,5.0,5.0,300
112,Sys_DiT_ref_class1000,3.85,1.92,22
113,User_DiT_1,4.38,5.0,300
113,User_DiT_2,5.0,2.0,300
113,User_DiT_3,4.38,5.0,300
113,Sys_DiT_ref_class1000,3.85,2.0,22
114,User_DiT_1,4.38,4.0,300
114,User_DiT_2,4.38,4.0,300
114,User_DiT_3,4.38,4.0,300
114,Sys_DiT_ref_class1000,4.85,4.92,22
115,User_DiT_1,5.0,5.0,322
115,User_DiT_2,5.0,4.0,322
115,User_DiT_3,5.0,4.0,322
115,Sys_DiT_ref_class1000,3.42,1.5,23
116,User_DiT_1,5.0,3.0,322
116,User_DiT_2,5.0,5.0,322
116,User_DiT_3,5.0,5.0,322
116,Sys_DiT_ref_class1000,0.45,3.82,23
117,User_DiT_1,3.57,3.0,322
117,User_DiT_2,3.57,2.0,322
117,User_DiT_3,4.17,2.0,322
117,Sys_DiT_ref_class1000,4.85,4.92,23
118,User_DiT_1,5.0,4.0,322
118,User_DiT_2,3.57,2.0,322
118,User_DiT_3,5.0,5.0,322
118,Sys_DiT_ref_class1000,4.15,3.85,23
119,User_DiT_1,5.0,5.0,322
119,User_DiT_2,5.0,5.0,322
119,User_DiT_3,5.0,5.0,322
119,Sys_DiT_ref_class1000,4.12,2.0,23
120,User_DiT_1,3.75,4.0,330
120,User_DiT_2,3.75,2.0,330
120,User_DiT_3,3.75,3.0,330
120,Sys_DiT_ref_class1000,4.82,4.65,24
121,User_DiT_1,5.0,5.0,330
121,User_DiT_2,5.0,5.0,330
121,User_DiT_3,5.0,5.0,330
121,Sys_DiT_ref_class1000,4.92,4.98,24
122,User_DiT_1,5.0,3.0,330
122,User_DiT_2,4.29,4.0,330
122,User_DiT_3,5.0,3.0,330
122,Sys_DiT_ref_class1000,4.68,3.85,24
123,User_DiT_1,4.0,3.0,330
123,User_DiT_2,4.0,4.0,330
123,User_DiT_3,4.0,4.0,330
123,Sys_DiT_ref_class1000,4.92,4.85,24
124,User_DiT_1,5.0,5.0,330
124,User_DiT_2,5.0,5.0,330
124,User_DiT_3,5.0,5.0,330
124,Sys_DiT_ref_class1000,4.98,5.0,24
125,User_DiT_1,5.0,4.0,333
125,User_DiT_2,5.0,4.0,333
125,User_DiT_3,5.0,4.0,333
125,Sys_DiT_ref_class1000,4.82,3.65,25
126,User_DiT_1,5.0,2.0,333
126,User_DiT_2,5.0,4.0,333
126,User_DiT_3,5.0,2.0,333
126,Sys_DiT_ref_class1000,4.15,1.5,25
127,User_DiT_1,5.0,2.0,333
127,User_DiT_2,5.0,2.0,333
127,User_DiT_3,5.0,4.0,333
127,Sys_DiT_ref_class1000,3.45,2.8,25
128,User_DiT_1,5.0,3.0,333
128,User_DiT_2,5.0,3.0,333
128,User_DiT_3,5.0,3.0,333
128,Sys_DiT_ref_class1000,3.85,1.5,25
129,User_DiT_1,5.0,2.0,333
129,User_DiT_2,4.17,1.0,333
129,User_DiT_3,4.17,2.0,333
129,Sys_DiT_ref_class1000,4.82,1.5,25
130,User_DiT_1,5.0,3.0,339
130,User_DiT_2,5.0,4.0,339
130,User_DiT_3,4.38,5.0,339
130,Sys_DiT_ref_class1000,4.65,3.82,26
131,User_DiT_1,2.5,4.0,339
131,User_DiT_2,4.38,4.0,339
131,User_DiT_3,2.5,4.0,339
131,Sys_DiT_ref_class1000,1.25,3.85,26
132,User_DiT_1,5.0,4.0,339
132,User_DiT_2,5.0,2.0,339
132,User_DiT_3,5.0,4.0,339
132,Sys_DiT_ref_class1000,4.12,2.85,26
133,User_DiT_1,4.38,5.0,339
133,User_DiT_2,4.38,4.0,339
133,User_DiT_3,4.38,5.0,339
133,Sys_DiT_ref_class1000,4.32,1.5,26
134,User_DiT_1,5.0,5.0,339
134,User_DiT_2,5.0,4.0,339
134,User_DiT_3,5.0,4.0,339
134,Sys_DiT_ref_class1000,4.65,2.0,26
135,User_DiT_1,5.0,5.0,347
135,User_DiT_2,5.0,5.0,347
135,User_DiT_3,5.0,5.0,347
135,Sys_DiT_ref_class1000,1.85,3.2,27
136,User_DiT_1,5.0,5.0,347
136,User_DiT_2,5.0,3.0,347
136,User_DiT_3,5.0,5.0,347
136,Sys_DiT_ref_class1000,4.72,3.0,27
137,User_DiT_1,5.0,4.0,347
137,User_DiT_2,5.0,4.0,347
137,User_DiT_3,5.0,4.0,347
137,Sys_DiT_ref_class1000,2.85,1.5,27
138,User_DiT_1,5.0,4.0,347
138,User_DiT_2,5.0,3.0,347
138,User_DiT_3,5.0,3.0,347
138,Sys_DiT_ref_class1000,4.12,2.85,27
139,User_DiT_1,5.0,2.0,347
139,User_DiT_2,5.0,2.0,347
139,User_DiT_3,5.0,3.0,347
139,Sys_DiT_ref_class1000,4.92,4.98,27
140,User_DiT_1,4.38,2.0,356
140,User_DiT_2,4.38,2.0,356
140,User_DiT_3,4.44,2.0,356
140,Sys_DiT_ref_class1000,4.65,3.85,28
141,User_DiT_1,4.17,3.0,356
141,User_DiT_2,4.17,3.0,356
141,User_DiT_3,4.17,2.0,356
141,Sys_DiT_ref_class1000,3.65,2.85,28
142,User_DiT_1,5.0,3.0,356
142,User_DiT_2,5.0,2.0,356
142,User_DiT_3,5.0,2.0,356
142,Sys_DiT_ref_class1000,2.85,3.42,28
143,User_DiT_1,4.17,2.0,356
143,User_DiT_2,5.0,2.0,356
143,User_DiT_3,5.0,4.0,356
143,Sys_DiT_ref_class1000,3.42,2.65,28
144,User_DiT_1,5.0,2.0,356
144,User_DiT_2,5.0,2.0,356
144,User_DiT_3,5.0,2.0,356
144,Sys_DiT_ref_class1000,3.15,1.5,28
145,User_DiT_1,3.57,5.0,365
145,User_DiT_2,3.57,5.0,365
145,User_DiT_3,3.57,5.0,365
145,Sys_DiT_ref_class1000,4.15,2.0,29
146,User_DiT_1,5.0,4.0,365
146,User_DiT_2,5.0,2.0,365
146,User_DiT_3,5.0,2.0,365
146,Sys_DiT_ref_class1000,3.85,1.5,29
147,User_DiT_1,4.29,2.0,365
147,User_DiT_2,4.29,3.0,365
147,User_DiT_3,4.17,2.0,365
147,Sys_DiT_ref_class1000,4.65,3.85,29
148,User_DiT_1,3.33,4.0,365
148,User_DiT_2,3.33,4.0,365
148,User_DiT_3,3.75,3.0,365
148,Sys_DiT_ref_class1000,2.85,1.5,29
149,User_DiT_1,5.0,4.0,365
149,User_DiT_2,5.0,3.0,365
149,User_DiT_3,5.0,4.0,365
149,Sys_DiT_ref_class1000,4.82,1.5,29
150,User_DiT_1,5.0,3.0,370
150,User_DiT_2,5.0,2.0,370
150,User_DiT_3,5.0,2.0,370
150,Sys_DiT_ref_class1000,4.85,3.65,30
151,User_DiT_1,5.0,4.0,370
151,User_DiT_2,5.0,4.0,370
151,User_DiT_3,5.0,2.0,370
151,Sys_DiT_ref_class1000,4.82,4.15,30
152,User_DiT_1,4.17,2.0,370
152,User_DiT_2,4.17,2.0,370
152,User_DiT_3,5.0,2.0,370
152,Sys_DiT_ref_class1000,3.85,2.65,30
153,User_DiT_1,5.0,5.0,370
153,User_DiT_2,5.0,5.0,370
153,User_DiT_3,5.0,5.0,370
153,Sys_DiT_ref_class1000,4.65,3.85,30
154,User_DiT_1,5.0,2.0,370
154,User_DiT_2,5.0,2.0,370
154,User_DiT_3,5.0,2.0,370
154,Sys_DiT_ref_class1000,1.85,2.1,30
155,User_DiT_1,1.67,3.0,389
155,User_DiT_2,2.78,2.0,389
155,User_DiT_3,1.67,2.0,389
155,Sys_DiT_ref_class1000,3.15,2.85,31
156,User_DiT_1,2.78,3.0,389
156,User_DiT_2,1.67,3.0,389
156,User_DiT_3,1.67,3.0,389
156,Sys_DiT_ref_class1000,3.42,4.91,31
157,User_DiT_1,1.67,2.0,389
157,User_DiT_2,1.67,4.0,389
157,User_DiT_3,1.67,2.0,389
157,Sys_DiT_ref_class1000,4.15,4.25,31
158,User_DiT_1,1.11,2.0,389
158,User_DiT_2,1.11,3.0,389
158,User_DiT_3,1.67,3.0,389
158,Sys_DiT_ref_class1000,4.12,2.85,31
159,User_DiT_1,2.78,1.0,389
159,User_DiT_2,1.67,2.0,389
159,User_DiT_3,2.22,3.0,389
159,Sys_DiT_ref_class1000,4.35,2.85,31
160,User_DiT_1,5.0,5.0,392
