image_id,source,alignment_score,artifact_score,class_id,alignment_norm,artifact_norm,composite_product_perimage,composite_harmonic_perimage
5,Sys_DiT_ref_1,3.85,2.0,7,0.77,0.4,0.30800000000000005,0.5264957264957266
5,Sys_DiT_ref_2,3.85,2.0,7,0.77,0.4,0.30800000000000005,0.5264957264957266
5,Sys_DiT_ref_3,4.35,2.0,7,0.8699999999999999,0.4,0.348,0.5480314960629921
5,User_DiT_1,4.44,4.0,7,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
5,User_DiT_2,4.38,2.0,7,0.876,0.4,0.35040000000000004,0.5492163009404389
5,User_DiT_3,4.38,4.0,7,0.876,0.8,0.7008000000000001,0.8362768496420048
6,Sys_DiT_ref_1,4.85,1.5,7,0.97,0.3,0.291,0.458267716535433
6,Sys_DiT_ref_2,5.0,1.5,7,1.0,0.3,0.3,0.4615384615384615
6,Sys_DiT_ref_3,5.0,5.0,7,1.0,1.0,1.0,1.0
6,User_DiT_1,5.0,2.0,7,1.0,0.4,0.4,0.5714285714285715
6,User_DiT_2,5.0,5.0,7,1.0,1.0,1.0,1.0
6,User_DiT_3,5.0,5.0,7,1.0,1.0,1.0,1.0
7,Sys_DiT_ref_1,4.15,3.65,7,0.8300000000000001,0.73,0.6059,0.7767948717948717
7,Sys_DiT_ref_2,4.68,3.85,7,0.9359999999999999,0.77,0.72072,0.8449237983587339
7,Sys_DiT_ref_3,4.15,3.62,7,0.8300000000000001,0.724,0.60092,0.7733848133848134
7,User_DiT_1,4.44,4.0,7,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
7,User_DiT_2,4.44,4.0,7,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
7,User_DiT_3,4.44,4.0,7,0.8880000000000001,0.8,0.7104000000000001,0.8417061611374408
8,Sys_DiT_ref_1,4.15,3.85,7,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
8,Sys_DiT_ref_2,4.12,2.35,7,0.8240000000000001,0.47000000000000003,0.38728000000000007,0.5985780525502319
8,Sys_DiT_ref_3,3.85,2.75,7,0.77,0.55,0.42350000000000004,0.6416666666666667
8,User_DiT_1,4.17,4.0,7,0.834,0.8,0.6672,0.8166462668298654
8,User_DiT_2,4.17,4.0,7,0.834,0.8,0.6672,0.8166462668298654
8,User_DiT_3,4.17,3.0,7,0.834,0.6,0.5004,0.697907949790795
9,Sys_DiT_ref_1,4.62,2.85,7,0.924,0.5700000000000001,0.52668,0.7050602409638553
9,Sys_DiT_ref_2,4.62,2.85,7,0.924,0.5700000000000001,0.52668,0.7050602409638553
9,Sys_DiT_ref_3,4.65,3.85,7,0.93,0.77,0.7161000000000001,0.8424705882352941
9,User_DiT_1,5.0,3.0,7,1.0,0.6,0.6,0.7499999999999999
9,User_DiT_2,5.0,3.0,7,1.0,0.6,0.6,0.7499999999999999
9,User_DiT_3,5.0,3.0,7,1.0,0.6,0.6,0.7499999999999999
10,Sys_DiT_ref_1,4.85,1.5,10,0.97,0.3,0.291,0.458267716535433
10,Sys_DiT_ref_2,4.82,1.5,10,0.9640000000000001,0.3,0.2892,0.45759493670886076
10,Sys_DiT_ref_3,3.45,3.82,10,0.6900000000000001,0.764,0.5271600000000001,0.7251169188445667
10,User_DiT_1,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
10,User_DiT_2,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
10,User_DiT_3,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
11,Sys_DiT_ref_1,4.85,4.92,10,0.97,0.984,0.95448,0.976949846468782
11,Sys_DiT_ref_2,4.62,1.5,10,0.924,0.3,0.2772,0.45294117647058824
11,Sys_DiT_ref_3,4.82,3.85,10,0.9640000000000001,0.77,0.74228,0.8561476355247982
11,User_DiT_1,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
11,User_DiT_2,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
11,User_DiT_3,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
12,Sys_DiT_ref_1,3.15,1.5,10,0.63,0.3,0.189,0.40645161290322585
12,Sys_DiT_ref_2,4.15,3.25,10,0.8300000000000001,0.65,0.5395000000000001,0.7290540540540542
12,Sys_DiT_ref_3,1.85,1.2,10,0.37,0.24,0.08879999999999999,0.2911475409836065
12,User_DiT_1,0.56,3.0,10,0.11200000000000002,0.6,0.06720000000000001,0.18876404494382026
12,User_DiT_2,3.57,3.0,10,0.714,0.6,0.42839999999999995,0.6520547945205478
12,User_DiT_3,0.56,2.0,10,0.11200000000000002,0.4,0.044800000000000006,0.17500000000000002
13,Sys_DiT_ref_1,4.85,1.5,10,0.97,0.3,0.291,0.458267716535433
13,Sys_DiT_ref_2,4.85,4.92,10,0.97,0.984,0.95448,0.976949846468782
13,Sys_DiT_ref_3,4.82,1.5,10,0.9640000000000001,0.3,0.2892,0.45759493670886076
13,User_DiT_1,4.0,3.0,10,0.8,0.6,0.48,0.6857142857142857
13,User_DiT_2,5.0,3.0,10,1.0,0.6,0.6,0.7499999999999999
13,User_DiT_3,4.0,2.0,10,0.8,0.4,0.32000000000000006,0.5333333333333333
14,Sys_DiT_ref_1,4.85,4.92,10,0.97,0.984,0.95448,0.976949846468782
14,Sys_DiT_ref_2,4.92,4.95,10,0.984,0.99,0.97416,0.9869908814589666
14,Sys_DiT_ref_3,4.85,4.92,10,0.97,0.984,0.95448,0.976949846468782
14,User_DiT_1,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
14,User_DiT_2,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
14,User_DiT_3,3.89,5.0,10,0.778,1.0,0.778,0.875140607424072
15,Sys_DiT_ref_1,4.15,2.85,25,0.8300000000000001,0.5700000000000001,0.4731000000000001,0.6758571428571429
15,Sys_DiT_ref_2,4.72,2.0,25,0.944,0.4,0.3776,0.5619047619047619
15,Sys_DiT_ref_3,4.15,2.0,25,0.8300000000000001,0.4,0.3320000000000001,0.5398373983739838
15,User_DiT_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
15,User_DiT_2,5.0,5.0,25,1.0,1.0,1.0,1.0
15,User_DiT_3,5.0,2.0,25,1.0,0.4,0.4,0.5714285714285715
16,Sys_DiT_ref_1,4.85,4.92,25,0.97,0.984,0.95448,0.976949846468782
16,Sys_DiT_ref_2,4.85,4.92,25,0.97,0.984,0.95448,0.976949846468782
16,Sys_DiT_ref_3,4.85,3.82,25,0.97,0.764,0.74108,0.8547635524798154
16,User_DiT_1,5.0,5.0,25,1.0,1.0,1.0,1.0
16,User_DiT_2,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
16,User_DiT_3,5.0,5.0,25,1.0,1.0,1.0,1.0
17,Sys_DiT_ref_1,4.35,2.85,25,0.8699999999999999,0.5700000000000001,0.4959,0.6887500000000001
17,Sys_DiT_ref_2,4.12,3.65,25,0.8240000000000001,0.73,0.60152,0.7741570141570142
17,Sys_DiT_ref_3,4.12,3.85,25,0.8240000000000001,0.77,0.63448,0.7960853199498118
17,User_DiT_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
17,User_DiT_2,5.0,3.0,25,1.0,0.6,0.6,0.7499999999999999
17,User_DiT_3,4.17,4.0,25,0.834,0.8,0.6672,0.8166462668298654
18,Sys_DiT_ref_1,4.68,3.85,25,0.9359999999999999,0.77,0.72072,0.8449237983587339
18,Sys_DiT_ref_2,4.85,3.65,25,0.97,0.73,0.7081,0.8330588235294117
18,Sys_DiT_ref_3,4.85,3.65,25,0.97,0.73,0.7081,0.8330588235294117
18,User_DiT_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
18,User_DiT_2,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
18,User_DiT_3,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
19,Sys_DiT_ref_1,4.15,2.85,25,0.8300000000000001,0.5700000000000001,0.4731000000000001,0.6758571428571429
19,Sys_DiT_ref_2,4.65,3.85,25,0.93,0.77,0.7161000000000001,0.8424705882352941
19,Sys_DiT_ref_3,4.15,2.85,25,0.8300000000000001,0.5700000000000001,0.4731000000000001,0.6758571428571429
19,User_DiT_1,3.33,2.0,25,0.666,0.4,0.2664,0.499812382739212
19,User_DiT_2,4.29,3.0,25,0.858,0.6,0.5147999999999999,0.7061728395061727
19,User_DiT_3,3.33,3.0,25,0.666,0.6,0.3996,0.6312796208530805
20,Sys_DiT_ref_1,4.85,3.8,35,0.97,0.76,0.7372,0.8522543352601156
20,Sys_DiT_ref_2,4.85,3.82,35,0.97,0.764,0.74108,0.8547635524798154
20,Sys_DiT_ref_3,4.12,3.85,35,0.8240000000000001,0.77,0.63448,0.7960853199498118
20,User_DiT_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
20,User_DiT_2,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
20,User_DiT_3,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
21,Sys_DiT_ref_1,3.42,2.85,35,0.6839999999999999,0.5700000000000001,0.38988,0.6218181818181818
21,Sys_DiT_ref_2,3.85,3.6,35,0.77,0.72,0.5544,0.7441610738255033
21,Sys_DiT_ref_3,2.85,2.6,35,0.5700000000000001,0.52,0.29640000000000005,0.5438532110091744
21,User_DiT_1,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
21,User_DiT_2,3.0,3.0,35,0.6,0.6,0.36,0.6
21,User_DiT_3,4.0,3.0,35,0.8,0.6,0.48,0.6857142857142857
22,Sys_DiT_ref_1,4.12,3.85,35,0.8240000000000001,0.77,0.63448,0.7960853199498118
22,Sys_DiT_ref_2,4.12,3.65,35,0.8240000000000001,0.73,0.60152,0.7741570141570142
22,Sys_DiT_ref_3,4.85,4.2,35,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
22,User_DiT_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
22,User_DiT_2,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
22,User_DiT_3,4.0,5.0,35,0.8,1.0,0.8,0.888888888888889
23,Sys_DiT_ref_1,3.62,3.85,35,0.724,0.77,0.55748,0.7462918340026774
23,Sys_DiT_ref_2,4.12,3.85,35,0.8240000000000001,0.77,0.63448,0.7960853199498118
23,Sys_DiT_ref_3,3.42,2.85,35,0.6839999999999999,0.5700000000000001,0.38988,0.6218181818181818
23,User_DiT_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
23,User_DiT_2,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
23,User_DiT_3,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
24,Sys_DiT_ref_1,2.85,3.6,35,0.5700000000000001,0.72,0.41040000000000004,0.6362790697674419
24,Sys_DiT_ref_2,4.15,3.85,35,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
24,Sys_DiT_ref_3,3.85,1.5,35,0.77,0.3,0.23099999999999998,0.4317757009345794
24,User_DiT_1,4.0,3.0,35,0.8,0.6,0.48,0.6857142857142857
24,User_DiT_2,4.0,3.0,35,0.8,0.6,0.48,0.6857142857142857
24,User_DiT_3,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
25,Sys_DiT_ref_1,4.68,3.85,39,0.9359999999999999,0.77,0.72072,0.8449237983587339
25,Sys_DiT_ref_2,4.68,3.0,39,0.9359999999999999,0.6,0.5616,0.73125
25,Sys_DiT_ref_3,4.15,2.85,39,0.8300000000000001,0.5700000000000001,0.4731000000000001,0.6758571428571429
25,User_DiT_1,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
25,User_DiT_2,5.0,3.0,39,1.0,0.6,0.6,0.7499999999999999
25,User_DiT_3,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
26,Sys_DiT_ref_1,2.15,1.5,39,0.43,0.3,0.129,0.35342465753424657
26,Sys_DiT_ref_2,3.45,1.5,39,0.6900000000000001,0.3,0.20700000000000002,0.4181818181818182
26,Sys_DiT_ref_3,2.85,1.5,39,0.5700000000000001,0.3,0.171,0.3931034482758621
26,User_DiT_1,3.75,3.0,39,0.75,0.6,0.44999999999999996,0.6666666666666665
26,User_DiT_2,3.89,2.0,39,0.778,0.4,0.31120000000000003,0.5283531409168082
26,User_DiT_3,3.89,2.0,39,0.778,0.4,0.31120000000000003,0.5283531409168082
27,Sys_DiT_ref_1,4.92,4.95,39,0.984,0.99,0.97416,0.9869908814589666
27,Sys_DiT_ref_2,4.15,4.62,39,0.8300000000000001,0.924,0.7669200000000002,0.8744811858608895
27,Sys_DiT_ref_3,2.85,2.1,39,0.5700000000000001,0.42000000000000004,0.23940000000000006,0.4836363636363637
27,User_DiT_1,5.0,5.0,39,1.0,1.0,1.0,1.0
27,User_DiT_2,3.57,3.0,39,0.714,0.6,0.42839999999999995,0.6520547945205478
27,User_DiT_3,3.57,2.0,39,0.714,0.4,0.2856,0.5127468581687613
28,Sys_DiT_ref_1,3.42,2.85,39,0.6839999999999999,0.5700000000000001,0.38988,0.6218181818181818
28,Sys_DiT_ref_2,2.85,2.1,39,0.5700000000000001,0.42000000000000004,0.23940000000000006,0.4836363636363637
28,Sys_DiT_ref_3,3.85,3.2,39,0.77,0.64,0.4928,0.6990070921985815
28,User_DiT_1,5.0,3.0,39,1.0,0.6,0.6,0.7499999999999999
28,User_DiT_2,4.17,2.0,39,0.834,0.4,0.3336,0.5406807131280389
28,User_DiT_3,5.0,3.0,39,1.0,0.6,0.6,0.7499999999999999
29,Sys_DiT_ref_1,3.85,4.12,39,0.77,0.8240000000000001,0.63448,0.7960853199498118
29,Sys_DiT_ref_2,3.85,4.92,39,0.77,0.984,0.75768,0.863945267958951
29,Sys_DiT_ref_3,4.85,4.92,39,0.97,0.984,0.95448,0.976949846468782
29,User_DiT_1,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
29,User_DiT_2,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
29,User_DiT_3,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
30,Sys_DiT_ref_1,4.82,3.65,49,0.9640000000000001,0.73,0.70372,0.8308382526564345
30,Sys_DiT_ref_2,4.85,3.65,49,0.97,0.73,0.7081,0.8330588235294117
30,Sys_DiT_ref_3,4.68,3.85,49,0.9359999999999999,0.77,0.72072,0.8449237983587339
30,User_DiT_1,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
30,User_DiT_2,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
30,User_DiT_3,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
31,Sys_DiT_ref_1,4.92,4.95,49,0.984,0.99,0.97416,0.9869908814589666
31,Sys_DiT_ref_2,4.92,4.98,49,0.984,0.9960000000000001,0.980064,0.9899636363636364
31,Sys_DiT_ref_3,4.92,4.95,49,0.984,0.99,0.97416,0.9869908814589666
31,User_DiT_1,5.0,5.0,49,1.0,1.0,1.0,1.0
31,User_DiT_2,5.0,5.0,49,1.0,1.0,1.0,1.0
31,User_DiT_3,5.0,5.0,49,1.0,1.0,1.0,1.0
32,Sys_DiT_ref_1,4.85,4.92,49,0.97,0.984,0.95448,0.976949846468782
32,Sys_DiT_ref_2,3.85,3.6,49,0.77,0.72,0.5544,0.7441610738255033
32,Sys_DiT_ref_3,4.85,3.65,49,0.97,0.73,0.7081,0.8330588235294117
32,User_DiT_1,5.0,5.0,49,1.0,1.0,1.0,1.0
32,User_DiT_2,5.0,5.0,49,1.0,1.0,1.0,1.0
32,User_DiT_3,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
33,Sys_DiT_ref_1,2.85,3.42,49,0.5700000000000001,0.6839999999999999,0.38988,0.6218181818181818
33,Sys_DiT_ref_2,3.42,2.85,49,0.6839999999999999,0.5700000000000001,0.38988,0.6218181818181818
33,Sys_DiT_ref_3,3.42,3.65,49,0.6839999999999999,0.73,0.49931999999999993,0.7062517680339462
33,User_DiT_1,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
33,User_DiT_2,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
33,User_DiT_3,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
34,Sys_DiT_ref_1,2.85,3.2,49,0.5700000000000001,0.64,0.36480000000000007,0.6029752066115703
34,Sys_DiT_ref_2,3.42,3.85,49,0.6839999999999999,0.77,0.5266799999999999,0.7244566712517193
34,Sys_DiT_ref_3,3.42,2.85,49,0.6839999999999999,0.5700000000000001,0.38988,0.6218181818181818
34,User_DiT_1,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
34,User_DiT_2,4.38,4.0,49,0.876,0.8,0.7008000000000001,0.8362768496420048
34,User_DiT_3,4.38,4.0,49,0.876,0.8,0.7008000000000001,0.8362768496420048
35,Sys_DiT_ref_1,4.98,4.99,51,0.9960000000000001,0.998,0.9940080000000001,0.9969989969909729
35,Sys_DiT_ref_2,4.85,3.62,51,0.97,0.724,0.7022799999999999,0.8291381345926799
35,Sys_DiT_ref_3,4.85,4.92,51,0.97,0.984,0.95448,0.976949846468782
35,User_DiT_1,5.0,5.0,51,1.0,1.0,1.0,1.0
35,User_DiT_2,5.0,5.0,51,1.0,1.0,1.0,1.0
35,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
36,Sys_DiT_ref_1,0.85,1.2,51,0.16999999999999998,0.24,0.040799999999999996,0.19902439024390242
36,Sys_DiT_ref_2,0.85,1.92,51,0.16999999999999998,0.384,0.06527999999999999,0.23566787003610104
36,Sys_DiT_ref_3,1.85,2.9,51,0.37,0.58,0.21459999999999999,0.4517894736842105
36,User_DiT_1,0.0,1.0,51,0.0,0.2,0.0,0.0
36,User_DiT_2,0.0,1.0,51,0.0,0.2,0.0,0.0
36,User_DiT_3,0.0,1.0,51,0.0,0.2,0.0,0.0
37,Sys_DiT_ref_1,4.95,4.98,51,0.99,0.9960000000000001,0.9860400000000001,0.9929909365558913
37,Sys_DiT_ref_2,4.85,3.92,51,0.97,0.784,0.76048,0.8671379703534778
37,Sys_DiT_ref_3,4.85,3.92,51,0.97,0.784,0.76048,0.8671379703534778
37,User_DiT_1,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
37,User_DiT_2,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
37,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
38,Sys_DiT_ref_1,5.0,5.0,51,1.0,1.0,1.0,1.0
38,Sys_DiT_ref_2,4.92,4.85,51,0.984,0.97,0.95448,0.976949846468782
38,Sys_DiT_ref_3,4.82,4.15,51,0.9640000000000001,0.8300000000000001,0.8001200000000002,0.891995540691193
38,User_DiT_1,5.0,5.0,51,1.0,1.0,1.0,1.0
38,User_DiT_2,5.0,5.0,51,1.0,1.0,1.0,1.0
38,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
39,Sys_DiT_ref_1,4.85,4.72,51,0.97,0.944,0.9156799999999999,0.9568234064785789
39,Sys_DiT_ref_2,4.92,4.98,51,0.984,0.9960000000000001,0.980064,0.9899636363636364
39,Sys_DiT_ref_3,4.85,4.62,51,0.97,0.924,0.89628,0.9464413938753959
39,User_DiT_1,5.0,5.0,51,1.0,1.0,1.0,1.0
39,User_DiT_2,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
39,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
40,Sys_DiT_ref_1,4.15,4.85,52,0.8300000000000001,0.97,0.8051,0.8945555555555555
40,Sys_DiT_ref_2,4.15,4.85,52,0.8300000000000001,0.97,0.8051,0.8945555555555555
40,Sys_DiT_ref_3,4.15,4.85,52,0.8300000000000001,0.97,0.8051,0.8945555555555555
40,User_DiT_1,5.0,5.0,52,1.0,1.0,1.0,1.0
40,User_DiT_2,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
40,User_DiT_3,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
41,Sys_DiT_ref_1,4.92,4.95,52,0.984,0.99,0.97416,0.9869908814589666
41,Sys_DiT_ref_2,4.65,3.85,52,0.93,0.77,0.7161000000000001,0.8424705882352941
41,Sys_DiT_ref_3,4.65,3.85,52,0.93,0.77,0.7161000000000001,0.8424705882352941
41,User_DiT_1,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
41,User_DiT_2,4.17,5.0,52,0.834,1.0,0.834,0.9094874591057797
41,User_DiT_3,4.17,5.0,52,0.834,1.0,0.834,0.9094874591057797
42,Sys_DiT_ref_1,4.92,4.85,52,0.984,0.97,0.95448,0.976949846468782
42,Sys_DiT_ref_2,4.92,4.98,52,0.984,0.9960000000000001,0.980064,0.9899636363636364
42,Sys_DiT_ref_3,4.85,3.6,52,0.97,0.72,0.6983999999999999,0.8265088757396449
42,User_DiT_1,5.0,5.0,52,1.0,1.0,1.0,1.0
42,User_DiT_2,5.0,5.0,52,1.0,1.0,1.0,1.0
42,User_DiT_3,5.0,5.0,52,1.0,1.0,1.0,1.0
43,Sys_DiT_ref_1,4.85,3.62,52,0.97,0.724,0.7022799999999999,0.8291381345926799
43,Sys_DiT_ref_2,4.85,3.2,52,0.97,0.64,0.6208,0.7711801242236026
43,Sys_DiT_ref_3,4.65,2.85,52,0.93,0.5700000000000001,0.5301000000000001,0.7068000000000002
43,User_DiT_1,5.0,3.0,52,1.0,0.6,0.6,0.7499999999999999
43,User_DiT_2,5.0,3.0,52,1.0,0.6,0.6,0.7499999999999999
43,User_DiT_3,5.0,3.0,52,1.0,0.6,0.6,0.7499999999999999
44,Sys_DiT_ref_1,1.25,1.85,52,0.25,0.37,0.0925,0.29838709677419356
44,Sys_DiT_ref_2,1.42,1.85,52,0.284,0.37,0.10507999999999999,0.3213455657492355
44,Sys_DiT_ref_3,1.25,1.8,52,0.25,0.36,0.09,0.29508196721311475
44,User_DiT_1,1.43,2.0,52,0.286,0.4,0.1144,0.3335276967930029
44,User_DiT_2,0.71,2.0,52,0.142,0.4,0.056799999999999996,0.20959409594095937
44,User_DiT_3,1.43,3.0,52,0.286,0.6,0.17159999999999997,0.3873589164785553
45,Sys_DiT_ref_1,3.65,3.82,64,0.73,0.764,0.55772,0.7466131191432396
45,Sys_DiT_ref_2,4.12,3.85,64,0.8240000000000001,0.77,0.63448,0.7960853199498118
45,Sys_DiT_ref_3,4.92,4.98,64,0.984,0.9960000000000001,0.980064,0.9899636363636364
45,User_DiT_1,4.29,4.0,64,0.858,0.8,0.6864,0.8279855247285887
45,User_DiT_2,5.0,5.0,64,1.0,1.0,1.0,1.0
45,User_DiT_3,5.0,4.0,64,1.0,0.8,0.8,0.888888888888889
46,Sys_DiT_ref_1,3.82,2.45,64,0.764,0.49000000000000005,0.37436,0.5970653907496013
46,Sys_DiT_ref_2,2.85,1.65,64,0.5700000000000001,0.32999999999999996,0.1881,0.418
46,Sys_DiT_ref_3,3.42,2.68,64,0.6839999999999999,0.536,0.366624,0.6010229508196722
46,User_DiT_1,2.86,3.0,64,0.572,0.6,0.34319999999999995,0.5856655290102388
46,User_DiT_2,4.29,2.0,64,0.858,0.4,0.3432,0.5456279809220985
46,User_DiT_3,4.29,2.0,64,0.858,0.4,0.3432,0.5456279809220985
47,Sys_DiT_ref_1,4.92,4.95,64,0.984,0.99,0.97416,0.9869908814589666
47,Sys_DiT_ref_2,3.42,3.85,64,0.6839999999999999,0.77,0.5266799999999999,0.7244566712517193
47,Sys_DiT_ref_3,4.85,4.92,64,0.97,0.984,0.95448,0.976949846468782
47,User_DiT_1,4.29,3.0,64,0.858,0.6,0.5147999999999999,0.7061728395061727
47,User_DiT_2,5.0,5.0,64,1.0,1.0,1.0,1.0
47,User_DiT_3,4.29,3.0,64,0.858,0.6,0.5147999999999999,0.7061728395061727
48,Sys_DiT_ref_1,2.85,3.6,64,0.5700000000000001,0.72,0.41040000000000004,0.6362790697674419
48,Sys_DiT_ref_2,2.15,3.8,64,0.43,0.76,0.3268,0.5492436974789916
48,Sys_DiT_ref_3,1.85,1.2,64,0.37,0.24,0.08879999999999999,0.2911475409836065
48,User_DiT_1,3.75,4.0,64,0.75,0.8,0.6000000000000001,0.7741935483870969
48,User_DiT_2,2.5,1.0,64,0.5,0.2,0.1,0.28571428571428575
48,User_DiT_3,2.5,4.0,64,0.5,0.8,0.4,0.6153846153846154
49,Sys_DiT_ref_1,4.62,3.85,64,0.924,0.77,0.71148,0.8400000000000001
49,Sys_DiT_ref_2,2.85,3.42,64,0.5700000000000001,0.6839999999999999,0.38988,0.6218181818181818
49,Sys_DiT_ref_3,2.15,3.42,64,0.43,0.6839999999999999,0.29412,0.5280430879712747
49,User_DiT_1,2.86,4.0,64,0.572,0.8,0.4576,0.6670553935860059
49,User_DiT_2,2.86,4.0,64,0.572,0.8,0.4576,0.6670553935860059
49,User_DiT_3,5.0,4.0,64,1.0,0.8,0.8,0.888888888888889
50,Sys_DiT_ref_1,4.18,2.0,80,0.836,0.4,0.33440000000000003,0.5411003236245955
