image_id,source,alignment_score,artifact_score
15,User_DiT_2,5.0,5.0
15,User_DiT_3,5.0,2.0
16,Sys_DiT_ref_1,4.85,4.92
16,Sys_DiT_ref_2,4.85,4.92
16,Sys_DiT_ref_3,4.85,3.82
16,User_DiT_1,5.0,5.0
16,User_DiT_2,5.0,4.0
16,User_DiT_3,5.0,5.0
17,Sys_DiT_ref_1,4.35,2.85
17,Sys_DiT_ref_2,4.12,3.65
17,Sys_DiT_ref_3,4.12,3.85
17,User_DiT_1,5.0,4.0
17,User_DiT_2,5.0,3.0
17,User_DiT_3,4.17,4.0
18,Sys_DiT_ref_1,4.68,3.85
18,Sys_DiT_ref_2,4.85,3.65
18,Sys_DiT_ref_3,4.85,3.65
18,User_DiT_1,5.0,4.0
18,User_DiT_2,5.0,4.0
18,User_DiT_3,5.0,4.0
19,Sys_DiT_ref_1,4.15,2.85
19,Sys_DiT_ref_2,4.65,3.85
19,Sys_DiT_ref_3,4.15,2.85
19,User_DiT_1,3.33,2.0
19,User_DiT_2,4.29,3.0
19,User_DiT_3,3.33,3.0
20,Sys_DiT_ref_1,4.85,3.8
20,Sys_DiT_ref_2,4.85,3.82
20,Sys_DiT_ref_3,4.12,3.85
20,User_DiT_1,5.0,4.0
20,User_DiT_2,5.0,4.0
20,User_DiT_3,5.0,4.0
21,Sys_DiT_ref_1,3.42,2.85
21,Sys_DiT_ref_2,3.85,3.6
21,Sys_DiT_ref_3,2.85,2.6
21,User_DiT_1,4.0,4.0
21,User_DiT_2,3.0,3.0
21,User_DiT_3,4.0,3.0
22,Sys_DiT_ref_1,4.12,3.85
22,Sys_DiT_ref_2,4.12,3.65
22,Sys_DiT_ref_3,4.85,4.2
22,User_DiT_1,5.0,4.0
22,User_DiT_2,4.0,4.0
22,User_DiT_3,4.0,5.0
23,Sys_DiT_ref_1,3.62,3.85
23,Sys_DiT_ref_2,4.12,3.85
23,Sys_DiT_ref_3,3.42,2.85
23,User_DiT_1,5.0,4.0
23,User_DiT_2,5.0,4.0
23,User_DiT_3,5.0,4.0
24,Sys_DiT_ref_1,2.85,3.6
24,Sys_DiT_ref_2,4.15,3.85
24,Sys_DiT_ref_3,3.85,1.5
24,User_DiT_1,4.0,3.0
24,User_DiT_2,4.0,3.0
24,User_DiT_3,4.0,4.0
25,Sys_DiT_ref_1,4.68,3.85
25,Sys_DiT_ref_2,4.68,3.0
25,Sys_DiT_ref_3,4.15,2.85
25,User_DiT_1,5.0,4.0
25,User_DiT_2,5.0,3.0
25,User_DiT_3,5.0,4.0
26,Sys_DiT_ref_1,2.15,1.5
26,Sys_DiT_ref_2,3.45,1.5
26,Sys_DiT_ref_3,2.85,1.5
26,User_DiT_1,3.75,3.0
26,User_DiT_2,3.89,2.0
26,User_DiT_3,3.89,2.0
27,Sys_DiT_ref_1,4.92,4.95
27,Sys_DiT_ref_2,4.15,4.62
27,Sys_DiT_ref_3,2.85,2.1
27,User_DiT_1,5.0,5.0
27,User_DiT_2,3.57,3.0
27,User_DiT_3,3.57,2.0
28,Sys_DiT_ref_1,3.42,2.85
28,Sys_DiT_ref_2,2.85,2.1
28,Sys_DiT_ref_3,3.85,3.2
28,User_DiT_1,5.0,3.0
28,User_DiT_2,4.17,2.0
28,User_DiT_3,5.0,3.0
29,Sys_DiT_ref_1,3.85,4.12
29,Sys_DiT_ref_2,3.85,4.92
29,Sys_DiT_ref_3,4.85,4.92
29,User_DiT_1,5.0,4.0
29,User_DiT_2,5.0,4.0
29,User_DiT_3,5.0,4.0
30,Sys_DiT_ref_1,4.82,3.65
30,Sys_DiT_ref_2,4.85,3.65
30,Sys_DiT_ref_3,4.68,3.85
30,User_DiT_1,5.0,4.0
30,User_DiT_2,5.0,4.0
30,User_DiT_3,5.0,4.0
31,Sys_DiT_ref_1,4.92,4.95
31,Sys_DiT_ref_2,4.92,4.98
31,Sys_DiT_ref_3,4.92,4.95
31,User_DiT_1,5.0,5.0
31,User_DiT_2,5.0,5.0
31,User_DiT_3,5.0,5.0
32,Sys_DiT_ref_1,4.85,4.92
32,Sys_DiT_ref_2,3.85,3.6
32,Sys_DiT_ref_3,4.85,3.65
32,User_DiT_1,5.0,5.0
32,User_DiT_2,5.0,5.0
32,User_DiT_3,5.0,4.0
33,Sys_DiT_ref_1,2.85,3.42
33,Sys_DiT_ref_2,3.42,2.85
33,Sys_DiT_ref_3,3.42,3.65
33,User_DiT_1,5.0,3.0
33,User_DiT_2,5.0,3.0
33,User_DiT_3,5.0,3.0
34,Sys_DiT_ref_1,2.85,3.2
34,Sys_DiT_ref_2,3.42,3.85
34,Sys_DiT_ref_3,3.42,2.85
34,User_DiT_1,5.0,4.0
34,User_DiT_2,4.38,4.0
34,User_DiT_3,4.38,4.0
35,Sys_DiT_ref_1,4.98,4.99
35,Sys_DiT_ref_2,4.85,3.62
35,Sys_DiT_ref_3,4.85,4.92
35,User_DiT_1,5.0,5.0
35,User_DiT_2,5.0,5.0
35,User_DiT_3,5.0,5.0
36,Sys_DiT_ref_1,0.85,1.2
36,Sys_DiT_ref_2,0.85,1.92
36,Sys_DiT_ref_3,1.85,2.9
36,User_DiT_1,0.0,1.0
36,User_DiT_2,0.0,1.0
36,User_DiT_3,0.0,1.0
37,Sys_DiT_ref_1,4.95,4.98
37,Sys_DiT_ref_2,4.85,3.92
37,Sys_DiT_ref_3,4.85,3.92
37,User_DiT_1,5.0,4.0
37,User_DiT_2,5.0,4.0
37,User_DiT_3,5.0,5.0
38,Sys_DiT_ref_1,5.0,5.0
38,Sys_DiT_ref_2,4.92,4.85
38,Sys_DiT_ref_3,4.82,4.15
38,User_DiT_1,5.0,5.0
38,User_DiT_2,5.0,5.0
38,User_DiT_3,5.0,5.0
39,Sys_DiT_ref_1,4.85,4.72
39,Sys_DiT_ref_2,4.92,4.98
39,Sys_DiT_ref_3,4.85,4.62
39,User_DiT_1,5.0,5.0
39,User_DiT_2,5.0,4.0
39,User_DiT_3,5.0,5.0
40,Sys_DiT_ref_1,4.15,4.85
40,Sys_DiT_ref_2,4.15,4.85
40,Sys_DiT_ref_3,4.15,4.85
40,User_DiT_1,5.0,5.0
40,User_DiT_2,5.0,4.0
40,User_DiT_3,5.0,4.0
41,Sys_DiT_ref_1,4.92,4.95
41,Sys_DiT_ref_2,4.65,3.85
41,Sys_DiT_ref_3,4.65,3.85
41,User_DiT_1,5.0,4.0
41,User_DiT_2,4.17,5.0
41,User_DiT_3,4.17,5.0
42,Sys_DiT_ref_1,4.92,4.85
42,Sys_DiT_ref_2,4.92,4.98
42,Sys_DiT_ref_3,4.85,3.6
42,User_DiT_1,5.0,5.0
42,User_DiT_2,5.0,5.0
42,User_DiT_3,5.0,5.0
43,Sys_DiT_ref_1,4.85,3.62
43,Sys_DiT_ref_2,4.85,3.2
43,Sys_DiT_ref_3,4.65,2.85
43,User_DiT_1,5.0,3.0
43,User_DiT_2,5.0,3.0
43,User_DiT_3,5.0,3.0
44,Sys_DiT_ref_1,1.25,1.85
44,Sys_DiT_ref_2,1.42,1.85
44,Sys_DiT_ref_3,1.25,1.8
44,User_DiT_1,1.43,2.0
44,User_DiT_2,0.71,2.0
44,User_DiT_3,1.43,3.0
45,Sys_DiT_ref_1,3.65,3.82
45,Sys_DiT_ref_2,4.12,3.85
45,Sys_DiT_ref_3,4.92,4.98
45,User_DiT_1,4.29,4.0
45,User_DiT_2,5.0,5.0
45,User_DiT_3,5.0,4.0
46,Sys_DiT_ref_1,3.82,2.45
46,Sys_DiT_ref_2,2.85,1.65
46,Sys_DiT_ref_3,3.42,2.68
46,User_DiT_1,2.86,3.0
46,User_DiT_2,4.29,2.0
46,User_DiT_3,4.29,2.0
47,Sys_DiT_ref_1,4.92,4.95
47,Sys_DiT_ref_2,3.42,3.85
47,Sys_DiT_ref_3,4.85,4.92
47,User_DiT_1,4.29,3.0
47,User_DiT_2,5.0,5.0
47,User_DiT_3,4.29,3.0
48,Sys_DiT_ref_1,2.85,3.6
48,Sys_DiT_ref_2,2.15,3.8
48,Sys_DiT_ref_3,1.85,1.2
48,User_DiT_1,3.75,4.0
48,User_DiT_2,2.5,1.0
48,User_DiT_3,2.5,4.0
49,Sys_DiT_ref_1,4.62,3.85
49,Sys_DiT_ref_2,2.85,3.42
49,Sys_DiT_ref_3,2.15,3.42
49,User_DiT_1,2.86,4.0
49,User_DiT_2,2.86,4.0
49,User_DiT_3,5.0,4.0
50,Sys_DiT_ref_1,4.18,2.0
50,Sys_DiT_ref_2,4.68,2.85
50,Sys_DiT_ref_3,4.12,2.0
50,User_DiT_1,5.0,3.0
50,User_DiT_2,5.0,2.0
50,User_DiT_3,5.0,3.0
51,Sys_DiT_ref_1,4.65,1.5
51,Sys_DiT_ref_2,4.35,1.5
51,Sys_DiT_ref_3,4.68,1.5
51,User_DiT_1,5.0,2.0
51,User_DiT_2,5.0,3.0
51,User_DiT_3,5.0,2.0
52,Sys_DiT_ref_1,2.85,1.92
52,Sys_DiT_ref_2,1.85,1.2
52,Sys_DiT_ref_3,3.65,2.1
52,User_DiT_1,0.62,0.0
52,User_DiT_2,4.29,2.0
52,User_DiT_3,0.62,1.0
53,Sys_DiT_ref_1,4.62,3.85
53,Sys_DiT_ref_2,4.62,3.85
53,Sys_DiT_ref_3,4.12,2.85
53,User_DiT_1,5.0,4.0
53,User_DiT_2,5.0,3.0
53,User_DiT_3,5.0,4.0
54,Sys_DiT_ref_1,4.65,3.85
54,Sys_DiT_ref_2,4.65,1.5
54,Sys_DiT_ref_3,3.65,3.82
54,User_DiT_1,5.0,4.0
54,User_DiT_2,3.57,4.0
54,User_DiT_3,0.0,2.0
55,Sys_DiT_ref_1,4.92,4.95
55,Sys_DiT_ref_2,4.92,4.85
55,Sys_DiT_ref_3,5.0,5.0
55,User_DiT_1,5.0,5.0
55,User_DiT_2,5.0,5.0
55,User_DiT_3,5.0,4.0
56,Sys_DiT_ref_1,4.98,4.95
56,Sys_DiT_ref_2,4.98,4.95
56,Sys_DiT_ref_3,4.98,4.95
56,User_DiT_1,5.0,5.0
56,User_DiT_2,5.0,5.0
56,User_DiT_3,5.0,5.0
57,Sys_DiT_ref_1,4.72,1.5
57,Sys_DiT_ref_2,4.72,3.85
57,Sys_DiT_ref_3,4.72,2.85
57,User_DiT_1,5.0,3.0
57,User_DiT_2,5.0,3.0
57,User_DiT_3,5.0,4.0
58,Sys_DiT_ref_1,4.72,3.85
58,Sys_DiT_ref_2,4.92,4.95
58,Sys_DiT_ref_3,4.82,4.65
58,User_DiT_1,5.0,4.0
58,User_DiT_2,5.0,5.0
58,User_DiT_3,5.0,4.0
59,Sys_DiT_ref_1,4.92,4.95
59,Sys_DiT_ref_2,4.92,4.85
59,Sys_DiT_ref_3,4.92,4.85
59,User_DiT_1,5.0,5.0
59,User_DiT_2,5.0,5.0
59,User_DiT_3,5.0,5.0
60,Sys_DiT_ref_1,4.35,2.0
60,Sys_DiT_ref_2,4.82,2.0
60,Sys_DiT_ref_3,4.12,2.0
60,User_DiT_1,5.0,4.0
60,User_DiT_2,5.0,4.0
60,User_DiT_3,5.0,2.0
61,Sys_DiT_ref_1,4.85,3.0
61,Sys_DiT_ref_2,4.82,3.0
61,Sys_DiT_ref_3,4.85,3.0
61,User_DiT_1,5.0,3.0
61,User_DiT_2,5.0,4.0
61,User_DiT_3,5.0,4.0
62,Sys_DiT_ref_1,4.68,3.0
62,Sys_DiT_ref_2,4.85,3.0
62,Sys_DiT_ref_3,4.68,3.0
62,User_DiT_1,5.0,3.0
62,User_DiT_2,5.0,4.0
62,User_DiT_3,5.0,3.0
63,Sys_DiT_ref_1,2.85,3.42
63,Sys_DiT_ref_2,2.85,3.42
63,Sys_DiT_ref_3,3.45,2.85
63,User_DiT_1,4.17,4.0
63,User_DiT_2,5.0,3.0
63,User_DiT_3,4.17,4.0
64,Sys_DiT_ref_1,4.62,3.0
64,Sys_DiT_ref_2,4.85,3.0
64,Sys_DiT_ref_3,4.85,3.0
64,User_DiT_1,5.0,3.0
64,User_DiT_2,5.0,3.0
64,User_DiT_3,5.0,4.0
65,Sys_DiT_ref_1,3.65,4.12
65,Sys_DiT_ref_2,3.65,4.12
65,Sys_DiT_ref_3,3.82,3.65
65,User_DiT_1,5.0,4.0
65,User_DiT_2,5.0,4.0
65,User_DiT_3,5.0,4.0
66,Sys_DiT_ref_1,4.92,4.85
66,Sys_DiT_ref_2,4.92,4.85
66,Sys_DiT_ref_3,4.92,4.85
66,User_DiT_1,5.0,5.0
66,User_DiT_2,5.0,5.0
66,User_DiT_3,5.0,5.0
67,Sys_DiT_ref_1,4.62,3.85
67,Sys_DiT_ref_2,4.82,3.65
67,Sys_DiT_ref_3,4.85,3.62
67,User_DiT_1,5.0,4.0
67,User_DiT_2,5.0,3.0
67,User_DiT_3,5.0,4.0
68,Sys_DiT_ref_1,4.15,3.65
68,Sys_DiT_ref_2,4.82,3.65
68,Sys_DiT_ref_3,4.92,3.85
68,User_DiT_1,5.0,5.0
68,User_DiT_2,5.0,4.0
68,User_DiT_3,5.0,4.0
69,Sys_DiT_ref_1,3.42,2.85
69,Sys_DiT_ref_2,3.65,4.82
69,Sys_DiT_ref_3,2.85,3.92
69,User_DiT_1,5.0,4.0
69,User_DiT_2,5.0,4.0
69,User_DiT_3,5.0,4.0
70,Sys_DiT_ref_1,1.85,2.4
70,Sys_DiT_ref_2,1.85,1.42
70,Sys_DiT_ref_3,2.85,1.5
70,User_DiT_1,3.33,2.0
70,User_DiT_2,4.29,3.0
70,User_DiT_3,3.57,3.0
71,Sys_DiT_ref_1,3.15,1.85
71,Sys_DiT_ref_2,3.92,2.85
71,Sys_DiT_ref_3,2.85,1.42
71,User_DiT_1,2.14,4.0
71,User_DiT_2,2.86,3.0
71,User_DiT_3,2.14,3.0
72,Sys_DiT_ref_1,2.85,2.1
72,Sys_DiT_ref_2,2.15,2.85
72,Sys_DiT_ref_3,2.85,2.4
72,User_DiT_1,2.5,2.0
72,User_DiT_2,2.5,1.0
72,User_DiT_3,2.5,2.0
73,Sys_DiT_ref_1,4.85,4.72
73,Sys_DiT_ref_2,4.65,3.85
73,Sys_DiT_ref_3,4.12,2.85
73,User_DiT_1,5.0,4.0
73,User_DiT_2,5.0,4.0
73,User_DiT_3,5.0,5.0
74,Sys_DiT_ref_1,1.85,2.4
74,Sys_DiT_ref_2,2.15,4.85
74,Sys_DiT_ref_3,2.85,2.1
74,User_DiT_1,5.0,4.0
74,User_DiT_2,5.0,2.0
74,User_DiT_3,5.0,4.0
75,Sys_DiT_ref_1,4.12,1.5
75,Sys_DiT_ref_2,3.85,1.5
75,Sys_DiT_ref_3,3.82,1.5
75,User_DiT_1,3.57,2.0
75,User_DiT_2,3.57,2.0
75,User_DiT_3,3.57,2.0
76,Sys_DiT_ref_1,4.62,2.0
76,Sys_DiT_ref_2,4.65,2.0
76,Sys_DiT_ref_3,4.65,2.0
76,User_DiT_1,4.29,3.0
76,User_DiT_2,2.86,2.0
76,User_DiT_3,4.29,3.0
77,Sys_DiT_ref_1,4.85,4.12
77,Sys_DiT_ref_2,4.15,2.85
77,Sys_DiT_ref_3,4.65,3.85
77,User_DiT_1,4.29,4.0
77,User_DiT_2,4.29,4.0
77,User_DiT_3,4.29,4.0
78,Sys_DiT_ref_1,4.15,1.5
78,Sys_DiT_ref_2,4.12,1.5
78,Sys_DiT_ref_3,4.15,1.5
78,User_DiT_1,3.57,3.0
78,User_DiT_2,3.57,2.0
78,User_DiT_3,3.57,3.0
79,Sys_DiT_ref_1,4.12,2.0
79,Sys_DiT_ref_2,4.15,2.0
79,Sys_DiT_ref_3,4.12,2.0
79,User_DiT_1,3.57,4.0
79,User_DiT_2,3.57,4.0
79,User_DiT_3,3.57,4.0
80,Sys_DiT_ref_1,4.15,1.5
80,Sys_DiT_ref_2,4.12,1.5
80,Sys_DiT_ref_3,4.35,1.5
80,User_DiT_1,4.44,3.0
80,User_DiT_2,4.44,3.0
80,User_DiT_3,4.44,2.0
81,Sys_DiT_ref_1,4.65,3.85
81,Sys_DiT_ref_2,4.65,3.85
81,Sys_DiT_ref_3,4.65,3.85
81,User_DiT_1,5.0,4.0
81,User_DiT_2,5.0,4.0
81,User_DiT_3,5.0,3.0
82,Sys_DiT_ref_1,4.65,1.5
82,Sys_DiT_ref_2,4.35,1.5
82,Sys_DiT_ref_3,4.62,1.5
82,User_DiT_1,4.44,3.0
82,User_DiT_2,4.44,3.0
82,User_DiT_3,4.38,2.0
83,Sys_DiT_ref_1,4.68,1.5
83,Sys_DiT_ref_2,4.65,1.5
83,Sys_DiT_ref_3,4.65,1.5
83,User_DiT_1,5.0,2.0
83,User_DiT_2,5.0,2.0
83,User_DiT_3,5.0,3.0
84,Sys_DiT_ref_1,4.65,1.5
84,Sys_DiT_ref_2,4.15,1.5
84,Sys_DiT_ref_3,4.15,1.5
84,User_DiT_1,4.38,3.0
84,User_DiT_2,4.38,2.0
84,User_DiT_3,4.38,3.0
85,Sys_DiT_ref_1,3.45,2.15
85,Sys_DiT_ref_2,4.12,2.85
85,Sys_DiT_ref_3,4.12,2.85
85,User_DiT_1,5.0,3.0
85,User_DiT_2,5.0,3.0
85,User_DiT_3,5.0,2.0
86,Sys_DiT_ref_1,4.82,3.65
86,Sys_DiT_ref_2,4.82,4.65
86,Sys_DiT_ref_3,4.85,4.62
86,User_DiT_1,5.0,4.0
86,User_DiT_2,5.0,4.0
86,User_DiT_3,5.0,4.0
87,Sys_DiT_ref_1,4.82,4.15
87,Sys_DiT_ref_2,4.85,4.2
87,Sys_DiT_ref_3,4.65,2.85
87,User_DiT_1,5.0,4.0
87,User_DiT_2,5.0,4.0
87,User_DiT_3,5.0,4.0
88,Sys_DiT_ref_1,4.85,3.62
88,Sys_DiT_ref_2,4.85,3.65
88,Sys_DiT_ref_3,4.85,3.92
88,User_DiT_1,5.0,4.0
88,User_DiT_2,5.0,4.0
88,User_DiT_3,5.0,5.0
89,Sys_DiT_ref_1,3.42,3.85
89,Sys_DiT_ref_2,3.45,3.82
89,Sys_DiT_ref_3,3.65,4.92
89,User_DiT_1,5.0,5.0
89,User_DiT_2,5.0,4.0
89,User_DiT_3,5.0,4.0
90,Sys_DiT_ref_1,4.12,3.0
90,Sys_DiT_ref_2,4.12,3.0
90,Sys_DiT_ref_3,3.85,2.15
90,User_DiT_1,5.0,3.0
90,User_DiT_2,5.0,2.0
90,User_DiT_3,5.0,3.0
91,Sys_DiT_ref_1,4.35,1.5
91,Sys_DiT_ref_2,4.12,1.5
91,Sys_DiT_ref_3,4.65,1.5
91,User_DiT_1,5.0,3.0
91,User_DiT_2,5.0,2.0
91,User_DiT_3,5.0,2.0
92,Sys_DiT_ref_1,4.82,2.0
92,Sys_DiT_ref_2,4.65,2.0
92,Sys_DiT_ref_3,4.12,2.0
92,User_DiT_1,3.57,4.0
92,User_DiT_2,3.57,4.0
92,User_DiT_3,3.57,4.0
93,Sys_DiT_ref_1,4.62,3.85
93,Sys_DiT_ref_2,4.85,3.92
93,Sys_DiT_ref_3,4.85,4.92
93,User_DiT_1,4.17,5.0
93,User_DiT_2,4.17,4.0
93,User_DiT_3,4.17,5.0
94,Sys_DiT_ref_1,4.12,2.35
94,Sys_DiT_ref_2,4.65,2.85
94,Sys_DiT_ref_3,4.62,3.0
94,User_DiT_1,4.38,4.0
94,User_DiT_2,4.38,2.0
94,User_DiT_3,4.38,3.0
95,Sys_DiT_ref_1,4.85,3.65
95,Sys_DiT_ref_2,4.62,3.85
95,Sys_DiT_ref_3,4.85,3.65
95,User_DiT_1,5.0,4.0
95,User_DiT_2,5.0,4.0
95,User_DiT_3,5.0,3.0
96,Sys_DiT_ref_1,4.65,3.2
96,Sys_DiT_ref_2,4.85,3.65
96,Sys_DiT_ref_3,4.85,3.6
96,User_DiT_1,5.0,3.0
96,User_DiT_2,5.0,3.0
96,User_DiT_3,5.0,4.0
97,Sys_DiT_ref_1,4.82,1.5
97,Sys_DiT_ref_2,4.85,1.5
97,Sys_DiT_ref_3,4.82,1.5
97,User_DiT_1,5.0,2.0
97,User_DiT_2,5.0,4.0
97,User_DiT_3,5.0,3.0
98,Sys_DiT_ref_1,4.62,1.5
98,Sys_DiT_ref_2,4.65,1.5
98,Sys_DiT_ref_3,4.65,1.5
98,User_DiT_1,5.0,3.0
98,User_DiT_2,5.0,2.0
98,User_DiT_3,5.0,2.0
99,Sys_DiT_ref_1,4.85,3.62
99,Sys_DiT_ref_2,4.85,3.65
99,Sys_DiT_ref_3,4.85,3.65
99,User_DiT_1,5.0,4.0
99,User_DiT_2,5.0,3.0
99,User_DiT_3,5.0,4.0
100,Sys_DiT_ref_1,2.15,1.5
100,Sys_DiT_ref_2,1.85,1.2
100,Sys_DiT_ref_3,1.85,0.92
100,User_DiT_1,2.0,3.0
100,User_DiT_2,2.0,1.0
100,User_DiT_3,2.0,1.0
101,Sys_DiT_ref_1,1.85,2.4
101,Sys_DiT_ref_2,1.85,2.4
101,Sys_DiT_ref_3,2.85,3.65
101,User_DiT_1,3.12,2.0
101,User_DiT_2,3.12,4.0
101,User_DiT_3,3.12,2.0
102,Sys_DiT_ref_1,4.65,2.85
102,Sys_DiT_ref_2,4.65,3.85
102,Sys_DiT_ref_3,4.65,2.85
102,User_DiT_1,5.0,3.0
102,User_DiT_2,5.0,4.0
102,User_DiT_3,5.0,3.0
103,Sys_DiT_ref_1,1.85,1.2
103,Sys_DiT_ref_2,1.85,1.2
103,Sys_DiT_ref_3,1.85,1.2
103,User_DiT_1,0.0,1.0
103,User_DiT_2,0.0,1.0
103,User_DiT_3,0.83,1.0
104,Sys_DiT_ref_1,1.85,1.2
104,Sys_DiT_ref_2,2.85,1.92
104,Sys_DiT_ref_3,1.85,1.2
104,User_DiT_1,2.14,1.0
104,User_DiT_2,2.14,2.0
104,User_DiT_3,0.0,2.0
105,Sys_DiT_ref_1,4.35,1.5
105,Sys_DiT_ref_2,4.12,1.5
105,Sys_DiT_ref_3,4.85,1.5
105,User_DiT_1,5.0,2.0
105,User_DiT_2,4.29,2.0
105,User_DiT_3,4.29,2.0
106,Sys_DiT_ref_1,4.85,1.5
106,Sys_DiT_ref_2,4.12,1.5
106,Sys_DiT_ref_3,4.85,1.5
106,User_DiT_1,5.0,2.0
106,User_DiT_2,5.0,3.0
106,User_DiT_3,5.0,4.0
107,Sys_DiT_ref_1,4.85,1.5
107,Sys_DiT_ref_2,4.85,1.5
107,Sys_DiT_ref_3,4.72,1.5
107,User_DiT_1,5.0,2.0
107,User_DiT_2,5.0,4.0
107,User_DiT_3,5.0,3.0
108,Sys_DiT_ref_1,4.85,1.5
108,Sys_DiT_ref_2,4.15,1.5
108,Sys_DiT_ref_3,4.82,1.5
108,User_DiT_1,5.0,2.0
108,User_DiT_2,5.0,2.0
108,User_DiT_3,5.0,4.0
109,Sys_DiT_ref_1,3.42,3.85
109,Sys_DiT_ref_2,4.12,3.85
109,Sys_DiT_ref_3,3.85,2.45
109,User_DiT_1,5.0,3.0
109,User_DiT_2,5.0,3.0
109,User_DiT_3,5.0,3.0
110,Sys_DiT_ref_1,5.0,5.0
110,Sys_DiT_ref_2,5.0,5.0
110,Sys_DiT_ref_3,5.0,5.0
110,User_DiT_1,5.0,5.0
110,User_DiT_2,5.0,5.0
110,User_DiT_3,5.0,5.0
111,Sys_DiT_ref_1,4.85,4.92
111,Sys_DiT_ref_2,4.85,3.62
111,Sys_DiT_ref_3,4.85,4.92
111,User_DiT_1,4.38,4.0
111,User_DiT_2,4.38,4.0
111,User_DiT_3,4.38,5.0
112,Sys_DiT_ref_1,4.98,4.95
112,Sys_DiT_ref_2,5.0,5.0
112,Sys_DiT_ref_3,4.98,4.95
112,User_DiT_1,5.0,5.0
112,User_DiT_2,5.0,5.0
112,User_DiT_3,5.0,5.0
113,Sys_DiT_ref_1,4.15,3.2
113,Sys_DiT_ref_2,4.12,3.85
