image_id,source,alignment_score,authenticity_score,class_id
44,Sys_VAR_ref_600_3,3.42,1.85,35
44,User_VAR_600_1,4.0,2.0,35
44,User_VAR_600_2,4.0,2.0,35
44,User_VAR_600_3,4.0,2.0,35
46,Sys_VAR_ref_600_1,2.85,2.1,35
46,Sys_VAR_ref_600_2,3.82,2.65,35
46,Sys_VAR_ref_600_3,2.15,2.85,35
46,User_VAR_600_1,5.0,3.0,35
46,User_VAR_600_2,5.0,3.0,35
46,User_VAR_600_3,5.0,2.0,35
47,Sys_VAR_ref_600_1,4.35,2.85,35
47,Sys_VAR_ref_600_2,4.12,3.85,35
47,Sys_VAR_ref_600_3,4.85,4.72,35
47,User_VAR_600_1,5.0,4.0,35
47,User_VAR_600_2,4.17,4.0,35
47,User_VAR_600_3,4.17,4.0,35
51,Sys_VAR_ref_600_1,2.85,1.5,39
51,Sys_VAR_ref_600_2,2.85,1.5,39
51,Sys_VAR_ref_600_3,2.85,1.5,39
51,User_VAR_600_1,4.29,2.0,39
51,User_VAR_600_2,4.29,3.0,39
51,User_VAR_600_3,3.89,2.0,39
52,Sys_VAR_ref_600_1,4.92,4.85,39
52,Sys_VAR_ref_600_2,4.85,4.75,39
52,Sys_VAR_ref_600_3,4.95,4.85,39
52,User_VAR_600_1,5.0,5.0,39
52,User_VAR_600_2,5.0,5.0,39
52,User_VAR_600_3,5.0,5.0,39
55,Sys_VAR_ref_600_1,3.42,1.5,39
55,Sys_VAR_ref_600_2,3.42,1.5,39
55,Sys_VAR_ref_600_3,3.85,2.8,39
55,User_VAR_600_1,4.29,4.0,39
55,User_VAR_600_2,4.29,5.0,39
55,User_VAR_600_3,5.0,4.0,39
56,Sys_VAR_ref_600_1,4.15,4.32,39
56,Sys_VAR_ref_600_2,4.15,4.85,39
56,Sys_VAR_ref_600_3,3.85,4.92,39
56,User_VAR_600_1,4.29,3.0,39
56,User_VAR_600_2,5.0,4.0,39
56,User_VAR_600_3,5.0,4.0,39
57,Sys_VAR_ref_600_1,4.12,4.35,39
57,Sys_VAR_ref_600_2,4.85,2.0,39
57,Sys_VAR_ref_600_3,3.42,2.0,39
57,User_VAR_600_1,4.44,2.0,39
57,User_VAR_600_2,5.0,2.0,39
57,User_VAR_600_3,4.44,3.0,39
59,Sys_VAR_ref_600_1,3.85,1.5,39
59,Sys_VAR_ref_600_2,3.42,1.5,39
59,Sys_VAR_ref_600_3,3.42,1.5,39
59,User_VAR_600_1,4.29,3.0,39
59,User_VAR_600_2,3.57,3.0,39
59,User_VAR_600_3,3.57,3.0,39
60,Sys_VAR_ref_600_1,3.82,3.65,49
60,Sys_VAR_ref_600_2,3.85,3.62,49
60,Sys_VAR_ref_600_3,3.85,4.12,49
60,User_VAR_600_1,5.0,4.0,49
60,User_VAR_600_2,4.29,4.0,49
60,User_VAR_600_3,5.0,4.0,49
61,Sys_VAR_ref_600_1,3.42,2.85,49
61,Sys_VAR_ref_600_2,3.42,2.85,49
61,Sys_VAR_ref_600_3,3.85,3.62,49
61,User_VAR_600_1,5.0,2.0,49
61,User_VAR_600_2,5.0,2.0,49
61,User_VAR_600_3,5.0,4.0,49
62,Sys_VAR_ref_600_1,2.85,2.1,49
62,Sys_VAR_ref_600_2,2.85,3.12,49
62,Sys_VAR_ref_600_3,3.85,3.6,49
62,User_VAR_600_1,5.0,4.0,49
62,User_VAR_600_2,5.0,2.0,49
62,User_VAR_600_3,5.0,4.0,49
63,Sys_VAR_ref_600_1,2.15,3.8,49
63,Sys_VAR_ref_600_2,2.85,2.1,49
63,Sys_VAR_ref_600_3,2.85,3.15,49
63,User_VAR_600_1,5.0,2.0,49
63,User_VAR_600_2,5.0,2.0,49
63,User_VAR_600_3,5.0,2.0,49
65,Sys_VAR_ref_600_1,2.85,2.0,49
65,Sys_VAR_ref_600_2,2.15,2.85,49
65,Sys_VAR_ref_600_3,2.45,2.1,49
65,User_VAR_600_1,3.12,3.0,49
65,User_VAR_600_2,5.0,2.0,49
65,User_VAR_600_3,5.0,2.0,49
68,Sys_VAR_ref_600_1,4.12,4.85,49
68,Sys_VAR_ref_600_2,2.85,3.2,49
68,Sys_VAR_ref_600_3,3.85,3.2,49
68,User_VAR_600_1,3.57,3.0,49
68,User_VAR_600_2,3.57,3.0,49
68,User_VAR_600_3,3.57,3.0,49
70,Sys_VAR_ref_600_1,5.0,5.0,51
70,Sys_VAR_ref_600_2,4.12,2.85,51
70,Sys_VAR_ref_600_3,4.85,4.6,51
70,User_VAR_600_1,5.0,4.0,51
70,User_VAR_600_2,5.0,4.0,51
70,User_VAR_600_3,5.0,2.0,51
73,Sys_VAR_ref_600_1,3.45,2.15,51
73,Sys_VAR_ref_600_2,4.12,2.85,51
73,Sys_VAR_ref_600_3,3.42,2.15,51
73,User_VAR_600_1,4.17,5.0,51
73,User_VAR_600_2,5.0,4.0,51
73,User_VAR_600_3,5.0,4.0,51
74,Sys_VAR_ref_600_1,4.85,4.2,51
74,Sys_VAR_ref_600_2,1.85,0.92,51
74,Sys_VAR_ref_600_3,2.15,3.85,51
74,User_VAR_600_1,4.0,2.0,51
74,User_VAR_600_2,5.0,5.0,51
74,User_VAR_600_3,4.0,5.0,51
75,Sys_VAR_ref_600_1,4.92,3.85,51
75,Sys_VAR_ref_600_2,4.15,2.85,51
75,Sys_VAR_ref_600_3,4.15,3.85,51
75,User_VAR_600_1,4.38,3.0,51
75,User_VAR_600_2,5.0,4.0,51
75,User_VAR_600_3,4.38,3.0,51
78,Sys_VAR_ref_600_1,4.65,1.5,51
78,Sys_VAR_ref_600_2,4.65,3.85,51
78,Sys_VAR_ref_600_3,4.65,3.85,51
78,User_VAR_600_1,5.0,3.0,51
78,User_VAR_600_2,5.0,4.0,51
78,User_VAR_600_3,5.0,4.0,51
79,Sys_VAR_ref_600_1,4.92,4.85,51
79,Sys_VAR_ref_600_2,4.92,4.85,51
79,Sys_VAR_ref_600_3,4.92,4.85,51
79,User_VAR_600_1,5.0,5.0,51
79,User_VAR_600_2,5.0,5.0,51
79,User_VAR_600_3,5.0,5.0,51
81,Sys_VAR_ref_600_1,4.68,3.85,52
81,Sys_VAR_ref_600_2,4.92,4.85,52
81,Sys_VAR_ref_600_3,4.65,3.85,52
81,User_VAR_600_1,5.0,4.0,52
81,User_VAR_600_2,5.0,5.0,52
81,User_VAR_600_3,5.0,5.0,52
82,Sys_VAR_ref_600_1,3.42,3.85,52
82,Sys_VAR_ref_600_2,3.85,4.92,52
82,Sys_VAR_ref_600_3,3.42,3.85,52
82,User_VAR_600_1,4.38,4.0,52
82,User_VAR_600_2,4.38,4.0,52
82,User_VAR_600_3,5.0,4.0,52
84,Sys_VAR_ref_600_1,4.65,3.82,52
84,Sys_VAR_ref_600_2,4.65,3.85,52
84,Sys_VAR_ref_600_3,4.92,4.65,52
84,User_VAR_600_1,5.0,5.0,52
84,User_VAR_600_2,5.0,5.0,52
84,User_VAR_600_3,5.0,5.0,52
86,Sys_VAR_ref_600_1,1.42,1.85,52
86,Sys_VAR_ref_600_2,1.85,1.2,52
86,Sys_VAR_ref_600_3,1.25,1.8,52
86,User_VAR_600_1,3.0,2.0,52
86,User_VAR_600_2,3.0,1.0,52
86,User_VAR_600_3,2.5,2.0,52
88,Sys_VAR_ref_600_1,3.42,2.85,52
88,Sys_VAR_ref_600_2,3.42,2.85,52
88,Sys_VAR_ref_600_3,2.15,3.85,52
88,User_VAR_600_1,4.0,3.0,52
88,User_VAR_600_2,4.0,3.0,52
88,User_VAR_600_3,4.0,3.0,52
89,Sys_VAR_ref_600_1,4.92,4.85,52
89,Sys_VAR_ref_600_2,4.85,4.92,52
89,Sys_VAR_ref_600_3,4.92,4.95,52
89,User_VAR_600_1,5.0,5.0,52
89,User_VAR_600_2,5.0,5.0,52
89,User_VAR_600_3,5.0,5.0,52
90,Sys_VAR_ref_600_1,4.92,4.98,64
90,Sys_VAR_ref_600_2,4.65,4.2,64
90,Sys_VAR_ref_600_3,4.92,4.85,64
90,User_VAR_600_1,5.0,3.0,64
90,User_VAR_600_2,5.0,5.0,64
90,User_VAR_600_3,5.0,5.0,64
91,Sys_VAR_ref_600_1,2.85,1.65,64
91,Sys_VAR_ref_600_2,2.85,2.6,64
91,Sys_VAR_ref_600_3,2.85,3.6,64
91,User_VAR_600_1,3.57,3.0,64
91,User_VAR_600_2,2.86,4.0,64
91,User_VAR_600_3,2.14,4.0,64
93,Sys_VAR_ref_600_1,4.85,4.72,64
93,Sys_VAR_ref_600_2,4.15,3.65,64
93,Sys_VAR_ref_600_3,4.15,2.85,64
93,User_VAR_600_1,5.0,5.0,64
93,User_VAR_600_2,5.0,4.0,64
93,User_VAR_600_3,4.29,4.0,64
95,Sys_VAR_ref_600_1,4.92,4.95,64
95,Sys_VAR_ref_600_2,4.62,3.85,64
95,Sys_VAR_ref_600_3,4.85,4.92,64
95,User_VAR_600_1,5.0,5.0,64
95,User_VAR_600_2,5.0,5.0,64
95,User_VAR_600_3,5.0,4.0,64
97,Sys_VAR_ref_600_1,4.35,2.85,64
97,Sys_VAR_ref_600_2,4.68,3.85,64
97,Sys_VAR_ref_600_3,4.65,3.85,64
97,User_VAR_600_1,5.0,5.0,64
97,User_VAR_600_2,5.0,3.0,64
97,User_VAR_600_3,5.0,2.0,64
99,Sys_VAR_ref_600_1,2.85,2.6,64
99,Sys_VAR_ref_600_2,2.85,2.4,64
99,Sys_VAR_ref_600_3,2.45,3.85,64
99,User_VAR_600_1,2.5,4.0,64
99,User_VAR_600_2,2.5,4.0,64
99,User_VAR_600_3,2.5,4.0,64
100,Sys_VAR_ref_600_1,4.85,3.62,80
100,Sys_VAR_ref_600_2,4.65,1.5,80
100,Sys_VAR_ref_600_3,4.62,2.85,80
100,User_VAR_600_1,5.0,4.0,80
100,User_VAR_600_2,5.0,3.0,80
100,User_VAR_600_3,5.0,4.0,80
101,Sys_VAR_ref_600_1,4.12,1.5,80
101,Sys_VAR_ref_600_2,3.62,1.85,80
101,Sys_VAR_ref_600_3,3.82,1.47,80
101,User_VAR_600_1,5.0,2.0,80
101,User_VAR_600_2,5.0,3.0,80
101,User_VAR_600_3,5.0,3.0,80
103,Sys_VAR_ref_600_1,3.42,1.5,80
103,Sys_VAR_ref_600_2,4.65,1.5,80
103,Sys_VAR_ref_600_3,3.42,1.5,80
103,User_VAR_600_1,5.0,2.0,80
103,User_VAR_600_2,3.57,2.0,80
103,User_VAR_600_3,5.0,2.0,80
104,Sys_VAR_ref_600_1,3.42,1.85,80
104,Sys_VAR_ref_600_2,4.12,1.85,80
104,Sys_VAR_ref_600_3,3.85,1.25,80
104,User_VAR_600_1,4.29,2.0,80
104,User_VAR_600_2,5.0,1.0,80
104,User_VAR_600_3,5.0,1.0,80
106,Sys_VAR_ref_600_1,4.82,1.5,80
106,Sys_VAR_ref_600_2,4.85,3.65,80
106,Sys_VAR_ref_600_3,4.35,3.65,80
106,User_VAR_600_1,5.0,4.0,80
106,User_VAR_600_2,5.0,4.0,80
106,User_VAR_600_3,5.0,4.0,80
107,Sys_VAR_ref_600_1,4.65,1.5,80
107,Sys_VAR_ref_600_2,4.85,1.5,80
107,Sys_VAR_ref_600_3,4.85,1.5,80
107,User_VAR_600_1,5.0,3.0,80
107,User_VAR_600_2,5.0,2.0,80
107,User_VAR_600_3,5.0,4.0,80
111,Sys_VAR_ref_600_1,4.72,3.85,97
111,Sys_VAR_ref_600_2,4.92,4.98,97
111,Sys_VAR_ref_600_3,4.92,4.95,97
111,User_VAR_600_1,5.0,4.0,97
111,User_VAR_600_2,5.0,4.0,97
111,User_VAR_600_3,5.0,4.0,97
112,Sys_VAR_ref_600_1,4.92,4.95,97
112,Sys_VAR_ref_600_2,4.85,3.62,97
112,Sys_VAR_ref_600_3,4.98,4.95,97
112,User_VAR_600_1,5.0,4.0,97
112,User_VAR_600_2,5.0,5.0,97
112,User_VAR_600_3,5.0,5.0,97
114,Sys_VAR_ref_600_1,4.65,1.5,97
114,Sys_VAR_ref_600_2,4.85,1.5,97
114,Sys_VAR_ref_600_3,2.85,4.15,97
114,User_VAR_600_1,1.67,4.0,97
114,User_VAR_600_2,2.5,4.0,97
114,User_VAR_600_3,1.67,4.0,97
115,Sys_VAR_ref_600_1,4.85,1.5,97
115,Sys_VAR_ref_600_2,4.12,1.5,97
115,Sys_VAR_ref_600_3,4.82,1.5,97
115,User_VAR_600_1,5.0,2.0,97
115,User_VAR_600_2,5.0,2.0,97
115,User_VAR_600_3,5.0,2.0,97
117,Sys_VAR_ref_600_1,4.65,3.85,97
117,Sys_VAR_ref_600_2,4.65,3.85,97
117,Sys_VAR_ref_600_3,4.65,3.82,97
117,User_VAR_600_1,5.0,4.0,97
117,User_VAR_600_2,5.0,4.0,97
117,User_VAR_600_3,5.0,4.0,97
118,Sys_VAR_ref_600_1,4.82,3.65,97
118,Sys_VAR_ref_600_2,4.82,3.65,97
118,Sys_VAR_ref_600_3,4.85,4.92,97
118,User_VAR_600_1,5.0,5.0,97
118,User_VAR_600_2,5.0,5.0,97
118,User_VAR_600_3,5.0,3.0,97
121,Sys_VAR_ref_600_1,4.65,2.85,106
121,Sys_VAR_ref_600_2,4.12,2.85,106
121,Sys_VAR_ref_600_3,4.65,3.85,106
121,User_VAR_600_1,5.0,5.0,106
121,User_VAR_600_2,5.0,4.0,106
121,User_VAR_600_3,5.0,4.0,106
123,Sys_VAR_ref_600_1,4.12,2.85,106
123,Sys_VAR_ref_600_2,4.85,3.0,106
123,Sys_VAR_ref_600_3,4.62,3.0,106
123,User_VAR_600_1,5.0,3.0,106
123,User_VAR_600_2,5.0,3.0,106
123,User_VAR_600_3,5.0,3.0,106
124,Sys_VAR_ref_600_1,4.85,3.75,106
124,Sys_VAR_ref_600_2,4.92,4.85,106
124,Sys_VAR_ref_600_3,4.85,3.65,106
124,User_VAR_600_1,5.0,5.0,106
124,User_VAR_600_2,5.0,5.0,106
124,User_VAR_600_3,5.0,5.0,106
125,Sys_VAR_ref_600_1,4.92,4.85,106
125,Sys_VAR_ref_600_2,4.92,4.85,106
125,Sys_VAR_ref_600_3,4.92,4.85,106
125,User_VAR_600_1,5.0,5.0,106
125,User_VAR_600_2,5.0,4.0,106
125,User_VAR_600_3,5.0,4.0,106
127,Sys_VAR_ref_600_1,4.85,3.65,106
127,Sys_VAR_ref_600_2,4.85,3.65,106
127,Sys_VAR_ref_600_3,4.85,3.72,106
127,User_VAR_600_1,5.0,4.0,106
127,User_VAR_600_2,5.0,4.0,106
127,User_VAR_600_3,5.0,4.0,106
128,Sys_VAR_ref_600_1,4.85,3.65,106
128,Sys_VAR_ref_600_2,4.92,4.65,106
128,Sys_VAR_ref_600_3,4.85,3.65,106
128,User_VAR_600_1,5.0,4.0,106
128,User_VAR_600_2,5.0,4.0,106
128,User_VAR_600_3,5.0,4.0,106
132,Sys_VAR_ref_600_1,4.65,3.85,116
132,Sys_VAR_ref_600_2,4.85,4.6,116
132,Sys_VAR_ref_600_3,4.65,2.85,116
132,User_VAR_600_1,5.0,4.0,116
132,User_VAR_600_2,5.0,4.0,116
132,User_VAR_600_3,5.0,5.0,116
133,Sys_VAR_ref_600_1,4.68,3.42,116
133,Sys_VAR_ref_600_2,4.85,4.12,116
133,Sys_VAR_ref_600_3,4.85,3.65,116
133,User_VAR_600_1,5.0,4.0,116
133,User_VAR_600_2,5.0,4.0,116
133,User_VAR_600_3,5.0,4.0,116
136,Sys_VAR_ref_600_1,4.98,4.85,116
136,Sys_VAR_ref_600_2,4.98,4.95,116
136,Sys_VAR_ref_600_3,4.98,4.85,116
136,User_VAR_600_1,5.0,5.0,116
136,User_VAR_600_2,5.0,5.0,116
136,User_VAR_600_3,5.0,5.0,116
137,Sys_VAR_ref_600_1,4.85,2.65,116
137,Sys_VAR_ref_600_2,4.85,3.65,116
137,Sys_VAR_ref_600_3,4.65,2.85,116
137,User_VAR_600_1,5.0,3.0,116
137,User_VAR_600_2,5.0,2.0,116
137,User_VAR_600_3,5.0,2.0,116
138,Sys_VAR_ref_600_1,4.92,4.85,116
138,Sys_VAR_ref_600_2,4.98,4.95,116
138,Sys_VAR_ref_600_3,4.92,4.85,116
138,User_VAR_600_1,5.0,4.0,116
138,User_VAR_600_2,5.0,4.0,116
138,User_VAR_600_3,5.0,4.0,116
139,Sys_VAR_ref_600_1,4.98,4.85,116
139,Sys_VAR_ref_600_2,4.98,4.95,116
139,Sys_VAR_ref_600_3,4.92,4.85,116
139,User_VAR_600_1,5.0,5.0,116
139,User_VAR_600_2,5.0,5.0,116
139,User_VAR_600_3,5.0,5.0,116
140,Sys_VAR_ref_600_1,4.35,2.85,118
140,Sys_VAR_ref_600_2,4.12,2.85,118
140,Sys_VAR_ref_600_3,3.65,2.85,118
140,User_VAR_600_1,5.0,3.0,118
140,User_VAR_600_2,5.0,2.0,118
140,User_VAR_600_3,5.0,2.0,118
141,Sys_VAR_ref_600_1,1.85,1.42,118
141,Sys_VAR_ref_600_2,1.85,1.2,118
141,Sys_VAR_ref_600_3,2.85,1.42,118
141,User_VAR_600_1,4.17,2.0,118
141,User_VAR_600_2,3.33,2.0,118
141,User_VAR_600_3,4.0,2.0,118
143,Sys_VAR_ref_600_1,0.12,0.85,118
143,Sys_VAR_ref_600_2,2.85,3.1,118
143,Sys_VAR_ref_600_3,3.85,2.65,118
143,User_VAR_600_1,5.0,3.0,118
143,User_VAR_600_2,5.0,3.0,118
143,User_VAR_600_3,0.0,3.0,118
145,Sys_VAR_ref_600_1,3.85,2.65,118
145,Sys_VAR_ref_600_2,4.15,2.85,118
145,Sys_VAR_ref_600_3,3.85,2.65,118
145,User_VAR_600_1,3.33,2.0,118
145,User_VAR_600_2,3.12,2.0,118
145,User_VAR_600_3,3.12,3.0,118
146,Sys_VAR_ref_600_1,4.65,2.85,118
146,Sys_VAR_ref_600_2,2.15,1.2,118
146,Sys_VAR_ref_600_3,3.85,4.12,118
146,User_VAR_600_1,3.75,2.0,118
146,User_VAR_600_2,3.75,2.0,118
146,User_VAR_600_3,3.75,2.0,118
148,Sys_VAR_ref_600_1,4.35,2.85,118
148,Sys_VAR_ref_600_2,4.82,3.65,118
148,Sys_VAR_ref_600_3,3.85,3.92,118
148,User_VAR_600_1,3.33,4.0,118
148,User_VAR_600_2,5.0,4.0,118
148,User_VAR_600_3,3.33,4.0,118
150,Sys_VAR_ref_600_1,4.12,3.65,129
150,Sys_VAR_ref_600_2,4.12,3.65,129
150,Sys_VAR_ref_600_3,4.65,3.82,129
150,User_VAR_600_1,3.57,4.0,129
150,User_VAR_600_2,3.57,4.0,129
150,User_VAR_600_3,3.57,4.0,129
151,Sys_VAR_ref_600_1,4.12,2.85,129
151,Sys_VAR_ref_600_2,4.12,3.0,129
151,Sys_VAR_ref_600_3,4.12,2.85,129
151,User_VAR_600_1,3.57,3.0,129
151,User_VAR_600_2,3.57,3.0,129
151,User_VAR_600_3,3.57,4.0,129
152,Sys_VAR_ref_600_1,3.85,2.0,129
152,Sys_VAR_ref_600_2,4.12,2.0,129
152,Sys_VAR_ref_600_3,4.12,2.0,129
152,User_VAR_600_1,3.57,4.0,129
152,User_VAR_600_2,3.57,2.0,129
152,User_VAR_600_3,3.57,4.0,129
155,Sys_VAR_ref_600_1,4.65,3.85,129
155,Sys_VAR_ref_600_2,4.15,3.65,129
155,Sys_VAR_ref_600_3,4.12,1.5,129
155,User_VAR_600_1,5.0,4.0,129
155,User_VAR_600_2,3.33,4.0,129
155,User_VAR_600_3,5.0,4.0,129
156,Sys_VAR_ref_600_1,4.85,1.5,129
156,Sys_VAR_ref_600_2,4.85,1.5,129
156,Sys_VAR_ref_600_3,4.12,1.5,129
156,User_VAR_600_1,5.0,3.0,129
156,User_VAR_600_2,4.29,2.0,129
156,User_VAR_600_3,4.29,2.0,129
