image_id,source,alignment_score,authenticity_score,class_id
15,User_DiT_1,5.0,4.0,25
15,User_DiT_2,5.0,5.0,25
15,User_DiT_3,5.0,2.0,25
16,Sys_DiT_ref_1,4.85,4.92,25
16,Sys_DiT_ref_2,4.85,4.92,25
16,Sys_DiT_ref_3,4.85,3.82,25
16,User_DiT_1,5.0,5.0,25
16,User_DiT_2,5.0,4.0,25
16,User_DiT_3,5.0,5.0,25
17,Sys_DiT_ref_1,4.35,2.85,25
17,Sys_DiT_ref_2,4.12,3.65,25
17,Sys_DiT_ref_3,4.12,3.85,25
17,User_DiT_1,5.0,4.0,25
17,User_DiT_2,5.0,3.0,25
17,User_DiT_3,4.17,4.0,25
18,Sys_DiT_ref_1,4.68,3.85,25
18,Sys_DiT_ref_2,4.85,3.65,25
18,Sys_DiT_ref_3,4.85,3.65,25
18,User_DiT_1,5.0,4.0,25
18,User_DiT_2,5.0,4.0,25
18,User_DiT_3,5.0,4.0,25
19,Sys_DiT_ref_1,4.15,2.85,25
19,Sys_DiT_ref_2,4.65,3.85,25
19,Sys_DiT_ref_3,4.15,2.85,25
19,User_DiT_1,3.33,2.0,25
19,User_DiT_2,4.29,3.0,25
19,User_DiT_3,3.33,3.0,25
20,Sys_DiT_ref_1,4.85,3.8,35
20,Sys_DiT_ref_2,4.85,3.82,35
20,Sys_DiT_ref_3,4.12,3.85,35
20,User_DiT_1,5.0,4.0,35
20,User_DiT_2,5.0,4.0,35
20,User_DiT_3,5.0,4.0,35
21,Sys_DiT_ref_1,3.42,2.85,35
21,Sys_DiT_ref_2,3.85,3.6,35
21,Sys_DiT_ref_3,2.85,2.6,35
21,User_DiT_1,4.0,4.0,35
21,User_DiT_2,3.0,3.0,35
21,User_DiT_3,4.0,3.0,35
22,Sys_DiT_ref_1,4.12,3.85,35
22,Sys_DiT_ref_2,4.12,3.65,35
22,Sys_DiT_ref_3,4.85,4.2,35
22,User_DiT_1,5.0,4.0,35
22,User_DiT_2,4.0,4.0,35
22,User_DiT_3,4.0,5.0,35
23,Sys_DiT_ref_1,3.62,3.85,35
23,Sys_DiT_ref_2,4.12,3.85,35
23,Sys_DiT_ref_3,3.42,2.85,35
23,User_DiT_1,5.0,4.0,35
23,User_DiT_2,5.0,4.0,35
23,User_DiT_3,5.0,4.0,35
24,Sys_DiT_ref_1,2.85,3.6,35
24,Sys_DiT_ref_2,4.15,3.85,35
24,Sys_DiT_ref_3,3.85,1.5,35
24,User_DiT_1,4.0,3.0,35
24,User_DiT_2,4.0,3.0,35
24,User_DiT_3,4.0,4.0,35
25,Sys_DiT_ref_1,4.68,3.85,39
25,Sys_DiT_ref_2,4.68,3.0,39
25,Sys_DiT_ref_3,4.15,2.85,39
25,User_DiT_1,5.0,4.0,39
25,User_DiT_2,5.0,3.0,39
25,User_DiT_3,5.0,4.0,39
26,Sys_DiT_ref_1,2.15,1.5,39
26,Sys_DiT_ref_2,3.45,1.5,39
26,Sys_DiT_ref_3,2.85,1.5,39
26,User_DiT_1,3.75,3.0,39
26,User_DiT_2,3.89,2.0,39
26,User_DiT_3,3.89,2.0,39
27,Sys_DiT_ref_1,4.92,4.95,39
27,Sys_DiT_ref_2,4.15,4.62,39
27,Sys_DiT_ref_3,2.85,2.1,39
27,User_DiT_1,5.0,5.0,39
27,User_DiT_2,3.57,3.0,39
27,User_DiT_3,3.57,2.0,39
28,Sys_DiT_ref_1,3.42,2.85,39
28,Sys_DiT_ref_2,2.85,2.1,39
28,Sys_DiT_ref_3,3.85,3.2,39
28,User_DiT_1,5.0,3.0,39
28,User_DiT_2,4.17,2.0,39
28,User_DiT_3,5.0,3.0,39
29,Sys_DiT_ref_1,3.85,4.12,39
29,Sys_DiT_ref_2,3.85,4.92,39
29,Sys_DiT_ref_3,4.85,4.92,39
29,User_DiT_1,5.0,4.0,39
29,User_DiT_2,5.0,4.0,39
29,User_DiT_3,5.0,4.0,39
30,Sys_DiT_ref_1,4.82,3.65,49
30,Sys_DiT_ref_2,4.85,3.65,49
30,Sys_DiT_ref_3,4.68,3.85,49
30,User_DiT_1,5.0,4.0,49
30,User_DiT_2,5.0,4.0,49
30,User_DiT_3,5.0,4.0,49
31,Sys_DiT_ref_1,4.92,4.95,49
31,Sys_DiT_ref_2,4.92,4.98,49
31,Sys_DiT_ref_3,4.92,4.95,49
31,User_DiT_1,5.0,5.0,49
31,User_DiT_2,5.0,5.0,49
31,User_DiT_3,5.0,5.0,49
32,Sys_DiT_ref_1,4.85,4.92,49
32,Sys_DiT_ref_2,3.85,3.6,49
32,Sys_DiT_ref_3,4.85,3.65,49
32,User_DiT_1,5.0,5.0,49
32,User_DiT_2,5.0,5.0,49
32,User_DiT_3,5.0,4.0,49
33,Sys_DiT_ref_1,2.85,3.42,49
33,Sys_DiT_ref_2,3.42,2.85,49
33,Sys_DiT_ref_3,3.42,3.65,49
33,User_DiT_1,5.0,3.0,49
33,User_DiT_2,5.0,3.0,49
33,User_DiT_3,5.0,3.0,49
34,Sys_DiT_ref_1,2.85,3.2,49
34,Sys_DiT_ref_2,3.42,3.85,49
34,Sys_DiT_ref_3,3.42,2.85,49
34,User_DiT_1,5.0,4.0,49
34,User_DiT_2,4.38,4.0,49
34,User_DiT_3,4.38,4.0,49
35,Sys_DiT_ref_1,4.98,4.99,51
35,Sys_DiT_ref_2,4.85,3.62,51
35,Sys_DiT_ref_3,4.85,4.92,51
35,User_DiT_1,5.0,5.0,51
35,User_DiT_2,5.0,5.0,51
35,User_DiT_3,5.0,5.0,51
36,Sys_DiT_ref_1,0.85,1.2,51
36,Sys_DiT_ref_2,0.85,1.92,51
36,Sys_DiT_ref_3,1.85,2.9,51
36,User_DiT_1,0.0,1.0,51
36,User_DiT_2,0.0,1.0,51
36,User_DiT_3,0.0,1.0,51
37,Sys_DiT_ref_1,4.95,4.98,51
37,Sys_DiT_ref_2,4.85,3.92,51
37,Sys_DiT_ref_3,4.85,3.92,51
37,User_DiT_1,5.0,4.0,51
37,User_DiT_2,5.0,4.0,51
37,User_DiT_3,5.0,5.0,51
38,Sys_DiT_ref_1,5.0,5.0,51
38,Sys_DiT_ref_2,4.92,4.85,51
38,Sys_DiT_ref_3,4.82,4.15,51
38,User_DiT_1,5.0,5.0,51
38,User_DiT_2,5.0,5.0,51
38,User_DiT_3,5.0,5.0,51
39,Sys_DiT_ref_1,4.85,4.72,51
39,Sys_DiT_ref_2,4.92,4.98,51
39,Sys_DiT_ref_3,4.85,4.62,51
39,User_DiT_1,5.0,5.0,51
39,User_DiT_2,5.0,4.0,51
39,User_DiT_3,5.0,5.0,51
40,Sys_DiT_ref_1,4.15,4.85,52
40,Sys_DiT_ref_2,4.15,4.85,52
40,Sys_DiT_ref_3,4.15,4.85,52
40,User_DiT_1,5.0,5.0,52
40,User_DiT_2,5.0,4.0,52
40,User_DiT_3,5.0,4.0,52
41,Sys_DiT_ref_1,4.92,4.95,52
41,Sys_DiT_ref_2,4.65,3.85,52
41,Sys_DiT_ref_3,4.65,3.85,52
41,User_DiT_1,5.0,4.0,52
41,User_DiT_2,4.17,5.0,52
41,User_DiT_3,4.17,5.0,52
42,Sys_DiT_ref_1,4.92,4.85,52
42,Sys_DiT_ref_2,4.92,4.98,52
42,Sys_DiT_ref_3,4.85,3.6,52
42,User_DiT_1,5.0,5.0,52
42,User_DiT_2,5.0,5.0,52
42,User_DiT_3,5.0,5.0,52
43,Sys_DiT_ref_1,4.85,3.62,52
43,Sys_DiT_ref_2,4.85,3.2,52
43,Sys_DiT_ref_3,4.65,2.85,52
43,User_DiT_1,5.0,3.0,52
43,User_DiT_2,5.0,3.0,52
43,User_DiT_3,5.0,3.0,52
44,Sys_DiT_ref_1,1.25,1.85,52
44,Sys_DiT_ref_2,1.42,1.85,52
44,Sys_DiT_ref_3,1.25,1.8,52
44,User_DiT_1,1.43,2.0,52
44,User_DiT_2,0.71,2.0,52
44,User_DiT_3,1.43,3.0,52
45,Sys_DiT_ref_1,3.65,3.82,64
45,Sys_DiT_ref_2,4.12,3.85,64
45,Sys_DiT_ref_3,4.92,4.98,64
45,User_DiT_1,4.29,4.0,64
45,User_DiT_2,5.0,5.0,64
45,User_DiT_3,5.0,4.0,64
46,Sys_DiT_ref_1,3.82,2.45,64
46,Sys_DiT_ref_2,2.85,1.65,64
46,Sys_DiT_ref_3,3.42,2.68,64
46,User_DiT_1,2.86,3.0,64
46,User_DiT_2,4.29,2.0,64
46,User_DiT_3,4.29,2.0,64
47,Sys_DiT_ref_1,4.92,4.95,64
47,Sys_DiT_ref_2,3.42,3.85,64
47,Sys_DiT_ref_3,4.85,4.92,64
47,User_DiT_1,4.29,3.0,64
47,User_DiT_2,5.0,5.0,64
47,User_DiT_3,4.29,3.0,64
48,Sys_DiT_ref_1,2.85,3.6,64
48,Sys_DiT_ref_2,2.15,3.8,64
48,Sys_DiT_ref_3,1.85,1.2,64
48,User_DiT_1,3.75,4.0,64
48,User_DiT_2,2.5,1.0,64
48,User_DiT_3,2.5,4.0,64
49,Sys_DiT_ref_1,4.62,3.85,64
49,Sys_DiT_ref_2,2.85,3.42,64
49,Sys_DiT_ref_3,2.15,3.42,64
49,User_DiT_1,2.86,4.0,64
49,User_DiT_2,2.86,4.0,64
49,User_DiT_3,5.0,4.0,64
50,Sys_DiT_ref_1,4.18,2.0,80
50,Sys_DiT_ref_2,4.68,2.85,80
50,Sys_DiT_ref_3,4.12,2.0,80
50,User_DiT_1,5.0,3.0,80
50,User_DiT_2,5.0,2.0,80
50,User_DiT_3,5.0,3.0,80
51,Sys_DiT_ref_1,4.65,1.5,80
51,Sys_DiT_ref_2,4.35,1.5,80
51,Sys_DiT_ref_3,4.68,1.5,80
51,User_DiT_1,5.0,2.0,80
51,User_DiT_2,5.0,3.0,80
51,User_DiT_3,5.0,2.0,80
52,Sys_DiT_ref_1,2.85,1.92,80
52,Sys_DiT_ref_2,1.85,1.2,80
52,Sys_DiT_ref_3,3.65,2.1,80
52,User_DiT_1,0.62,0.0,80
52,User_DiT_2,4.29,2.0,80
52,User_DiT_3,0.62,1.0,80
53,Sys_DiT_ref_1,4.62,3.85,80
53,Sys_DiT_ref_2,4.62,3.85,80
53,Sys_DiT_ref_3,4.12,2.85,80
53,User_DiT_1,5.0,4.0,80
53,User_DiT_2,5.0,3.0,80
53,User_DiT_3,5.0,4.0,80
54,Sys_DiT_ref_1,4.65,3.85,80
54,Sys_DiT_ref_2,4.65,1.5,80
54,Sys_DiT_ref_3,3.65,3.82,80
54,User_DiT_1,5.0,4.0,80
54,User_DiT_2,3.57,4.0,80
54,User_DiT_3,0.0,2.0,80
55,Sys_DiT_ref_1,4.92,4.95,97
55,Sys_DiT_ref_2,4.92,4.85,97
55,Sys_DiT_ref_3,5.0,5.0,97
55,User_DiT_1,5.0,5.0,97
55,User_DiT_2,5.0,5.0,97
55,User_DiT_3,5.0,4.0,97
56,Sys_DiT_ref_1,4.98,4.95,97
56,Sys_DiT_ref_2,4.98,4.95,97
56,Sys_DiT_ref_3,4.98,4.95,97
56,User_DiT_1,5.0,5.0,97
56,User_DiT_2,5.0,5.0,97
56,User_DiT_3,5.0,5.0,97
57,Sys_DiT_ref_1,4.72,1.5,97
57,Sys_DiT_ref_2,4.72,3.85,97
57,Sys_DiT_ref_3,4.72,2.85,97
57,User_DiT_1,5.0,3.0,97
57,User_DiT_2,5.0,3.0,97
57,User_DiT_3,5.0,4.0,97
58,Sys_DiT_ref_1,4.72,3.85,97
58,Sys_DiT_ref_2,4.92,4.95,97
58,Sys_DiT_ref_3,4.82,4.65,97
58,User_DiT_1,5.0,4.0,97
58,User_DiT_2,5.0,5.0,97
58,User_DiT_3,5.0,4.0,97
59,Sys_DiT_ref_1,4.92,4.95,97
59,Sys_DiT_ref_2,4.92,4.85,97
59,Sys_DiT_ref_3,4.92,4.85,97
59,User_DiT_1,5.0,5.0,97
59,User_DiT_2,5.0,5.0,97
59,User_DiT_3,5.0,5.0,97
60,Sys_DiT_ref_1,4.35,2.0,106
60,Sys_DiT_ref_2,4.82,2.0,106
60,Sys_DiT_ref_3,4.12,2.0,106
60,User_DiT_1,5.0,4.0,106
60,User_DiT_2,5.0,4.0,106
60,User_DiT_3,5.0,2.0,106
61,Sys_DiT_ref_1,4.85,3.0,106
61,Sys_DiT_ref_2,4.82,3.0,106
61,Sys_DiT_ref_3,4.85,3.0,106
61,User_DiT_1,5.0,3.0,106
61,User_DiT_2,5.0,4.0,106
61,User_DiT_3,5.0,4.0,106
62,Sys_DiT_ref_1,4.68,3.0,106
62,Sys_DiT_ref_2,4.85,3.0,106
62,Sys_DiT_ref_3,4.68,3.0,106
62,User_DiT_1,5.0,3.0,106
62,User_DiT_2,5.0,4.0,106
62,User_DiT_3,5.0,3.0,106
63,Sys_DiT_ref_1,2.85,3.42,106
63,Sys_DiT_ref_2,2.85,3.42,106
63,Sys_DiT_ref_3,3.45,2.85,106
63,User_DiT_1,4.17,4.0,106
63,User_DiT_2,5.0,3.0,106
63,User_DiT_3,4.17,4.0,106
64,Sys_DiT_ref_1,4.62,3.0,106
64,Sys_DiT_ref_2,4.85,3.0,106
64,Sys_DiT_ref_3,4.85,3.0,106
64,User_DiT_1,5.0,3.0,106
64,User_DiT_2,5.0,3.0,106
64,User_DiT_3,5.0,4.0,106
65,Sys_DiT_ref_1,3.65,4.12,116
65,Sys_DiT_ref_2,3.65,4.12,116
65,Sys_DiT_ref_3,3.82,3.65,116
65,User_DiT_1,5.0,4.0,116
65,User_DiT_2,5.0,4.0,116
65,User_DiT_3,5.0,4.0,116
66,Sys_DiT_ref_1,4.92,4.85,116
66,Sys_DiT_ref_2,4.92,4.85,116
66,Sys_DiT_ref_3,4.92,4.85,116
66,User_DiT_1,5.0,5.0,116
66,User_DiT_2,5.0,5.0,116
66,User_DiT_3,5.0,5.0,116
67,Sys_DiT_ref_1,4.62,3.85,116
67,Sys_DiT_ref_2,4.82,3.65,116
67,Sys_DiT_ref_3,4.85,3.62,116
67,User_DiT_1,5.0,4.0,116
67,User_DiT_2,5.0,3.0,116
67,User_DiT_3,5.0,4.0,116
68,Sys_DiT_ref_1,4.15,3.65,116
68,Sys_DiT_ref_2,4.82,3.65,116
68,Sys_DiT_ref_3,4.92,3.85,116
68,User_DiT_1,5.0,5.0,116
68,User_DiT_2,5.0,4.0,116
68,User_DiT_3,5.0,4.0,116
69,Sys_DiT_ref_1,3.42,2.85,116
69,Sys_DiT_ref_2,3.65,4.82,116
69,Sys_DiT_ref_3,2.85,3.92,116
69,User_DiT_1,5.0,4.0,116
69,User_DiT_2,5.0,4.0,116
69,User_DiT_3,5.0,4.0,116
70,Sys_DiT_ref_1,1.85,2.4,118
70,Sys_DiT_ref_2,1.85,1.42,118
70,Sys_DiT_ref_3,2.85,1.5,118
70,User_DiT_1,3.33,2.0,118
70,User_DiT_2,4.29,3.0,118
70,User_DiT_3,3.57,3.0,118
71,Sys_DiT_ref_1,3.15,1.85,118
71,Sys_DiT_ref_2,3.92,2.85,118
71,Sys_DiT_ref_3,2.85,1.42,118
71,User_DiT_1,2.14,4.0,118
71,User_DiT_2,2.86,3.0,118
71,User_DiT_3,2.14,3.0,118
72,Sys_DiT_ref_1,2.85,2.1,118
72,Sys_DiT_ref_2,2.15,2.85,118
72,Sys_DiT_ref_3,2.85,2.4,118
72,User_DiT_1,2.5,2.0,118
72,User_DiT_2,2.5,1.0,118
72,User_DiT_3,2.5,2.0,118
73,Sys_DiT_ref_1,4.85,4.72,118
73,Sys_DiT_ref_2,4.65,3.85,118
73,Sys_DiT_ref_3,4.12,2.85,118
73,User_DiT_1,5.0,4.0,118
73,User_DiT_2,5.0,4.0,118
73,User_DiT_3,5.0,5.0,118
74,Sys_DiT_ref_1,1.85,2.4,118
74,Sys_DiT_ref_2,2.15,4.85,118
74,Sys_DiT_ref_3,2.85,2.1,118
74,User_DiT_1,5.0,4.0,118
74,User_DiT_2,5.0,2.0,118
74,User_DiT_3,5.0,4.0,118
75,Sys_DiT_ref_1,4.12,1.5,129
75,Sys_DiT_ref_2,3.85,1.5,129
75,Sys_DiT_ref_3,3.82,1.5,129
75,User_DiT_1,3.57,2.0,129
75,User_DiT_2,3.57,2.0,129
75,User_DiT_3,3.57,2.0,129
76,Sys_DiT_ref_1,4.62,2.0,129
76,Sys_DiT_ref_2,4.65,2.0,129
76,Sys_DiT_ref_3,4.65,2.0,129
76,User_DiT_1,4.29,3.0,129
76,User_DiT_2,2.86,2.0,129
76,User_DiT_3,4.29,3.0,129
77,Sys_DiT_ref_1,4.85,4.12,129
77,Sys_DiT_ref_2,4.15,2.85,129
77,Sys_DiT_ref_3,4.65,3.85,129
77,User_DiT_1,4.29,4.0,129
77,User_DiT_2,4.29,4.0,129
77,User_DiT_3,4.29,4.0,129
78,Sys_DiT_ref_1,4.15,1.5,129
78,Sys_DiT_ref_2,4.12,1.5,129
78,Sys_DiT_ref_3,4.15,1.5,129
78,User_DiT_1,3.57,3.0,129
78,User_DiT_2,3.57,2.0,129
78,User_DiT_3,3.57,3.0,129
79,Sys_DiT_ref_1,4.12,2.0,129
79,Sys_DiT_ref_2,4.15,2.0,129
79,Sys_DiT_ref_3,4.12,2.0,129
79,User_DiT_1,3.57,4.0,129
79,User_DiT_2,3.57,4.0,129
79,User_DiT_3,3.57,4.0,129
80,Sys_DiT_ref_1,4.15,1.5,144
80,Sys_DiT_ref_2,4.12,1.5,144
80,Sys_DiT_ref_3,4.35,1.5,144
80,User_DiT_1,4.44,3.0,144
80,User_DiT_2,4.44,3.0,144
80,User_DiT_3,4.44,2.0,144
81,Sys_DiT_ref_1,4.65,3.85,144
81,Sys_DiT_ref_2,4.65,3.85,144
81,Sys_DiT_ref_3,4.65,3.85,144
81,User_DiT_1,5.0,4.0,144
81,User_DiT_2,5.0,4.0,144
81,User_DiT_3,5.0,3.0,144
82,Sys_DiT_ref_1,4.65,1.5,144
82,Sys_DiT_ref_2,4.35,1.5,144
82,Sys_DiT_ref_3,4.62,1.5,144
82,User_DiT_1,4.44,3.0,144
82,User_DiT_2,4.44,3.0,144
82,User_DiT_3,4.38,2.0,144
83,Sys_DiT_ref_1,4.68,1.5,144
83,Sys_DiT_ref_2,4.65,1.5,144
83,Sys_DiT_ref_3,4.65,1.5,144
83,User_DiT_1,5.0,2.0,144
83,User_DiT_2,5.0,2.0,144
83,User_DiT_3,5.0,3.0,144
84,Sys_DiT_ref_1,4.65,1.5,144
84,Sys_DiT_ref_2,4.15,1.5,144
84,Sys_DiT_ref_3,4.15,1.5,144
84,User_DiT_1,4.38,3.0,144
84,User_DiT_2,4.38,2.0,144
84,User_DiT_3,4.38,3.0,144
85,Sys_DiT_ref_1,3.45,2.15,147
85,Sys_DiT_ref_2,4.12,2.85,147
85,Sys_DiT_ref_3,4.12,2.85,147
85,User_DiT_1,5.0,3.0,147
85,User_DiT_2,5.0,3.0,147
85,User_DiT_3,5.0,2.0,147
86,Sys_DiT_ref_1,4.82,3.65,147
86,Sys_DiT_ref_2,4.82,4.65,147
86,Sys_DiT_ref_3,4.85,4.62,147
86,User_DiT_1,5.0,4.0,147
86,User_DiT_2,5.0,4.0,147
86,User_DiT_3,5.0,4.0,147
87,Sys_DiT_ref_1,4.82,4.15,147
87,Sys_DiT_ref_2,4.85,4.2,147
87,Sys_DiT_ref_3,4.65,2.85,147
87,User_DiT_1,5.0,4.0,147
87,User_DiT_2,5.0,4.0,147
87,User_DiT_3,5.0,4.0,147
88,Sys_DiT_ref_1,4.85,3.62,147
88,Sys_DiT_ref_2,4.85,3.65,147
88,Sys_DiT_ref_3,4.85,3.92,147
88,User_DiT_1,5.0,4.0,147
88,User_DiT_2,5.0,4.0,147
88,User_DiT_3,5.0,5.0,147
89,Sys_DiT_ref_1,3.42,3.85,147
89,Sys_DiT_ref_2,3.45,3.82,147
89,Sys_DiT_ref_3,3.65,4.92,147
89,User_DiT_1,5.0,5.0,147
89,User_DiT_2,5.0,4.0,147
89,User_DiT_3,5.0,4.0,147
90,Sys_DiT_ref_1,4.12,3.0,150
90,Sys_DiT_ref_2,4.12,3.0,150
90,Sys_DiT_ref_3,3.85,2.15,150
90,User_DiT_1,5.0,3.0,150
90,User_DiT_2,5.0,2.0,150
90,User_DiT_3,5.0,3.0,150
91,Sys_DiT_ref_1,4.35,1.5,150
91,Sys_DiT_ref_2,4.12,1.5,150
91,Sys_DiT_ref_3,4.65,1.5,150
91,User_DiT_1,5.0,3.0,150
91,User_DiT_2,5.0,2.0,150
91,User_DiT_3,5.0,2.0,150
92,Sys_DiT_ref_1,4.82,2.0,150
92,Sys_DiT_ref_2,4.65,2.0,150
92,Sys_DiT_ref_3,4.12,2.0,150
92,User_DiT_1,3.57,4.0,150
92,User_DiT_2,3.57,4.0,150
92,User_DiT_3,3.57,4.0,150
93,Sys_DiT_ref_1,4.62,3.85,150
93,Sys_DiT_ref_2,4.85,3.92,150
93,Sys_DiT_ref_3,4.85,4.92,150
93,User_DiT_1,4.17,5.0,150
93,User_DiT_2,4.17,4.0,150
93,User_DiT_3,4.17,5.0,150
94,Sys_DiT_ref_1,4.12,2.35,150
94,Sys_DiT_ref_2,4.65,2.85,150
94,Sys_DiT_ref_3,4.62,3.0,150
94,User_DiT_1,4.38,4.0,150
94,User_DiT_2,4.38,2.0,150
94,User_DiT_3,4.38,3.0,150
95,Sys_DiT_ref_1,4.85,3.65,156
95,Sys_DiT_ref_2,4.62,3.85,156
95,Sys_DiT_ref_3,4.85,3.65,156
95,User_DiT_1,5.0,4.0,156
95,User_DiT_2,5.0,4.0,156
95,User_DiT_3,5.0,3.0,156
96,Sys_DiT_ref_1,4.65,3.2,156
96,Sys_DiT_ref_2,4.85,3.65,156
96,Sys_DiT_ref_3,4.85,3.6,156
96,User_DiT_1,5.0,3.0,156
96,User_DiT_2,5.0,3.0,156
96,User_DiT_3,5.0,4.0,156
97,Sys_DiT_ref_1,4.82,1.5,156
97,Sys_DiT_ref_2,4.85,1.5,156
97,Sys_DiT_ref_3,4.82,1.5,156
97,User_DiT_1,5.0,2.0,156
97,User_DiT_2,5.0,4.0,156
97,User_DiT_3,5.0,3.0,156
98,Sys_DiT_ref_1,4.62,1.5,156
98,Sys_DiT_ref_2,4.65,1.5,156
98,Sys_DiT_ref_3,4.65,1.5,156
98,User_DiT_1,5.0,3.0,156
98,User_DiT_2,5.0,2.0,156
98,User_DiT_3,5.0,2.0,156
99,Sys_DiT_ref_1,4.85,3.62,156
99,Sys_DiT_ref_2,4.85,3.65,156
99,Sys_DiT_ref_3,4.85,3.65,156
99,User_DiT_1,5.0,4.0,156
99,User_DiT_2,5.0,3.0,156
99,User_DiT_3,5.0,4.0,156
100,Sys_DiT_ref_1,2.15,1.5,159
100,Sys_DiT_ref_2,1.85,1.2,159
100,Sys_DiT_ref_3,1.85,0.92,159
100,User_DiT_1,2.0,3.0,159
100,User_DiT_2,2.0,1.0,159
100,User_DiT_3,2.0,1.0,159
101,Sys_DiT_ref_1,1.85,2.4,159
101,Sys_DiT_ref_2,1.85,2.4,159
101,Sys_DiT_ref_3,2.85,3.65,159
101,User_DiT_1,3.12,2.0,159
101,User_DiT_2,3.12,4.0,159
101,User_DiT_3,3.12,2.0,159
102,Sys_DiT_ref_1,4.65,2.85,159
102,Sys_DiT_ref_2,4.65,3.85,159
102,Sys_DiT_ref_3,4.65,2.85,159
102,User_DiT_1,5.0,3.0,159
102,User_DiT_2,5.0,4.0,159
102,User_DiT_3,5.0,3.0,159
103,Sys_DiT_ref_1,1.85,1.2,159
