image_id,source,alignment_score,artifact_score,class_id
76,Sys_JiTfdloss_ref_2,4.85,3.62,51
76,Sys_JiTfdloss_ref_3,2.85,3.65,51
76,User_JiTfdloss_1,5.0,5.0,51
76,User_JiTfdloss_2,5.0,5.0,51
76,User_JiTfdloss_3,3.75,4.0,51
79,Sys_JiTfdloss_ref_1,1.85,3.62,51
79,Sys_JiTfdloss_ref_2,2.15,2.85,51
79,Sys_JiTfdloss_ref_3,1.85,2.92,51
79,User_JiTfdloss_1,1.25,3.0,51
79,User_JiTfdloss_2,1.25,3.0,51
79,User_JiTfdloss_3,1.25,3.0,51
80,Sys_JiTfdloss_ref_1,2.35,2.8,52
80,Sys_JiTfdloss_ref_2,3.85,3.62,52
80,Sys_JiTfdloss_ref_3,2.35,3.82,52
80,User_JiTfdloss_1,2.5,2.0,52
80,User_JiTfdloss_2,4.29,4.0,52
80,User_JiTfdloss_3,4.29,3.0,52
83,Sys_JiTfdloss_ref_1,2.85,2.9,52
83,Sys_JiTfdloss_ref_2,2.15,2.85,52
83,Sys_JiTfdloss_ref_3,4.15,2.85,52
83,User_JiTfdloss_1,2.14,3.0,52
83,User_JiTfdloss_2,5.0,2.0,52
83,User_JiTfdloss_3,2.14,4.0,52
84,Sys_JiTfdloss_ref_1,3.85,4.12,52
84,Sys_JiTfdloss_ref_2,3.85,3.6,52
84,Sys_JiTfdloss_ref_3,4.85,4.9,52
84,User_JiTfdloss_1,4.29,5.0,52
84,User_JiTfdloss_2,4.29,4.0,52
84,User_JiTfdloss_3,4.29,5.0,52
85,Sys_JiTfdloss_ref_1,3.85,3.92,52
85,Sys_JiTfdloss_ref_2,3.45,3.8,52
85,Sys_JiTfdloss_ref_3,4.92,4.95,52
85,User_JiTfdloss_1,4.17,4.0,52
85,User_JiTfdloss_2,5.0,4.0,52
85,User_JiTfdloss_3,5.0,5.0,52
89,Sys_JiTfdloss_ref_1,2.85,3.2,52
89,Sys_JiTfdloss_ref_2,2.45,3.8,52
89,Sys_JiTfdloss_ref_3,1.85,4.92,52
89,User_JiTfdloss_1,2.86,3.0,52
89,User_JiTfdloss_2,1.67,4.0,52
89,User_JiTfdloss_3,2.86,3.0,52
90,Sys_JiTfdloss_ref_1,4.35,2.85,64
90,Sys_JiTfdloss_ref_2,4.65,3.2,64
90,Sys_JiTfdloss_ref_3,4.65,4.35,64
90,User_JiTfdloss_1,5.0,4.0,64
90,User_JiTfdloss_2,5.0,4.0,64
90,User_JiTfdloss_3,5.0,3.0,64
91,Sys_JiTfdloss_ref_1,4.65,2.85,64
91,Sys_JiTfdloss_ref_2,4.85,4.65,64
91,Sys_JiTfdloss_ref_3,4.65,3.85,64
91,User_JiTfdloss_1,5.0,4.0,64
91,User_JiTfdloss_2,5.0,3.0,64
91,User_JiTfdloss_3,5.0,4.0,64
94,Sys_JiTfdloss_ref_1,1.42,1.85,64
94,Sys_JiTfdloss_ref_2,1.85,2.1,64
94,Sys_JiTfdloss_ref_3,1.25,1.8,64
94,User_JiTfdloss_1,1.67,3.0,64
94,User_JiTfdloss_2,1.67,2.0,64
94,User_JiTfdloss_3,2.86,3.0,64
96,Sys_JiTfdloss_ref_1,4.85,3.82,64
96,Sys_JiTfdloss_ref_2,4.62,3.85,64
96,Sys_JiTfdloss_ref_3,4.85,3.65,64
96,User_JiTfdloss_1,5.0,5.0,64
96,User_JiTfdloss_2,5.0,3.0,64
96,User_JiTfdloss_3,5.0,4.0,64
98,Sys_JiTfdloss_ref_1,3.85,4.12,64
98,Sys_JiTfdloss_ref_2,3.65,4.82,64
98,Sys_JiTfdloss_ref_3,1.85,2.1,64
98,User_JiTfdloss_1,4.29,4.0,64
98,User_JiTfdloss_2,5.0,3.0,64
98,User_JiTfdloss_3,4.29,3.0,64
100,Sys_JiTfdloss_ref_1,4.35,1.5,80
100,Sys_JiTfdloss_ref_2,4.62,1.5,80
100,Sys_JiTfdloss_ref_3,4.65,3.85,80
100,User_JiTfdloss_1,5.0,4.0,80
100,User_JiTfdloss_2,5.0,3.0,80
100,User_JiTfdloss_3,5.0,4.0,80
103,Sys_JiTfdloss_ref_1,2.15,1.2,80
103,Sys_JiTfdloss_ref_2,2.85,1.92,80
103,Sys_JiTfdloss_ref_3,1.85,1.2,80
103,User_JiTfdloss_1,4.0,2.0,80
103,User_JiTfdloss_2,0.0,2.0,80
103,User_JiTfdloss_3,4.0,1.0,80
104,Sys_JiTfdloss_ref_1,4.85,3.2,80
104,Sys_JiTfdloss_ref_2,4.85,3.0,80
104,Sys_JiTfdloss_ref_3,4.85,3.0,80
104,User_JiTfdloss_1,5.0,3.0,80
104,User_JiTfdloss_2,5.0,3.0,80
104,User_JiTfdloss_3,5.0,3.0,80
105,Sys_JiTfdloss_ref_1,4.68,2.0,80
105,Sys_JiTfdloss_ref_2,4.62,3.85,80
105,Sys_JiTfdloss_ref_3,4.82,2.0,80
105,User_JiTfdloss_1,3.89,2.0,80
105,User_JiTfdloss_2,5.0,3.0,80
105,User_JiTfdloss_3,5.0,3.0,80
108,Sys_JiTfdloss_ref_1,4.82,3.0,80
108,Sys_JiTfdloss_ref_2,4.62,3.0,80
108,Sys_JiTfdloss_ref_3,4.12,2.85,80
108,User_JiTfdloss_1,5.0,4.0,80
108,User_JiTfdloss_2,5.0,3.0,80
108,User_JiTfdloss_3,5.0,4.0,80
110,Sys_JiTfdloss_ref_1,4.82,1.5,97
110,Sys_JiTfdloss_ref_2,4.85,1.5,97
110,Sys_JiTfdloss_ref_3,4.98,1.5,97
110,User_JiTfdloss_1,5.0,4.0,97
110,User_JiTfdloss_2,5.0,4.0,97
110,User_JiTfdloss_3,5.0,4.0,97
111,Sys_JiTfdloss_ref_1,4.65,1.5,97
111,Sys_JiTfdloss_ref_2,4.62,1.5,97
111,Sys_JiTfdloss_ref_3,4.92,1.5,97
111,User_JiTfdloss_1,5.0,3.0,97
111,User_JiTfdloss_2,5.0,4.0,97
111,User_JiTfdloss_3,5.0,4.0,97
113,Sys_JiTfdloss_ref_1,4.85,3.65,97
113,Sys_JiTfdloss_ref_2,4.72,3.85,97
113,Sys_JiTfdloss_ref_3,4.82,4.15,97
113,User_JiTfdloss_1,5.0,4.0,97
113,User_JiTfdloss_2,5.0,5.0,97
113,User_JiTfdloss_3,5.0,4.0,97
114,Sys_JiTfdloss_ref_1,4.92,1.5,97
114,Sys_JiTfdloss_ref_2,4.92,1.5,97
114,Sys_JiTfdloss_ref_3,4.65,1.5,97
114,User_JiTfdloss_1,5.0,4.0,97
114,User_JiTfdloss_2,5.0,4.0,97
114,User_JiTfdloss_3,5.0,4.0,97
119,Sys_JiTfdloss_ref_1,5.0,5.0,97
119,Sys_JiTfdloss_ref_2,5.0,5.0,97
119,Sys_JiTfdloss_ref_3,4.92,4.95,97
119,User_JiTfdloss_1,5.0,5.0,97
119,User_JiTfdloss_2,5.0,5.0,97
119,User_JiTfdloss_3,5.0,5.0,97
121,Sys_JiTfdloss_ref_1,4.82,3.65,106
121,Sys_JiTfdloss_ref_2,4.85,3.62,106
121,Sys_JiTfdloss_ref_3,4.82,3.65,106
121,User_JiTfdloss_1,5.0,4.0,106
121,User_JiTfdloss_2,5.0,4.0,106
121,User_JiTfdloss_3,5.0,4.0,106
123,Sys_JiTfdloss_ref_1,3.65,1.5,106
123,Sys_JiTfdloss_ref_2,4.12,1.5,106
123,Sys_JiTfdloss_ref_3,4.12,1.5,106
123,User_JiTfdloss_1,5.0,3.0,106
123,User_JiTfdloss_2,5.0,5.0,106
123,User_JiTfdloss_3,5.0,3.0,106
124,Sys_JiTfdloss_ref_1,4.15,1.5,106
124,Sys_JiTfdloss_ref_2,4.82,1.5,106
124,Sys_JiTfdloss_ref_3,4.12,1.5,106
124,User_JiTfdloss_1,5.0,2.0,106
124,User_JiTfdloss_2,5.0,2.0,106
124,User_JiTfdloss_3,5.0,2.0,106
125,Sys_JiTfdloss_ref_1,4.68,2.0,106
125,Sys_JiTfdloss_ref_2,4.85,2.0,106
125,Sys_JiTfdloss_ref_3,4.85,2.0,106
125,User_JiTfdloss_1,5.0,4.0,106
125,User_JiTfdloss_2,5.0,4.0,106
125,User_JiTfdloss_3,5.0,4.0,106
126,Sys_JiTfdloss_ref_1,4.12,1.5,106
126,Sys_JiTfdloss_ref_2,4.12,1.5,106
126,Sys_JiTfdloss_ref_3,4.62,1.5,106
126,User_JiTfdloss_1,5.0,3.0,106
126,User_JiTfdloss_2,5.0,2.0,106
126,User_JiTfdloss_3,5.0,2.0,106
131,Sys_JiTfdloss_ref_1,4.85,4.2,116
131,Sys_JiTfdloss_ref_2,4.92,4.95,116
131,Sys_JiTfdloss_ref_3,4.82,4.65,116
131,User_JiTfdloss_1,5.0,4.0,116
131,User_JiTfdloss_2,5.0,5.0,116
131,User_JiTfdloss_3,5.0,5.0,116
132,Sys_JiTfdloss_ref_1,5.0,5.0,116
132,Sys_JiTfdloss_ref_2,4.92,4.95,116
132,Sys_JiTfdloss_ref_3,4.98,4.95,116
132,User_JiTfdloss_1,5.0,5.0,116
132,User_JiTfdloss_2,5.0,5.0,116
132,User_JiTfdloss_3,5.0,5.0,116
135,Sys_JiTfdloss_ref_1,4.65,3.85,116
135,Sys_JiTfdloss_ref_2,4.62,3.85,116
135,Sys_JiTfdloss_ref_3,4.98,4.95,116
135,User_JiTfdloss_1,5.0,5.0,116
135,User_JiTfdloss_2,5.0,5.0,116
135,User_JiTfdloss_3,5.0,5.0,116
138,Sys_JiTfdloss_ref_1,4.98,4.95,116
138,Sys_JiTfdloss_ref_2,4.92,4.95,116
138,Sys_JiTfdloss_ref_3,4.98,4.96,116
138,User_JiTfdloss_1,5.0,5.0,116
138,User_JiTfdloss_2,5.0,5.0,116
138,User_JiTfdloss_3,5.0,5.0,116
139,Sys_JiTfdloss_ref_1,4.65,3.85,116
139,Sys_JiTfdloss_ref_2,4.85,4.62,116
139,Sys_JiTfdloss_ref_3,4.82,3.65,116
139,User_JiTfdloss_1,5.0,5.0,116
139,User_JiTfdloss_2,5.0,4.0,116
139,User_JiTfdloss_3,5.0,5.0,116
141,Sys_JiTfdloss_ref_1,3.85,2.65,118
141,Sys_JiTfdloss_ref_2,3.85,2.65,118
141,Sys_JiTfdloss_ref_3,4.15,2.85,118
141,User_JiTfdloss_1,4.38,5.0,118
141,User_JiTfdloss_2,3.75,4.0,118
141,User_JiTfdloss_3,3.33,2.0,118
142,Sys_JiTfdloss_ref_1,3.65,2.15,118
142,Sys_JiTfdloss_ref_2,3.42,2.15,118
142,Sys_JiTfdloss_ref_3,4.12,2.85,118
142,User_JiTfdloss_1,3.33,2.0,118
142,User_JiTfdloss_2,2.5,2.0,118
142,User_JiTfdloss_3,2.5,4.0,118
144,Sys_JiTfdloss_ref_1,4.12,2.85,118
144,Sys_JiTfdloss_ref_2,4.35,2.15,118
144,Sys_JiTfdloss_ref_3,4.12,2.85,118
144,User_JiTfdloss_1,4.29,4.0,118
144,User_JiTfdloss_2,4.29,4.0,118
144,User_JiTfdloss_3,5.0,4.0,118
145,Sys_JiTfdloss_ref_1,3.42,2.15,118
145,Sys_JiTfdloss_ref_2,4.15,2.85,118
145,Sys_JiTfdloss_ref_3,3.42,2.68,118
145,User_JiTfdloss_1,3.12,2.0,118
145,User_JiTfdloss_2,3.75,3.0,118
145,User_JiTfdloss_3,3.12,3.0,118
149,Sys_JiTfdloss_ref_1,4.85,3.2,118
149,Sys_JiTfdloss_ref_2,3.65,1.85,118
149,Sys_JiTfdloss_ref_3,4.65,3.85,118
149,User_JiTfdloss_1,3.75,4.0,118
149,User_JiTfdloss_2,5.0,2.0,118
149,User_JiTfdloss_3,5.0,3.0,118
152,Sys_JiTfdloss_ref_1,4.85,3.82,129
152,Sys_JiTfdloss_ref_2,4.82,3.65,129
152,Sys_JiTfdloss_ref_3,4.85,3.6,129
152,User_JiTfdloss_1,5.0,4.0,129
152,User_JiTfdloss_2,5.0,4.0,129
152,User_JiTfdloss_3,5.0,4.0,129
153,Sys_JiTfdloss_ref_1,4.12,2.0,129
153,Sys_JiTfdloss_ref_2,3.45,2.0,129
153,Sys_JiTfdloss_ref_3,4.15,2.0,129
153,User_JiTfdloss_1,3.33,4.0,129
153,User_JiTfdloss_2,3.75,2.0,129
153,User_JiTfdloss_3,3.75,4.0,129
157,Sys_JiTfdloss_ref_1,3.85,1.5,129
157,Sys_JiTfdloss_ref_2,4.85,1.5,129
157,Sys_JiTfdloss_ref_3,4.15,1.5,129
157,User_JiTfdloss_1,2.86,3.0,129
157,User_JiTfdloss_2,2.86,2.0,129
157,User_JiTfdloss_3,2.86,3.0,129
158,Sys_JiTfdloss_ref_1,1.05,1.5,129
158,Sys_JiTfdloss_ref_2,0.15,1.5,129
158,Sys_JiTfdloss_ref_3,1.15,1.5,129
158,User_JiTfdloss_1,1.67,2.0,129
158,User_JiTfdloss_2,1.67,2.0,129
158,User_JiTfdloss_3,1.67,2.0,129
159,Sys_JiTfdloss_ref_1,4.82,3.65,129
159,Sys_JiTfdloss_ref_2,3.85,2.15,129
159,Sys_JiTfdloss_ref_3,3.42,3.15,129
159,User_JiTfdloss_1,2.86,3.0,129
159,User_JiTfdloss_2,5.0,4.0,129
159,User_JiTfdloss_3,5.0,3.0,129
160,Sys_JiTfdloss_ref_1,3.85,1.5,144
160,Sys_JiTfdloss_ref_2,3.85,1.5,144
160,Sys_JiTfdloss_ref_3,4.12,1.5,144
160,User_JiTfdloss_1,3.75,3.0,144
160,User_JiTfdloss_2,3.75,2.0,144
160,User_JiTfdloss_3,3.75,3.0,144
163,Sys_JiTfdloss_ref_1,4.35,1.5,144
163,Sys_JiTfdloss_ref_2,4.12,3.65,144
163,Sys_JiTfdloss_ref_3,4.65,3.85,144
163,User_JiTfdloss_1,5.0,4.0,144
163,User_JiTfdloss_2,5.0,4.0,144
163,User_JiTfdloss_3,5.0,4.0,144
165,Sys_JiTfdloss_ref_1,2.15,1.5,144
165,Sys_JiTfdloss_ref_2,1.85,1.2,144
165,Sys_JiTfdloss_ref_3,2.85,1.5,144
165,User_JiTfdloss_1,4.38,2.0,144
165,User_JiTfdloss_2,4.38,2.0,144
165,User_JiTfdloss_3,4.29,3.0,144
166,Sys_JiTfdloss_ref_1,4.15,1.5,144
166,Sys_JiTfdloss_ref_2,4.65,1.5,144
166,Sys_JiTfdloss_ref_3,4.65,1.5,144
166,User_JiTfdloss_1,5.0,2.0,144
166,User_JiTfdloss_2,5.0,3.0,144
166,User_JiTfdloss_3,4.44,3.0,144
168,Sys_JiTfdloss_ref_1,4.65,1.5,144
168,Sys_JiTfdloss_ref_2,4.15,1.5,144
168,Sys_JiTfdloss_ref_3,4.35,1.5,144
168,User_JiTfdloss_1,5.0,3.0,144
168,User_JiTfdloss_2,5.0,2.0,144
168,User_JiTfdloss_3,5.0,3.0,144
170,Sys_JiTfdloss_ref_1,4.82,4.65,147
170,Sys_JiTfdloss_ref_2,4.85,4.72,147
170,Sys_JiTfdloss_ref_3,4.85,4.12,147
170,User_JiTfdloss_1,5.0,5.0,147
170,User_JiTfdloss_2,5.0,5.0,147
170,User_JiTfdloss_3,5.0,4.0,147
172,Sys_JiTfdloss_ref_1,4.85,3.62,147
172,Sys_JiTfdloss_ref_2,4.82,3.65,147
172,Sys_JiTfdloss_ref_3,4.82,3.65,147
172,User_JiTfdloss_1,5.0,4.0,147
172,User_JiTfdloss_2,5.0,4.0,147
172,User_JiTfdloss_3,5.0,4.0,147
173,Sys_JiTfdloss_ref_1,4.82,4.65,147
173,Sys_JiTfdloss_ref_2,4.65,3.85,147
173,Sys_JiTfdloss_ref_3,4.65,3.85,147
173,User_JiTfdloss_1,5.0,5.0,147
