image_id,source,alignment_score,artifact_score,class_id,alignment_norm,artifact_norm,composite_product_perimage,composite_harmonic_perimage
8,User_DiT_2,4.17,4.0,7,0.834,0.8,0.6672,0.8166462668298654
8,User_DiT_3,4.17,3.0,7,0.834,0.6,0.5004,0.697907949790795
8,Sys_RAEv2_ref,4.98,4.95,7,0.9960000000000001,0.99,0.9860400000000001,0.9929909365558913
9,User_DiT_1,5.0,3.0,7,1.0,0.6,0.6,0.7499999999999999
9,User_DiT_2,5.0,3.0,7,1.0,0.6,0.6,0.7499999999999999
9,User_DiT_3,5.0,3.0,7,1.0,0.6,0.6,0.7499999999999999
9,Sys_RAEv2_ref,1.85,2.0,7,0.37,0.4,0.148,0.3844155844155844
10,User_DiT_1,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
10,User_DiT_2,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
10,User_DiT_3,3.89,4.0,10,0.778,0.8,0.6224000000000001,0.7888466413181242
10,Sys_RAEv2_ref,3.85,2.75,10,0.77,0.55,0.42350000000000004,0.6416666666666667
11,User_DiT_1,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
11,User_DiT_2,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
11,User_DiT_3,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
11,Sys_RAEv2_ref,3.85,2.15,10,0.77,0.43,0.3311,0.5518333333333334
12,User_DiT_1,0.56,3.0,10,0.11200000000000002,0.6,0.06720000000000001,0.18876404494382026
12,User_DiT_2,3.57,3.0,10,0.714,0.6,0.42839999999999995,0.6520547945205478
12,User_DiT_3,0.56,2.0,10,0.11200000000000002,0.4,0.044800000000000006,0.17500000000000002
12,Sys_RAEv2_ref,4.12,1.5,10,0.8240000000000001,0.3,0.2472,0.43985765124555154
13,User_DiT_1,4.0,3.0,10,0.8,0.6,0.48,0.6857142857142857
13,User_DiT_2,5.0,3.0,10,1.0,0.6,0.6,0.7499999999999999
13,User_DiT_3,4.0,2.0,10,0.8,0.4,0.32000000000000006,0.5333333333333333
13,Sys_RAEv2_ref,4.65,1.5,10,0.93,0.3,0.279,0.4536585365853659
14,User_DiT_1,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
14,User_DiT_2,4.0,5.0,10,0.8,1.0,0.8,0.888888888888889
14,User_DiT_3,3.89,5.0,10,0.778,1.0,0.778,0.875140607424072
14,Sys_RAEv2_ref,2.15,1.85,10,0.43,0.37,0.1591,0.39774999999999994
15,User_DiT_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
15,User_DiT_2,5.0,5.0,25,1.0,1.0,1.0,1.0
15,User_DiT_3,5.0,2.0,25,1.0,0.4,0.4,0.5714285714285715
15,Sys_RAEv2_ref,3.85,1.5,25,0.77,0.3,0.23099999999999998,0.4317757009345794
16,User_DiT_1,5.0,5.0,25,1.0,1.0,1.0,1.0
16,User_DiT_2,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
16,User_DiT_3,5.0,5.0,25,1.0,1.0,1.0,1.0
16,Sys_RAEv2_ref,4.85,4.92,25,0.97,0.984,0.95448,0.976949846468782
17,User_DiT_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
17,User_DiT_2,5.0,3.0,25,1.0,0.6,0.6,0.7499999999999999
17,User_DiT_3,4.17,4.0,25,0.834,0.8,0.6672,0.8166462668298654
17,Sys_RAEv2_ref,4.15,3.85,25,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
18,User_DiT_1,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
18,User_DiT_2,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
18,User_DiT_3,5.0,4.0,25,1.0,0.8,0.8,0.888888888888889
18,Sys_RAEv2_ref,4.85,4.72,25,0.97,0.944,0.9156799999999999,0.9568234064785789
19,User_DiT_1,3.33,2.0,25,0.666,0.4,0.2664,0.499812382739212
19,User_DiT_2,4.29,3.0,25,0.858,0.6,0.5147999999999999,0.7061728395061727
19,User_DiT_3,3.33,3.0,25,0.666,0.6,0.3996,0.6312796208530805
19,Sys_RAEv2_ref,4.35,1.5,25,0.8699999999999999,0.3,0.26099999999999995,0.4461538461538461
20,User_DiT_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
20,User_DiT_2,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
20,User_DiT_3,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
20,Sys_RAEv2_ref,4.65,3.82,35,0.93,0.764,0.71052,0.8388665879574971
21,User_DiT_1,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
21,User_DiT_2,3.0,3.0,35,0.6,0.6,0.36,0.6
21,User_DiT_3,4.0,3.0,35,0.8,0.6,0.48,0.6857142857142857
21,Sys_RAEv2_ref,1.25,3.85,35,0.25,0.77,0.1925,0.37745098039215685
22,User_DiT_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
22,User_DiT_2,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
22,User_DiT_3,4.0,5.0,35,0.8,1.0,0.8,0.888888888888889
22,Sys_RAEv2_ref,1.45,4.92,35,0.29,0.984,0.28536,0.44797488226059656
23,User_DiT_1,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
23,User_DiT_2,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
23,User_DiT_3,5.0,4.0,35,1.0,0.8,0.8,0.888888888888889
23,Sys_RAEv2_ref,0.42,3.65,35,0.08399999999999999,0.73,0.06131999999999999,0.15066339066339066
24,User_DiT_1,4.0,3.0,35,0.8,0.6,0.48,0.6857142857142857
24,User_DiT_2,4.0,3.0,35,0.8,0.6,0.48,0.6857142857142857
24,User_DiT_3,4.0,4.0,35,0.8,0.8,0.6400000000000001,0.8000000000000002
24,Sys_RAEv2_ref,1.25,3.85,35,0.25,0.77,0.1925,0.37745098039215685
25,User_DiT_1,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
25,User_DiT_2,5.0,3.0,39,1.0,0.6,0.6,0.7499999999999999
25,User_DiT_3,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
25,Sys_RAEv2_ref,3.65,1.85,39,0.73,0.37,0.2701,0.4910909090909091
26,User_DiT_1,3.75,3.0,39,0.75,0.6,0.44999999999999996,0.6666666666666665
26,User_DiT_2,3.89,2.0,39,0.778,0.4,0.31120000000000003,0.5283531409168082
26,User_DiT_3,3.89,2.0,39,0.778,0.4,0.31120000000000003,0.5283531409168082
26,Sys_RAEv2_ref,3.85,1.2,39,0.77,0.24,0.1848,0.36594059405940593
27,User_DiT_1,5.0,5.0,39,1.0,1.0,1.0,1.0
27,User_DiT_2,3.57,3.0,39,0.714,0.6,0.42839999999999995,0.6520547945205478
27,User_DiT_3,3.57,2.0,39,0.714,0.4,0.2856,0.5127468581687613
27,Sys_RAEv2_ref,4.12,3.85,39,0.8240000000000001,0.77,0.63448,0.7960853199498118
28,User_DiT_1,5.0,3.0,39,1.0,0.6,0.6,0.7499999999999999
28,User_DiT_2,4.17,2.0,39,0.834,0.4,0.3336,0.5406807131280389
28,User_DiT_3,5.0,3.0,39,1.0,0.6,0.6,0.7499999999999999
28,Sys_RAEv2_ref,1.85,1.2,39,0.37,0.24,0.08879999999999999,0.2911475409836065
29,User_DiT_1,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
29,User_DiT_2,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
29,User_DiT_3,5.0,4.0,39,1.0,0.8,0.8,0.888888888888889
29,Sys_RAEv2_ref,3.45,2.85,39,0.6900000000000001,0.5700000000000001,0.3933000000000001,0.6242857142857143
30,User_DiT_1,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
30,User_DiT_2,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
30,User_DiT_3,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
30,Sys_RAEv2_ref,4.85,4.92,49,0.97,0.984,0.95448,0.976949846468782
31,User_DiT_1,5.0,5.0,49,1.0,1.0,1.0,1.0
31,User_DiT_2,5.0,5.0,49,1.0,1.0,1.0,1.0
31,User_DiT_3,5.0,5.0,49,1.0,1.0,1.0,1.0
31,Sys_RAEv2_ref,4.12,3.85,49,0.8240000000000001,0.77,0.63448,0.7960853199498118
32,User_DiT_1,5.0,5.0,49,1.0,1.0,1.0,1.0
32,User_DiT_2,5.0,5.0,49,1.0,1.0,1.0,1.0
32,User_DiT_3,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
32,Sys_RAEv2_ref,2.15,3.0,49,0.43,0.6,0.258,0.5009708737864078
33,User_DiT_1,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
33,User_DiT_2,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
33,User_DiT_3,5.0,3.0,49,1.0,0.6,0.6,0.7499999999999999
33,Sys_RAEv2_ref,4.12,2.65,49,0.8240000000000001,0.53,0.43672000000000005,0.6450812407680946
34,User_DiT_1,5.0,4.0,49,1.0,0.8,0.8,0.888888888888889
34,User_DiT_2,4.38,4.0,49,0.876,0.8,0.7008000000000001,0.8362768496420048
34,User_DiT_3,4.38,4.0,49,0.876,0.8,0.7008000000000001,0.8362768496420048
34,Sys_RAEv2_ref,3.85,4.12,49,0.77,0.8240000000000001,0.63448,0.7960853199498118
35,User_DiT_1,5.0,5.0,51,1.0,1.0,1.0,1.0
35,User_DiT_2,5.0,5.0,51,1.0,1.0,1.0,1.0
35,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
35,Sys_RAEv2_ref,2.15,1.8,51,0.43,0.36,0.1548,0.39189873417721516
36,User_DiT_1,0.0,1.0,51,0.0,0.2,0.0,0.0
36,User_DiT_2,0.0,1.0,51,0.0,0.2,0.0,0.0
36,User_DiT_3,0.0,1.0,51,0.0,0.2,0.0,0.0
36,Sys_RAEv2_ref,5.0,5.0,51,1.0,1.0,1.0,1.0
37,User_DiT_1,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
37,User_DiT_2,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
37,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
37,Sys_RAEv2_ref,2.85,1.65,51,0.5700000000000001,0.32999999999999996,0.1881,0.418
38,User_DiT_1,5.0,5.0,51,1.0,1.0,1.0,1.0
38,User_DiT_2,5.0,5.0,51,1.0,1.0,1.0,1.0
38,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
38,Sys_RAEv2_ref,2.85,3.6,51,0.5700000000000001,0.72,0.41040000000000004,0.6362790697674419
39,User_DiT_1,5.0,5.0,51,1.0,1.0,1.0,1.0
39,User_DiT_2,5.0,4.0,51,1.0,0.8,0.8,0.888888888888889
39,User_DiT_3,5.0,5.0,51,1.0,1.0,1.0,1.0
39,Sys_RAEv2_ref,4.65,3.85,51,0.93,0.77,0.7161000000000001,0.8424705882352941
40,User_DiT_1,5.0,5.0,52,1.0,1.0,1.0,1.0
40,User_DiT_2,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
40,User_DiT_3,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
40,Sys_RAEv2_ref,4.92,4.95,52,0.984,0.99,0.97416,0.9869908814589666
41,User_DiT_1,5.0,4.0,52,1.0,0.8,0.8,0.888888888888889
41,User_DiT_2,4.17,5.0,52,0.834,1.0,0.834,0.9094874591057797
41,User_DiT_3,4.17,5.0,52,0.834,1.0,0.834,0.9094874591057797
41,Sys_RAEv2_ref,1.25,3.8,52,0.25,0.76,0.19,0.37623762376237624
42,User_DiT_1,5.0,5.0,52,1.0,1.0,1.0,1.0
42,User_DiT_2,5.0,5.0,52,1.0,1.0,1.0,1.0
42,User_DiT_3,5.0,5.0,52,1.0,1.0,1.0,1.0
42,Sys_RAEv2_ref,2.35,3.85,52,0.47000000000000003,0.77,0.36190000000000005,0.583709677419355
43,User_DiT_1,5.0,3.0,52,1.0,0.6,0.6,0.7499999999999999
43,User_DiT_2,5.0,3.0,52,1.0,0.6,0.6,0.7499999999999999
43,User_DiT_3,5.0,3.0,52,1.0,0.6,0.6,0.7499999999999999
43,Sys_RAEv2_ref,4.12,3.68,52,0.8240000000000001,0.736,0.606464,0.7775179487179487
44,User_DiT_1,1.43,2.0,52,0.286,0.4,0.1144,0.3335276967930029
44,User_DiT_2,0.71,2.0,52,0.142,0.4,0.056799999999999996,0.20959409594095937
44,User_DiT_3,1.43,3.0,52,0.286,0.6,0.17159999999999997,0.3873589164785553
44,Sys_RAEv2_ref,4.12,3.65,52,0.8240000000000001,0.73,0.60152,0.7741570141570142
45,User_DiT_1,4.29,4.0,64,0.858,0.8,0.6864,0.8279855247285887
45,User_DiT_2,5.0,5.0,64,1.0,1.0,1.0,1.0
45,User_DiT_3,5.0,4.0,64,1.0,0.8,0.8,0.888888888888889
45,Sys_RAEv2_ref,4.12,3.65,64,0.8240000000000001,0.73,0.60152,0.7741570141570142
46,User_DiT_1,2.86,3.0,64,0.572,0.6,0.34319999999999995,0.5856655290102388
46,User_DiT_2,4.29,2.0,64,0.858,0.4,0.3432,0.5456279809220985
46,User_DiT_3,4.29,2.0,64,0.858,0.4,0.3432,0.5456279809220985
46,Sys_RAEv2_ref,3.45,3.12,64,0.6900000000000001,0.624,0.43056000000000005,0.6553424657534247
47,User_DiT_1,4.29,3.0,64,0.858,0.6,0.5147999999999999,0.7061728395061727
47,User_DiT_2,5.0,5.0,64,1.0,1.0,1.0,1.0
47,User_DiT_3,4.29,3.0,64,0.858,0.6,0.5147999999999999,0.7061728395061727
47,Sys_RAEv2_ref,4.85,4.92,64,0.97,0.984,0.95448,0.976949846468782
48,User_DiT_1,3.75,4.0,64,0.75,0.8,0.6000000000000001,0.7741935483870969
48,User_DiT_2,2.5,1.0,64,0.5,0.2,0.1,0.28571428571428575
48,User_DiT_3,2.5,4.0,64,0.5,0.8,0.4,0.6153846153846154
48,Sys_RAEv2_ref,0.85,1.2,64,0.16999999999999998,0.24,0.040799999999999996,0.19902439024390242
49,User_DiT_1,2.86,4.0,64,0.572,0.8,0.4576,0.6670553935860059
49,User_DiT_2,2.86,4.0,64,0.572,0.8,0.4576,0.6670553935860059
49,User_DiT_3,5.0,4.0,64,1.0,0.8,0.8,0.888888888888889
49,Sys_RAEv2_ref,4.65,3.85,64,0.93,0.77,0.7161000000000001,0.8424705882352941
50,User_DiT_1,5.0,3.0,80,1.0,0.6,0.6,0.7499999999999999
50,User_DiT_2,5.0,2.0,80,1.0,0.4,0.4,0.5714285714285715
50,User_DiT_3,5.0,3.0,80,1.0,0.6,0.6,0.7499999999999999
50,Sys_RAEv2_ref,4.82,1.5,80,0.9640000000000001,0.3,0.2892,0.45759493670886076
51,User_DiT_1,5.0,2.0,80,1.0,0.4,0.4,0.5714285714285715
51,User_DiT_2,5.0,3.0,80,1.0,0.6,0.6,0.7499999999999999
51,User_DiT_3,5.0,2.0,80,1.0,0.4,0.4,0.5714285714285715
51,Sys_RAEv2_ref,4.65,1.5,80,0.93,0.3,0.279,0.4536585365853659
52,User_DiT_1,0.62,0.0,80,0.124,0.0,0.0,0.0
52,User_DiT_2,4.29,2.0,80,0.858,0.4,0.3432,0.5456279809220985
52,User_DiT_3,0.62,1.0,80,0.124,0.2,0.024800000000000003,0.15308641975308643
52,Sys_RAEv2_ref,3.85,2.15,80,0.77,0.43,0.3311,0.5518333333333334
53,User_DiT_1,5.0,4.0,80,1.0,0.8,0.8,0.888888888888889
53,User_DiT_2,5.0,3.0,80,1.0,0.6,0.6,0.7499999999999999
53,User_DiT_3,5.0,4.0,80,1.0,0.8,0.8,0.888888888888889
53,Sys_RAEv2_ref,4.62,3.85,80,0.924,0.77,0.71148,0.8400000000000001
54,User_DiT_1,5.0,4.0,80,1.0,0.8,0.8,0.888888888888889
54,User_DiT_2,3.57,4.0,80,0.714,0.8,0.5712,0.7545574636723911
54,User_DiT_3,0.0,2.0,80,0.0,0.4,0.0,0.0
54,Sys_RAEv2_ref,4.85,3.72,80,0.97,0.744,0.72168,0.842100350058343
55,User_DiT_1,5.0,5.0,97,1.0,1.0,1.0,1.0
55,User_DiT_2,5.0,5.0,97,1.0,1.0,1.0,1.0
55,User_DiT_3,5.0,4.0,97,1.0,0.8,0.8,0.888888888888889
55,Sys_RAEv2_ref,4.85,3.65,97,0.97,0.73,0.7081,0.8330588235294117
56,User_DiT_1,5.0,5.0,97,1.0,1.0,1.0,1.0
56,User_DiT_2,5.0,5.0,97,1.0,1.0,1.0,1.0
56,User_DiT_3,5.0,5.0,97,1.0,1.0,1.0,1.0
56,Sys_RAEv2_ref,4.65,3.0,97,0.93,0.6,0.558,0.7294117647058824
57,User_DiT_1,5.0,3.0,97,1.0,0.6,0.6,0.7499999999999999
57,User_DiT_2,5.0,3.0,97,1.0,0.6,0.6,0.7499999999999999
57,User_DiT_3,5.0,4.0,97,1.0,0.8,0.8,0.888888888888889
57,Sys_RAEv2_ref,4.85,4.2,97,0.97,0.8400000000000001,0.8148000000000001,0.9003314917127072
58,User_DiT_1,5.0,4.0,97,1.0,0.8,0.8,0.888888888888889
58,User_DiT_2,5.0,5.0,97,1.0,1.0,1.0,1.0
58,User_DiT_3,5.0,4.0,97,1.0,0.8,0.8,0.888888888888889
58,Sys_RAEv2_ref,4.85,1.5,97,0.97,0.3,0.291,0.458267716535433
59,User_DiT_1,5.0,5.0,97,1.0,1.0,1.0,1.0
59,User_DiT_2,5.0,5.0,97,1.0,1.0,1.0,1.0
59,User_DiT_3,5.0,5.0,97,1.0,1.0,1.0,1.0
59,Sys_RAEv2_ref,4.98,4.95,97,0.9960000000000001,0.99,0.9860400000000001,0.9929909365558913
60,User_DiT_1,5.0,4.0,106,1.0,0.8,0.8,0.888888888888889
60,User_DiT_2,5.0,4.0,106,1.0,0.8,0.8,0.888888888888889
60,User_DiT_3,5.0,2.0,106,1.0,0.4,0.4,0.5714285714285715
60,Sys_RAEv2_ref,4.82,1.5,106,0.9640000000000001,0.3,0.2892,0.45759493670886076
61,User_DiT_1,5.0,3.0,106,1.0,0.6,0.6,0.7499999999999999
61,User_DiT_2,5.0,4.0,106,1.0,0.8,0.8,0.888888888888889
61,User_DiT_3,5.0,4.0,106,1.0,0.8,0.8,0.888888888888889
61,Sys_RAEv2_ref,3.42,1.5,106,0.6839999999999999,0.3,0.20519999999999997,0.41707317073170724
62,User_DiT_1,5.0,3.0,106,1.0,0.6,0.6,0.7499999999999999
62,User_DiT_2,5.0,4.0,106,1.0,0.8,0.8,0.888888888888889
62,User_DiT_3,5.0,3.0,106,1.0,0.6,0.6,0.7499999999999999
62,Sys_RAEv2_ref,4.65,1.5,106,0.93,0.3,0.279,0.4536585365853659
63,User_DiT_1,4.17,4.0,106,0.834,0.8,0.6672,0.8166462668298654
63,User_DiT_2,5.0,3.0,106,1.0,0.6,0.6,0.7499999999999999
63,User_DiT_3,4.17,4.0,106,0.834,0.8,0.6672,0.8166462668298654
63,Sys_RAEv2_ref,0.15,2.0,106,0.03,0.4,0.012,0.055813953488372085
64,User_DiT_1,5.0,3.0,106,1.0,0.6,0.6,0.7499999999999999
64,User_DiT_2,5.0,3.0,106,1.0,0.6,0.6,0.7499999999999999
64,User_DiT_3,5.0,4.0,106,1.0,0.8,0.8,0.888888888888889
64,Sys_RAEv2_ref,4.62,3.0,106,0.924,0.6,0.5544,0.7275590551181103
65,User_DiT_1,5.0,4.0,116,1.0,0.8,0.8,0.888888888888889
65,User_DiT_2,5.0,4.0,116,1.0,0.8,0.8,0.888888888888889
65,User_DiT_3,5.0,4.0,116,1.0,0.8,0.8,0.888888888888889
65,Sys_RAEv2_ref,1.85,1.2,116,0.37,0.24,0.08879999999999999,0.2911475409836065
66,User_DiT_1,5.0,5.0,116,1.0,1.0,1.0,1.0
66,User_DiT_2,5.0,5.0,116,1.0,1.0,1.0,1.0
66,User_DiT_3,5.0,5.0,116,1.0,1.0,1.0,1.0
66,Sys_RAEv2_ref,4.62,3.85,116,0.924,0.77,0.71148,0.8400000000000001
67,User_DiT_1,5.0,4.0,116,1.0,0.8,0.8,0.888888888888889
67,User_DiT_2,5.0,3.0,116,1.0,0.6,0.6,0.7499999999999999
67,User_DiT_3,5.0,4.0,116,1.0,0.8,0.8,0.888888888888889
67,Sys_RAEv2_ref,4.82,3.65,116,0.9640000000000001,0.73,0.70372,0.8308382526564345
68,User_DiT_1,5.0,5.0,116,1.0,1.0,1.0,1.0
68,User_DiT_2,5.0,4.0,116,1.0,0.8,0.8,0.888888888888889
68,User_DiT_3,5.0,4.0,116,1.0,0.8,0.8,0.888888888888889
68,Sys_RAEv2_ref,4.92,4.85,116,0.984,0.97,0.95448,0.976949846468782
69,User_DiT_1,5.0,4.0,116,1.0,0.8,0.8,0.888888888888889
69,User_DiT_2,5.0,4.0,116,1.0,0.8,0.8,0.888888888888889
69,User_DiT_3,5.0,4.0,116,1.0,0.8,0.8,0.888888888888889
69,Sys_RAEv2_ref,4.62,3.45,116,0.924,0.6900000000000001,0.6375600000000001,0.7900371747211897
70,User_DiT_1,3.33,2.0,118,0.666,0.4,0.2664,0.499812382739212
70,User_DiT_2,4.29,3.0,118,0.858,0.6,0.5147999999999999,0.7061728395061727
70,User_DiT_3,3.57,3.0,118,0.714,0.6,0.42839999999999995,0.6520547945205478
70,Sys_RAEv2_ref,1.85,1.5,118,0.37,0.3,0.111,0.3313432835820896
71,User_DiT_1,2.14,4.0,118,0.42800000000000005,0.8,0.34240000000000004,0.5576547231270358
71,User_DiT_2,2.86,3.0,118,0.572,0.6,0.34319999999999995,0.5856655290102388
71,User_DiT_3,2.14,3.0,118,0.42800000000000005,0.6,0.25680000000000003,0.4996108949416343
71,Sys_RAEv2_ref,4.65,3.82,118,0.93,0.764,0.71052,0.8388665879574971
72,User_DiT_1,2.5,2.0,118,0.5,0.4,0.2,0.4444444444444445
72,User_DiT_2,2.5,1.0,118,0.5,0.2,0.1,0.28571428571428575
72,User_DiT_3,2.5,2.0,118,0.5,0.4,0.2,0.4444444444444445
72,Sys_RAEv2_ref,4.15,3.85,118,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
73,User_DiT_1,5.0,4.0,118,1.0,0.8,0.8,0.888888888888889
73,User_DiT_2,5.0,4.0,118,1.0,0.8,0.8,0.888888888888889
73,User_DiT_3,5.0,5.0,118,1.0,1.0,1.0,1.0
73,Sys_RAEv2_ref,4.85,3.65,118,0.97,0.73,0.7081,0.8330588235294117
74,User_DiT_1,5.0,4.0,118,1.0,0.8,0.8,0.888888888888889
74,User_DiT_2,5.0,2.0,118,1.0,0.4,0.4,0.5714285714285715
74,User_DiT_3,5.0,4.0,118,1.0,0.8,0.8,0.888888888888889
74,Sys_RAEv2_ref,4.15,3.85,118,0.8300000000000001,0.77,0.6391000000000001,0.7988750000000001
75,User_DiT_1,3.57,2.0,129,0.714,0.4,0.2856,0.5127468581687613
75,User_DiT_2,3.57,2.0,129,0.714,0.4,0.2856,0.5127468581687613
75,User_DiT_3,3.57,2.0,129,0.714,0.4,0.2856,0.5127468581687613
75,Sys_RAEv2_ref,4.12,3.65,129,0.8240000000000001,0.73,0.60152,0.7741570141570142
76,User_DiT_1,4.29,3.0,129,0.858,0.6,0.5147999999999999,0.7061728395061727
76,User_DiT_2,2.86,2.0,129,0.572,0.4,0.2288,0.47078189300411527
76,User_DiT_3,4.29,3.0,129,0.858,0.6,0.5147999999999999,0.7061728395061727
76,Sys_RAEv2_ref,4.12,3.0,129,0.8240000000000001,0.6,0.4944,0.6943820224719102
77,User_DiT_1,4.29,4.0,129,0.858,0.8,0.6864,0.8279855247285887
77,User_DiT_2,4.29,4.0,129,0.858,0.8,0.6864,0.8279855247285887
77,User_DiT_3,4.29,4.0,129,0.858,0.8,0.6864,0.8279855247285887
77,Sys_RAEv2_ref,4.12,1.5,129,0.8240000000000001,0.3,0.2472,0.43985765124555154
78,User_DiT_1,3.57,3.0,129,0.714,0.6,0.42839999999999995,0.6520547945205478
78,User_DiT_2,3.57,2.0,129,0.714,0.4,0.2856,0.5127468581687613
78,User_DiT_3,3.57,3.0,129,0.714,0.6,0.42839999999999995,0.6520547945205478
78,Sys_RAEv2_ref,4.12,1.5,129,0.8240000000000001,0.3,0.2472,0.43985765124555154
79,User_DiT_1,3.57,4.0,129,0.714,0.8,0.5712,0.7545574636723911
79,User_DiT_2,3.57,4.0,129,0.714,0.8,0.5712,0.7545574636723911
79,User_DiT_3,3.57,4.0,129,0.714,0.8,0.5712,0.7545574636723911
79,Sys_RAEv2_ref,2.15,0.85,129,0.43,0.16999999999999998,0.0731,0.24366666666666667
80,User_DiT_1,4.44,3.0,144,0.8880000000000001,0.6,0.5328,0.7161290322580646
