image_id,source,alignment_score,artifact_score,class_id
43,Sys_RAEv2_ref,4.12,3.68,52
44,User_DiT_1,1.43,2.0,52
44,User_DiT_2,0.71,2.0,52
44,User_DiT_3,1.43,3.0,52
44,Sys_RAEv2_ref,4.12,3.65,52
45,User_DiT_1,4.29,4.0,64
45,User_DiT_2,5.0,5.0,64
45,User_DiT_3,5.0,4.0,64
45,Sys_RAEv2_ref,4.12,3.65,64
46,User_DiT_1,2.86,3.0,64
46,User_DiT_2,4.29,2.0,64
46,User_DiT_3,4.29,2.0,64
46,Sys_RAEv2_ref,3.45,3.12,64
47,User_DiT_1,4.29,3.0,64
47,User_DiT_2,5.0,5.0,64
47,User_DiT_3,4.29,3.0,64
47,Sys_RAEv2_ref,4.85,4.92,64
48,User_DiT_1,3.75,4.0,64
48,User_DiT_2,2.5,1.0,64
48,User_DiT_3,2.5,4.0,64
48,Sys_RAEv2_ref,0.85,1.2,64
49,User_DiT_1,2.86,4.0,64
49,User_DiT_2,2.86,4.0,64
49,User_DiT_3,5.0,4.0,64
49,Sys_RAEv2_ref,4.65,3.85,64
50,User_DiT_1,5.0,3.0,80
50,User_DiT_2,5.0,2.0,80
50,User_DiT_3,5.0,3.0,80
50,Sys_RAEv2_ref,4.82,1.5,80
51,User_DiT_1,5.0,2.0,80
51,User_DiT_2,5.0,3.0,80
51,User_DiT_3,5.0,2.0,80
51,Sys_RAEv2_ref,4.65,1.5,80
52,User_DiT_1,0.62,0.0,80
52,User_DiT_2,4.29,2.0,80
52,User_DiT_3,0.62,1.0,80
52,Sys_RAEv2_ref,3.85,2.15,80
53,User_DiT_1,5.0,4.0,80
53,User_DiT_2,5.0,3.0,80
53,User_DiT_3,5.0,4.0,80
53,Sys_RAEv2_ref,4.62,3.85,80
54,User_DiT_1,5.0,4.0,80
54,User_DiT_2,3.57,4.0,80
54,User_DiT_3,0.0,2.0,80
54,Sys_RAEv2_ref,4.85,3.72,80
55,User_DiT_1,5.0,5.0,97
55,User_DiT_2,5.0,5.0,97
55,User_DiT_3,5.0,4.0,97
55,Sys_RAEv2_ref,4.85,3.65,97
56,User_DiT_1,5.0,5.0,97
56,User_DiT_2,5.0,5.0,97
56,User_DiT_3,5.0,5.0,97
56,Sys_RAEv2_ref,4.65,3.0,97
57,User_DiT_1,5.0,3.0,97
57,User_DiT_2,5.0,3.0,97
57,User_DiT_3,5.0,4.0,97
57,Sys_RAEv2_ref,4.85,4.2,97
58,User_DiT_1,5.0,4.0,97
58,User_DiT_2,5.0,5.0,97
58,User_DiT_3,5.0,4.0,97
58,Sys_RAEv2_ref,4.85,1.5,97
59,User_DiT_1,5.0,5.0,97
59,User_DiT_2,5.0,5.0,97
59,User_DiT_3,5.0,5.0,97
59,Sys_RAEv2_ref,4.98,4.95,97
60,User_DiT_1,5.0,4.0,106
60,User_DiT_2,5.0,4.0,106
60,User_DiT_3,5.0,2.0,106
60,Sys_RAEv2_ref,4.82,1.5,106
61,User_DiT_1,5.0,3.0,106
61,User_DiT_2,5.0,4.0,106
61,User_DiT_3,5.0,4.0,106
61,Sys_RAEv2_ref,3.42,1.5,106
62,User_DiT_1,5.0,3.0,106
62,User_DiT_2,5.0,4.0,106
62,User_DiT_3,5.0,3.0,106
62,Sys_RAEv2_ref,4.65,1.5,106
63,User_DiT_1,4.17,4.0,106
63,User_DiT_2,5.0,3.0,106
63,User_DiT_3,4.17,4.0,106
63,Sys_RAEv2_ref,0.15,2.0,106
64,User_DiT_1,5.0,3.0,106
64,User_DiT_2,5.0,3.0,106
64,User_DiT_3,5.0,4.0,106
64,Sys_RAEv2_ref,4.62,3.0,106
65,User_DiT_1,5.0,4.0,116
65,User_DiT_2,5.0,4.0,116
65,User_DiT_3,5.0,4.0,116
65,Sys_RAEv2_ref,1.85,1.2,116
66,User_DiT_1,5.0,5.0,116
66,User_DiT_2,5.0,5.0,116
66,User_DiT_3,5.0,5.0,116
66,Sys_RAEv2_ref,4.62,3.85,116
67,User_DiT_1,5.0,4.0,116
67,User_DiT_2,5.0,3.0,116
67,User_DiT_3,5.0,4.0,116
67,Sys_RAEv2_ref,4.82,3.65,116
68,User_DiT_1,5.0,5.0,116
68,User_DiT_2,5.0,4.0,116
68,User_DiT_3,5.0,4.0,116
68,Sys_RAEv2_ref,4.92,4.85,116
69,User_DiT_1,5.0,4.0,116
69,User_DiT_2,5.0,4.0,116
69,User_DiT_3,5.0,4.0,116
69,Sys_RAEv2_ref,4.62,3.45,116
70,User_DiT_1,3.33,2.0,118
70,User_DiT_2,4.29,3.0,118
70,User_DiT_3,3.57,3.0,118
70,Sys_RAEv2_ref,1.85,1.5,118
71,User_DiT_1,2.14,4.0,118
71,User_DiT_2,2.86,3.0,118
71,User_DiT_3,2.14,3.0,118
71,Sys_RAEv2_ref,4.65,3.82,118
72,User_DiT_1,2.5,2.0,118
72,User_DiT_2,2.5,1.0,118
72,User_DiT_3,2.5,2.0,118
72,Sys_RAEv2_ref,4.15,3.85,118
73,User_DiT_1,5.0,4.0,118
73,User_DiT_2,5.0,4.0,118
73,User_DiT_3,5.0,5.0,118
73,Sys_RAEv2_ref,4.85,3.65,118
74,User_DiT_1,5.0,4.0,118
74,User_DiT_2,5.0,2.0,118
74,User_DiT_3,5.0,4.0,118
74,Sys_RAEv2_ref,4.15,3.85,118
75,User_DiT_1,3.57,2.0,129
75,User_DiT_2,3.57,2.0,129
75,User_DiT_3,3.57,2.0,129
75,Sys_RAEv2_ref,4.12,3.65,129
76,User_DiT_1,4.29,3.0,129
76,User_DiT_2,2.86,2.0,129
76,User_DiT_3,4.29,3.0,129
76,Sys_RAEv2_ref,4.12,3.0,129
77,User_DiT_1,4.29,4.0,129
77,User_DiT_2,4.29,4.0,129
77,User_DiT_3,4.29,4.0,129
77,Sys_RAEv2_ref,4.12,1.5,129
78,User_DiT_1,3.57,3.0,129
78,User_DiT_2,3.57,2.0,129
78,User_DiT_3,3.57,3.0,129
78,Sys_RAEv2_ref,4.12,1.5,129
79,User_DiT_1,3.57,4.0,129
79,User_DiT_2,3.57,4.0,129
79,User_DiT_3,3.57,4.0,129
79,Sys_RAEv2_ref,2.15,0.85,129
80,User_DiT_1,4.44,3.0,144
80,User_DiT_2,4.44,3.0,144
80,User_DiT_3,4.44,2.0,144
80,Sys_RAEv2_ref,4.85,4.62,144
81,User_DiT_1,5.0,4.0,144
81,User_DiT_2,5.0,4.0,144
81,User_DiT_3,5.0,3.0,144
81,Sys_RAEv2_ref,4.85,1.5,144
82,User_DiT_1,4.44,3.0,144
82,User_DiT_2,4.44,3.0,144
82,User_DiT_3,4.38,2.0,144
82,Sys_RAEv2_ref,4.85,3.65,144
83,User_DiT_1,5.0,2.0,144
83,User_DiT_2,5.0,2.0,144
83,User_DiT_3,5.0,3.0,144
83,Sys_RAEv2_ref,4.12,2.0,144
84,User_DiT_1,4.38,3.0,144
84,User_DiT_2,4.38,2.0,144
84,User_DiT_3,4.38,3.0,144
84,Sys_RAEv2_ref,4.35,1.5,144
85,User_DiT_1,5.0,3.0,147
85,User_DiT_2,5.0,3.0,147
85,User_DiT_3,5.0,2.0,147
85,Sys_RAEv2_ref,4.65,3.25,147
86,User_DiT_1,5.0,4.0,147
86,User_DiT_2,5.0,4.0,147
86,User_DiT_3,5.0,4.0,147
86,Sys_RAEv2_ref,0.12,0.85,147
87,User_DiT_1,5.0,4.0,147
87,User_DiT_2,5.0,4.0,147
87,User_DiT_3,5.0,4.0,147
87,Sys_RAEv2_ref,4.85,3.65,147
88,User_DiT_1,5.0,4.0,147
88,User_DiT_2,5.0,4.0,147
88,User_DiT_3,5.0,5.0,147
88,Sys_RAEv2_ref,2.15,3.85,147
89,User_DiT_1,5.0,5.0,147
89,User_DiT_2,5.0,4.0,147
89,User_DiT_3,5.0,4.0,147
89,Sys_RAEv2_ref,4.85,3.92,147
90,User_DiT_1,5.0,3.0,150
90,User_DiT_2,5.0,2.0,150
90,User_DiT_3,5.0,3.0,150
90,Sys_RAEv2_ref,4.12,1.5,150
91,User_DiT_1,5.0,3.0,150
91,User_DiT_2,5.0,2.0,150
91,User_DiT_3,5.0,2.0,150
91,Sys_RAEv2_ref,4.85,1.5,150
92,User_DiT_1,3.57,4.0,150
92,User_DiT_2,3.57,4.0,150
92,User_DiT_3,3.57,4.0,150
92,Sys_RAEv2_ref,3.85,2.75,150
93,User_DiT_1,4.17,5.0,150
93,User_DiT_2,4.17,4.0,150
93,User_DiT_3,4.17,5.0,150
93,Sys_RAEv2_ref,1.85,1.5,150
94,User_DiT_1,4.38,4.0,150
94,User_DiT_2,4.38,2.0,150
94,User_DiT_3,4.38,3.0,150
94,Sys_RAEv2_ref,4.12,2.0,150
95,User_DiT_1,5.0,4.0,156
95,User_DiT_2,5.0,4.0,156
95,User_DiT_3,5.0,3.0,156
95,Sys_RAEv2_ref,3.65,1.5,156
96,User_DiT_1,5.0,3.0,156
96,User_DiT_2,5.0,3.0,156
96,User_DiT_3,5.0,4.0,156
96,Sys_RAEv2_ref,4.15,1.5,156
97,User_DiT_1,5.0,2.0,156
97,User_DiT_2,5.0,4.0,156
97,User_DiT_3,5.0,3.0,156
97,Sys_RAEv2_ref,4.12,2.0,156
98,User_DiT_1,5.0,3.0,156
98,User_DiT_2,5.0,2.0,156
98,User_DiT_3,5.0,2.0,156
98,Sys_RAEv2_ref,3.85,2.0,156
99,User_DiT_1,5.0,4.0,156
99,User_DiT_2,5.0,3.0,156
99,User_DiT_3,5.0,4.0,156
99,Sys_RAEv2_ref,4.82,2.0,156
100,User_DiT_1,2.0,3.0,159
100,User_DiT_2,2.0,1.0,159
100,User_DiT_3,2.0,1.0,159
100,Sys_RAEv2_ref,3.65,1.5,159
101,User_DiT_1,3.12,2.0,159
101,User_DiT_2,3.12,4.0,159
101,User_DiT_3,3.12,2.0,159
101,Sys_RAEv2_ref,4.92,4.95,159
102,User_DiT_1,5.0,3.0,159
102,User_DiT_2,5.0,4.0,159
102,User_DiT_3,5.0,3.0,159
102,Sys_RAEv2_ref,4.68,3.85,159
103,User_DiT_1,0.0,1.0,159
103,User_DiT_2,0.0,1.0,159
103,User_DiT_3,0.83,1.0,159
103,Sys_RAEv2_ref,1.85,3.62,159
104,User_DiT_1,2.14,1.0,159
104,User_DiT_2,2.14,2.0,159
104,User_DiT_3,0.0,2.0,159
104,Sys_RAEv2_ref,4.92,4.85,159
105,User_DiT_1,5.0,2.0,281
105,User_DiT_2,4.29,2.0,281
105,User_DiT_3,4.29,2.0,281
105,Sys_RAEv2_ref,3.45,1.5,281
106,User_DiT_1,5.0,2.0,281
106,User_DiT_2,5.0,3.0,281
106,User_DiT_3,5.0,4.0,281
106,Sys_RAEv2_ref,4.85,2.0,281
107,User_DiT_1,5.0,2.0,281
107,User_DiT_2,5.0,4.0,281
107,User_DiT_3,5.0,3.0,281
107,Sys_RAEv2_ref,4.62,1.5,281
108,User_DiT_1,5.0,2.0,281
108,User_DiT_2,5.0,2.0,281
108,User_DiT_3,5.0,4.0,281
108,Sys_RAEv2_ref,3.85,1.5,281
109,User_DiT_1,5.0,3.0,281
109,User_DiT_2,5.0,3.0,281
109,User_DiT_3,5.0,3.0,281
109,Sys_RAEv2_ref,4.92,4.85,281
110,User_DiT_1,5.0,5.0,300
110,User_DiT_2,5.0,5.0,300
110,User_DiT_3,5.0,5.0,300
110,Sys_RAEv2_ref,5.0,5.0,300
111,User_DiT_1,4.38,4.0,300
111,User_DiT_2,4.38,4.0,300
111,User_DiT_3,4.38,5.0,300
111,Sys_RAEv2_ref,5.0,5.0,300
112,User_DiT_1,5.0,5.0,300
112,User_DiT_2,5.0,5.0,300
112,User_DiT_3,5.0,5.0,300
112,Sys_RAEv2_ref,4.15,3.85,300
113,User_DiT_1,4.38,5.0,300
113,User_DiT_2,5.0,2.0,300
113,User_DiT_3,4.38,5.0,300
113,Sys_RAEv2_ref,4.85,4.92,300
114,User_DiT_1,4.38,4.0,300
114,User_DiT_2,4.38,4.0,300
114,User_DiT_3,4.38,4.0,300
114,Sys_RAEv2_ref,5.0,5.0,300
115,User_DiT_1,5.0,5.0,322
115,User_DiT_2,5.0,4.0,322
115,User_DiT_3,5.0,4.0,322
115,Sys_RAEv2_ref,4.85,3.65,322
116,User_DiT_1,5.0,3.0,322
116,User_DiT_2,5.0,5.0,322
116,User_DiT_3,5.0,5.0,322
116,Sys_RAEv2_ref,1.85,2.4,322
117,User_DiT_1,3.57,3.0,322
117,User_DiT_2,3.57,2.0,322
117,User_DiT_3,4.17,2.0,322
117,Sys_RAEv2_ref,4.85,3.82,322
118,User_DiT_1,5.0,4.0,322
118,User_DiT_2,3.57,2.0,322
118,User_DiT_3,5.0,5.0,322
118,Sys_RAEv2_ref,4.65,2.85,322
119,User_DiT_1,5.0,5.0,322
119,User_DiT_2,5.0,5.0,322
119,User_DiT_3,5.0,5.0,322
119,Sys_RAEv2_ref,4.92,4.85,322
120,User_DiT_1,3.75,4.0,330
120,User_DiT_2,3.75,2.0,330
120,User_DiT_3,3.75,3.0,330
120,Sys_RAEv2_ref,4.12,1.5,330
121,User_DiT_1,5.0,5.0,330
121,User_DiT_2,5.0,5.0,330
121,User_DiT_3,5.0,5.0,330
121,Sys_RAEv2_ref,4.85,3.2,330
122,User_DiT_1,5.0,3.0,330
122,User_DiT_2,4.29,4.0,330
122,User_DiT_3,5.0,3.0,330
122,Sys_RAEv2_ref,3.42,3.65,330
123,User_DiT_1,4.0,3.0,330
123,User_DiT_2,4.0,4.0,330
123,User_DiT_3,4.0,4.0,330
123,Sys_RAEv2_ref,4.15,2.85,330
124,User_DiT_1,5.0,5.0,330
124,User_DiT_2,5.0,5.0,330
124,User_DiT_3,5.0,5.0,330
124,Sys_RAEv2_ref,3.65,3.82,330
125,User_DiT_1,5.0,4.0,333
125,User_DiT_2,5.0,4.0,333
125,User_DiT_3,5.0,4.0,333
125,Sys_RAEv2_ref,2.85,2.0,333
126,User_DiT_1,5.0,2.0,333
126,User_DiT_2,5.0,4.0,333
126,User_DiT_3,5.0,2.0,333
126,Sys_RAEv2_ref,4.15,1.5,333
127,User_DiT_1,5.0,2.0,333
127,User_DiT_2,5.0,2.0,333
127,User_DiT_3,5.0,4.0,333
127,Sys_RAEv2_ref,3.42,4.15,333
128,User_DiT_1,5.0,3.0,333
128,User_DiT_2,5.0,3.0,333
128,User_DiT_3,5.0,3.0,333
128,Sys_RAEv2_ref,4.65,4.12,333
129,User_DiT_1,5.0,2.0,333
129,User_DiT_2,4.17,1.0,333
129,User_DiT_3,4.17,2.0,333
129,Sys_RAEv2_ref,4.65,2.85,333
130,User_DiT_1,5.0,3.0,339
130,User_DiT_2,5.0,4.0,339
130,User_DiT_3,4.38,5.0,339
130,Sys_RAEv2_ref,3.85,3.92,339
131,User_DiT_1,2.5,4.0,339
131,User_DiT_2,4.38,4.0,339
131,User_DiT_3,2.5,4.0,339
131,Sys_RAEv2_ref,3.15,2.85,339
132,User_DiT_1,5.0,4.0,339
132,User_DiT_2,5.0,2.0,339
132,User_DiT_3,5.0,4.0,339
132,Sys_RAEv2_ref,4.12,3.85,339
133,User_DiT_1,4.38,5.0,339
133,User_DiT_2,4.38,4.0,339
133,User_DiT_3,4.38,5.0,339
133,Sys_RAEv2_ref,4.12,1.5,339
134,User_DiT_1,5.0,5.0,339
134,User_DiT_2,5.0,4.0,339
134,User_DiT_3,5.0,4.0,339
134,Sys_RAEv2_ref,4.85,4.2,339
135,User_DiT_1,5.0,5.0,347
135,User_DiT_2,5.0,5.0,347
135,User_DiT_3,5.0,5.0,347
135,Sys_RAEv2_ref,4.65,3.85,347
136,User_DiT_1,5.0,5.0,347
136,User_DiT_2,5.0,3.0,347
136,User_DiT_3,5.0,5.0,347
136,Sys_RAEv2_ref,4.85,2.0,347
137,User_DiT_1,5.0,4.0,347
137,User_DiT_2,5.0,4.0,347
137,User_DiT_3,5.0,4.0,347
137,Sys_RAEv2_ref,4.62,2.0,347
138,User_DiT_1,5.0,4.0,347
138,User_DiT_2,5.0,3.0,347
138,User_DiT_3,5.0,3.0,347
138,Sys_RAEv2_ref,4.82,4.91,347
139,User_DiT_1,5.0,2.0,347
139,User_DiT_2,5.0,2.0,347
139,User_DiT_3,5.0,3.0,347
139,Sys_RAEv2_ref,4.85,1.5,347
140,User_DiT_1,4.38,2.0,356
140,User_DiT_2,4.38,2.0,356
140,User_DiT_3,4.44,2.0,356
140,Sys_RAEv2_ref,3.82,1.5,356
141,User_DiT_1,4.17,3.0,356
141,User_DiT_2,4.17,3.0,356
141,User_DiT_3,4.17,2.0,356
141,Sys_RAEv2_ref,1.45,2.0,356
142,User_DiT_1,5.0,3.0,356
142,User_DiT_2,5.0,2.0,356
142,User_DiT_3,5.0,2.0,356
142,Sys_RAEv2_ref,4.72,3.85,356
143,User_DiT_1,4.17,2.0,356
143,User_DiT_2,5.0,2.0,356
143,User_DiT_3,5.0,4.0,356
143,Sys_RAEv2_ref,4.85,3.72,356
144,User_DiT_1,5.0,2.0,356
144,User_DiT_2,5.0,2.0,356
144,User_DiT_3,5.0,2.0,356
144,Sys_RAEv2_ref,3.82,1.5,356
145,User_DiT_1,3.57,5.0,365
145,User_DiT_2,3.57,5.0,365
145,User_DiT_3,3.57,5.0,365
145,Sys_RAEv2_ref,4.15,2.0,365
146,User_DiT_1,5.0,4.0,365
146,User_DiT_2,5.0,2.0,365
146,User_DiT_3,5.0,2.0,365
146,Sys_RAEv2_ref,4.68,3.0,365
147,User_DiT_1,4.29,2.0,365
147,User_DiT_2,4.29,3.0,365
147,User_DiT_3,4.17,2.0,365
147,Sys_RAEv2_ref,4.68,1.5,365
148,User_DiT_1,3.33,4.0,365
148,User_DiT_2,3.33,4.0,365
148,User_DiT_3,3.75,3.0,365
148,Sys_RAEv2_ref,4.82,1.5,365
149,User_DiT_1,5.0,4.0,365
149,User_DiT_2,5.0,3.0,365
149,User_DiT_3,5.0,4.0,365
149,Sys_RAEv2_ref,4.82,1.5,365
150,User_DiT_1,5.0,3.0,370
150,User_DiT_2,5.0,2.0,370
150,User_DiT_3,5.0,2.0,370
150,Sys_RAEv2_ref,4.82,4.65,370
151,User_DiT_1,5.0,4.0,370
151,User_DiT_2,5.0,4.0,370
151,User_DiT_3,5.0,2.0,370
151,Sys_RAEv2_ref,4.82,1.5,370
152,User_DiT_1,4.17,2.0,370
152,User_DiT_2,4.17,2.0,370
152,User_DiT_3,5.0,2.0,370
152,Sys_RAEv2_ref,3.85,1.5,370
153,User_DiT_1,5.0,5.0,370
153,User_DiT_2,5.0,5.0,370
153,User_DiT_3,5.0,5.0,370
153,Sys_RAEv2_ref,4.62,1.5,370
154,User_DiT_1,5.0,2.0,370
154,User_DiT_2,5.0,2.0,370
154,User_DiT_3,5.0,2.0,370
154,Sys_RAEv2_ref,5.0,5.0,370
155,User_DiT_1,1.67,3.0,389
155,User_DiT_2,2.78,2.0,389
155,User_DiT_3,1.67,2.0,389
155,Sys_RAEv2_ref,1.25,2.0,389
156,User_DiT_1,2.78,3.0,389
156,User_DiT_2,1.67,3.0,389
156,User_DiT_3,1.67,3.0,389
156,Sys_RAEv2_ref,2.85,3.6,389
157,User_DiT_1,1.67,2.0,389
157,User_DiT_2,1.67,4.0,389
157,User_DiT_3,1.67,2.0,389
157,Sys_RAEv2_ref,1.85,2.9,389
158,User_DiT_1,1.11,2.0,389
158,User_DiT_2,1.11,3.0,389
158,User_DiT_3,1.67,3.0,389
158,Sys_RAEv2_ref,1.15,1.85,389
159,User_DiT_1,2.78,1.0,389
159,User_DiT_2,1.67,2.0,389
159,User_DiT_3,2.22,3.0,389
159,Sys_RAEv2_ref,3.82,2.65,389
160,User_DiT_1,5.0,5.0,392
160,User_DiT_2,5.0,5.0,392
160,User_DiT_3,5.0,4.0,392
160,Sys_RAEv2_ref,2.85,2.1,392
161,User_DiT_1,5.0,3.0,392
161,User_DiT_2,5.0,4.0,392
161,User_DiT_3,5.0,4.0,392
161,Sys_RAEv2_ref,2.85,3.15,392
162,User_DiT_1,3.57,4.0,392
162,User_DiT_2,3.57,2.0,392
162,User_DiT_3,4.29,3.0,392
162,Sys_RAEv2_ref,4.85,3.62,392
163,User_DiT_1,4.29,3.0,392
163,User_DiT_2,4.29,4.0,392
163,User_DiT_3,4.29,4.0,392
163,Sys_RAEv2_ref,4.82,4.35,392
