image_id,source,alignment_score,authenticity_score,class_id
99,User_IMF_2,3.57,2.0,156
99,User_IMF_3,5.0,3.0,156
100,Sys_IMF_ref_1,1.85,1.2,159
100,Sys_IMF_ref_2,1.85,0.92,159
100,Sys_IMF_ref_3,1.85,1.2,159
100,User_IMF_1,2.0,1.0,159
100,User_IMF_2,0.83,1.0,159
100,User_IMF_3,0.83,1.0,159
101,Sys_IMF_ref_1,3.62,2.0,159
101,Sys_IMF_ref_2,3.65,2.0,159
101,Sys_IMF_ref_3,3.42,1.85,159
101,User_IMF_1,4.17,3.0,159
101,User_IMF_2,3.33,3.0,159
101,User_IMF_3,4.17,2.0,159
102,Sys_IMF_ref_1,4.12,1.5,159
102,Sys_IMF_ref_2,3.42,1.5,159
102,Sys_IMF_ref_3,3.42,1.5,159
102,User_IMF_1,5.0,2.0,159
102,User_IMF_2,4.0,2.0,159
102,User_IMF_3,5.0,2.0,159
103,Sys_IMF_ref_1,4.12,1.5,159
