image_id,source,alignment_score,artifact_score
15,User_JiTfdloss_1,4.09,2.0
15,User_JiTfdloss_2,3.18,2.0
15,User_JiTfdloss_3,3.64,2.0
16,Sys_JiTfdloss_ref_1,3.85,3.72
16,Sys_JiTfdloss_ref_2,3.42,2.15
16,Sys_JiTfdloss_ref_3,4.12,3.85
16,User_JiTfdloss_1,3.33,2.0
16,User_JiTfdloss_2,3.33,2.0
16,User_JiTfdloss_3,3.33,4.0
17,Sys_JiTfdloss_ref_1,4.12,1.5
17,Sys_JiTfdloss_ref_2,4.15,4.28
17,Sys_JiTfdloss_ref_3,3.65,2.85
17,User_JiTfdloss_1,5.0,3.0
17,User_JiTfdloss_2,4.38,3.0
17,User_JiTfdloss_3,5.0,4.0
18,Sys_JiTfdloss_ref_1,4.12,1.5
18,Sys_JiTfdloss_ref_2,3.85,1.5
18,Sys_JiTfdloss_ref_3,4.15,1.5
18,User_JiTfdloss_1,5.0,3.0
18,User_JiTfdloss_2,4.29,2.0
18,User_JiTfdloss_3,5.0,2.0
19,Sys_JiTfdloss_ref_1,4.82,4.35
19,Sys_JiTfdloss_ref_2,4.82,3.65
19,Sys_JiTfdloss_ref_3,4.85,4.92
19,User_JiTfdloss_1,5.0,4.0
19,User_JiTfdloss_2,5.0,5.0
19,User_JiTfdloss_3,5.0,5.0
20,Sys_JiTfdloss_ref_1,4.82,3.65
20,Sys_JiTfdloss_ref_2,4.85,3.65
20,Sys_JiTfdloss_ref_3,4.62,3.85
20,User_JiTfdloss_1,5.0,5.0
20,User_JiTfdloss_2,4.0,4.0
20,User_JiTfdloss_3,4.0,4.0
21,Sys_JiTfdloss_ref_1,4.85,4.72
21,Sys_JiTfdloss_ref_2,4.92,4.85
21,Sys_JiTfdloss_ref_3,4.85,4.62
21,User_JiTfdloss_1,5.0,5.0
21,User_JiTfdloss_2,5.0,5.0
21,User_JiTfdloss_3,5.0,5.0
22,Sys_JiTfdloss_ref_1,4.85,4.6
22,Sys_JiTfdloss_ref_2,4.92,4.85
22,Sys_JiTfdloss_ref_3,3.85,4.15
22,User_JiTfdloss_1,4.38,5.0
22,User_JiTfdloss_2,4.38,5.0
22,User_JiTfdloss_3,5.0,4.0
23,Sys_JiTfdloss_ref_1,4.92,4.98
23,Sys_JiTfdloss_ref_2,4.85,4.92
23,Sys_JiTfdloss_ref_3,4.92,4.95
23,User_JiTfdloss_1,4.0,5.0
23,User_JiTfdloss_2,5.0,5.0
23,User_JiTfdloss_3,4.0,5.0
24,Sys_JiTfdloss_ref_1,4.85,4.2
24,Sys_JiTfdloss_ref_2,4.12,3.85
24,Sys_JiTfdloss_ref_3,4.85,3.85
24,User_JiTfdloss_1,4.0,4.0
24,User_JiTfdloss_2,4.0,4.0
24,User_JiTfdloss_3,4.0,4.0
25,Sys_JiTfdloss_ref_1,4.82,4.65
25,Sys_JiTfdloss_ref_2,4.92,4.98
25,Sys_JiTfdloss_ref_3,4.85,4.92
25,User_JiTfdloss_1,4.0,5.0
25,User_JiTfdloss_2,5.0,5.0
25,User_JiTfdloss_3,5.0,5.0
26,Sys_JiTfdloss_ref_1,4.65,3.85
26,Sys_JiTfdloss_ref_2,3.85,4.12
26,Sys_JiTfdloss_ref_3,4.85,4.62
26,User_JiTfdloss_1,3.89,5.0
26,User_JiTfdloss_2,4.44,4.0
26,User_JiTfdloss_3,4.44,3.0
27,Sys_JiTfdloss_ref_1,3.85,3.6
27,Sys_JiTfdloss_ref_2,3.42,1.5
27,Sys_JiTfdloss_ref_3,4.62,1.5
27,User_JiTfdloss_1,3.89,4.0
27,User_JiTfdloss_2,3.5,3.0
27,User_JiTfdloss_3,3.89,2.0
28,Sys_JiTfdloss_ref_1,4.68,1.5
28,Sys_JiTfdloss_ref_2,4.12,1.5
28,Sys_JiTfdloss_ref_3,4.85,4.92
28,User_JiTfdloss_1,5.0,4.0
28,User_JiTfdloss_2,5.0,5.0
28,User_JiTfdloss_3,5.0,4.0
29,Sys_JiTfdloss_ref_1,4.85,4.2
29,Sys_JiTfdloss_ref_2,4.85,4.2
29,Sys_JiTfdloss_ref_3,4.82,3.65
29,User_JiTfdloss_1,5.0,4.0
29,User_JiTfdloss_2,3.75,4.0
29,User_JiTfdloss_3,5.0,4.0
30,Sys_JiTfdloss_ref_1,4.65,3.85
30,Sys_JiTfdloss_ref_2,4.72,3.85
30,Sys_JiTfdloss_ref_3,4.72,1.5
30,User_JiTfdloss_1,5.0,4.0
30,User_JiTfdloss_2,5.0,4.0
30,User_JiTfdloss_3,5.0,4.0
31,Sys_JiTfdloss_ref_1,4.92,4.85
31,Sys_JiTfdloss_ref_2,4.35,3.85
31,Sys_JiTfdloss_ref_3,4.12,1.5
31,User_JiTfdloss_1,5.0,4.0
31,User_JiTfdloss_2,5.0,2.0
31,User_JiTfdloss_3,4.29,5.0
32,Sys_JiTfdloss_ref_1,4.65,3.85
32,Sys_JiTfdloss_ref_2,4.15,1.5
32,Sys_JiTfdloss_ref_3,3.65,1.5
32,User_JiTfdloss_1,2.5,3.0
32,User_JiTfdloss_2,4.17,3.0
32,User_JiTfdloss_3,2.5,3.0
33,Sys_JiTfdloss_ref_1,4.65,3.0
33,Sys_JiTfdloss_ref_2,4.85,3.0
33,Sys_JiTfdloss_ref_3,3.85,3.0
33,User_JiTfdloss_1,5.0,4.0
33,User_JiTfdloss_2,5.0,5.0
33,User_JiTfdloss_3,5.0,5.0
34,Sys_JiTfdloss_ref_1,4.35,1.5
34,Sys_JiTfdloss_ref_2,4.12,1.5
34,Sys_JiTfdloss_ref_3,4.65,1.5
34,User_JiTfdloss_1,5.0,3.0
34,User_JiTfdloss_2,4.17,2.0
34,User_JiTfdloss_3,4.17,5.0
35,Sys_JiTfdloss_ref_1,4.65,3.85
35,Sys_JiTfdloss_ref_2,4.85,3.72
35,Sys_JiTfdloss_ref_3,4.12,2.85
35,User_JiTfdloss_1,5.0,3.0
35,User_JiTfdloss_2,5.0,4.0
35,User_JiTfdloss_3,5.0,4.0
36,Sys_JiTfdloss_ref_1,4.15,2.85
36,Sys_JiTfdloss_ref_2,4.15,2.85
36,Sys_JiTfdloss_ref_3,4.85,4.72
36,User_JiTfdloss_1,5.0,5.0
36,User_JiTfdloss_2,5.0,3.0
36,User_JiTfdloss_3,5.0,3.0
37,Sys_JiTfdloss_ref_1,4.12,1.5
37,Sys_JiTfdloss_ref_2,4.82,3.65
37,Sys_JiTfdloss_ref_3,2.85,1.5
37,User_JiTfdloss_1,4.17,4.0
37,User_JiTfdloss_2,2.86,4.0
37,User_JiTfdloss_3,2.86,4.0
38,Sys_JiTfdloss_ref_1,3.82,4.15
38,Sys_JiTfdloss_ref_2,4.35,3.8
38,Sys_JiTfdloss_ref_3,4.72,4.95
38,User_JiTfdloss_1,5.0,4.0
38,User_JiTfdloss_2,5.0,4.0
38,User_JiTfdloss_3,5.0,5.0
39,Sys_JiTfdloss_ref_1,3.85,3.6
39,Sys_JiTfdloss_ref_2,4.15,3.0
39,Sys_JiTfdloss_ref_3,2.85,1.95
39,User_JiTfdloss_1,2.86,3.0
39,User_JiTfdloss_2,3.57,3.0
39,User_JiTfdloss_3,4.29,3.0
40,Sys_JiTfdloss_ref_1,1.25,4.85
40,Sys_JiTfdloss_ref_2,1.25,4.85
40,Sys_JiTfdloss_ref_3,1.25,4.85
40,User_JiTfdloss_1,0.0,4.0
40,User_JiTfdloss_2,1.25,5.0
40,User_JiTfdloss_3,0.0,5.0
41,Sys_JiTfdloss_ref_1,1.85,2.65
41,Sys_JiTfdloss_ref_2,1.85,1.42
41,Sys_JiTfdloss_ref_3,1.85,2.1
41,User_JiTfdloss_1,0.0,3.0
41,User_JiTfdloss_2,0.0,3.0
41,User_JiTfdloss_3,3.33,2.0
42,Sys_JiTfdloss_ref_1,3.65,2.85
42,Sys_JiTfdloss_ref_2,3.65,2.35
42,Sys_JiTfdloss_ref_3,3.42,1.5
42,User_JiTfdloss_1,3.75,4.0
42,User_JiTfdloss_2,3.75,3.0
42,User_JiTfdloss_3,5.0,4.0
43,Sys_JiTfdloss_ref_1,3.82,3.65
43,Sys_JiTfdloss_ref_2,3.65,3.82
43,Sys_JiTfdloss_ref_3,3.42,2.85
43,User_JiTfdloss_1,5.0,4.0
43,User_JiTfdloss_2,5.0,4.0
43,User_JiTfdloss_3,5.0,4.0
44,Sys_JiTfdloss_ref_1,4.65,4.72
44,Sys_JiTfdloss_ref_2,3.42,2.85
44,Sys_JiTfdloss_ref_3,4.85,4.92
44,User_JiTfdloss_1,4.0,5.0
44,User_JiTfdloss_2,5.0,3.0
44,User_JiTfdloss_3,5.0,5.0
45,Sys_JiTfdloss_ref_1,4.65,3.85
45,Sys_JiTfdloss_ref_2,4.65,3.85
45,Sys_JiTfdloss_ref_3,4.85,3.65
45,User_JiTfdloss_1,5.0,4.0
45,User_JiTfdloss_2,5.0,3.0
45,User_JiTfdloss_3,5.0,4.0
46,Sys_JiTfdloss_ref_1,4.35,3.82
46,Sys_JiTfdloss_ref_2,4.85,4.2
46,Sys_JiTfdloss_ref_3,4.15,3.85
46,User_JiTfdloss_1,5.0,4.0
46,User_JiTfdloss_2,5.0,4.0
46,User_JiTfdloss_3,5.0,4.0
47,Sys_JiTfdloss_ref_1,4.62,3.85
47,Sys_JiTfdloss_ref_2,3.85,3.6
47,Sys_JiTfdloss_ref_3,4.65,3.82
47,User_JiTfdloss_1,5.0,3.0
47,User_JiTfdloss_2,4.0,3.0
47,User_JiTfdloss_3,4.0,3.0
48,Sys_JiTfdloss_ref_1,4.15,2.85
48,Sys_JiTfdloss_ref_2,3.85,3.2
48,Sys_JiTfdloss_ref_3,3.82,2.65
48,User_JiTfdloss_1,2.5,3.0
48,User_JiTfdloss_2,2.5,2.0
48,User_JiTfdloss_3,5.0,2.0
49,Sys_JiTfdloss_ref_1,3.82,4.15
49,Sys_JiTfdloss_ref_2,2.85,3.42
49,Sys_JiTfdloss_ref_3,2.85,3.62
49,User_JiTfdloss_1,3.0,4.0
49,User_JiTfdloss_2,3.0,4.0
49,User_JiTfdloss_3,3.0,4.0
50,Sys_JiTfdloss_ref_1,4.92,4.98
50,Sys_JiTfdloss_ref_2,4.92,4.98
50,Sys_JiTfdloss_ref_3,4.92,4.98
50,User_JiTfdloss_1,5.0,5.0
50,User_JiTfdloss_2,5.0,5.0
50,User_JiTfdloss_3,5.0,5.0
51,Sys_JiTfdloss_ref_1,4.92,3.0
51,Sys_JiTfdloss_ref_2,4.82,3.0
51,Sys_JiTfdloss_ref_3,4.92,3.0
51,User_JiTfdloss_1,5.0,4.0
51,User_JiTfdloss_2,5.0,4.0
51,User_JiTfdloss_3,5.0,3.0
52,Sys_JiTfdloss_ref_1,4.12,2.85
52,Sys_JiTfdloss_ref_2,4.62,3.85
52,Sys_JiTfdloss_ref_3,4.15,2.85
52,User_JiTfdloss_1,5.0,4.0
52,User_JiTfdloss_2,3.89,2.0
52,User_JiTfdloss_3,5.0,4.0
53,Sys_JiTfdloss_ref_1,3.42,2.0
53,Sys_JiTfdloss_ref_2,3.42,2.0
53,Sys_JiTfdloss_ref_3,3.85,2.0
53,User_JiTfdloss_1,4.29,2.0
53,User_JiTfdloss_2,4.29,2.0
53,User_JiTfdloss_3,4.29,2.0
54,Sys_JiTfdloss_ref_1,4.35,2.0
54,Sys_JiTfdloss_ref_2,4.85,4.92
54,Sys_JiTfdloss_ref_3,4.35,2.0
54,User_JiTfdloss_1,4.38,4.0
54,User_JiTfdloss_2,5.0,5.0
54,User_JiTfdloss_3,4.38,2.0
55,Sys_JiTfdloss_ref_1,4.35,3.82
55,Sys_JiTfdloss_ref_2,4.62,3.85
55,Sys_JiTfdloss_ref_3,4.85,4.92
55,User_JiTfdloss_1,5.0,4.0
55,User_JiTfdloss_2,4.38,4.0
55,User_JiTfdloss_3,5.0,4.0
56,Sys_JiTfdloss_ref_1,4.98,4.99
56,Sys_JiTfdloss_ref_2,4.85,4.92
56,Sys_JiTfdloss_ref_3,4.85,4.92
56,User_JiTfdloss_1,5.0,5.0
56,User_JiTfdloss_2,5.0,5.0
56,User_JiTfdloss_3,5.0,5.0
57,Sys_JiTfdloss_ref_1,4.35,3.65
57,Sys_JiTfdloss_ref_2,3.85,4.15
57,Sys_JiTfdloss_ref_3,4.65,4.2
57,User_JiTfdloss_1,3.75,4.0
57,User_JiTfdloss_2,3.75,4.0
57,User_JiTfdloss_3,3.75,4.0
58,Sys_JiTfdloss_ref_1,4.85,4.92
58,Sys_JiTfdloss_ref_2,4.82,4.15
58,Sys_JiTfdloss_ref_3,4.85,4.92
58,User_JiTfdloss_1,5.0,5.0
58,User_JiTfdloss_2,4.17,5.0
58,User_JiTfdloss_3,5.0,5.0
59,Sys_JiTfdloss_ref_1,4.62,3.0
59,Sys_JiTfdloss_ref_2,4.62,3.0
59,Sys_JiTfdloss_ref_3,4.65,3.0
59,User_JiTfdloss_1,4.44,4.0
59,User_JiTfdloss_2,4.44,4.0
59,User_JiTfdloss_3,4.44,3.0
60,Sys_JiTfdloss_ref_1,4.85,3.6
60,Sys_JiTfdloss_ref_2,4.65,2.85
60,Sys_JiTfdloss_ref_3,4.12,2.85
60,User_JiTfdloss_1,5.0,3.0
60,User_JiTfdloss_2,5.0,3.0
60,User_JiTfdloss_3,5.0,4.0
61,Sys_JiTfdloss_ref_1,2.85,1.5
61,Sys_JiTfdloss_ref_2,1.85,2.1
61,Sys_JiTfdloss_ref_3,2.85,1.5
61,User_JiTfdloss_1,4.29,2.0
61,User_JiTfdloss_2,4.38,2.0
61,User_JiTfdloss_3,4.38,2.0
62,Sys_JiTfdloss_ref_1,4.85,3.75
62,Sys_JiTfdloss_ref_2,4.35,3.85
62,Sys_JiTfdloss_ref_3,4.85,3.2
62,User_JiTfdloss_1,5.0,3.0
62,User_JiTfdloss_2,5.0,3.0
62,User_JiTfdloss_3,4.29,3.0
63,Sys_JiTfdloss_ref_1,4.68,3.85
63,Sys_JiTfdloss_ref_2,4.65,3.85
63,Sys_JiTfdloss_ref_3,4.12,2.65
63,User_JiTfdloss_1,5.0,3.0
63,User_JiTfdloss_2,5.0,3.0
63,User_JiTfdloss_3,5.0,3.0
64,Sys_JiTfdloss_ref_1,4.72,3.0
64,Sys_JiTfdloss_ref_2,4.92,4.95
64,Sys_JiTfdloss_ref_3,4.92,4.95
64,User_JiTfdloss_1,5.0,4.0
64,User_JiTfdloss_2,5.0,5.0
64,User_JiTfdloss_3,5.0,5.0
65,Sys_JiTfdloss_ref_1,4.62,3.85
65,Sys_JiTfdloss_ref_2,4.62,3.85
65,Sys_JiTfdloss_ref_3,4.68,3.85
65,User_JiTfdloss_1,5.0,4.0
65,User_JiTfdloss_2,5.0,4.0
65,User_JiTfdloss_3,5.0,4.0
66,Sys_JiTfdloss_ref_1,4.12,1.5
66,Sys_JiTfdloss_ref_2,4.12,1.5
66,Sys_JiTfdloss_ref_3,4.85,1.5
66,User_JiTfdloss_1,4.44,4.0
66,User_JiTfdloss_2,5.0,3.0
66,User_JiTfdloss_3,5.0,2.0
67,Sys_JiTfdloss_ref_1,4.65,3.85
67,Sys_JiTfdloss_ref_2,4.12,2.85
67,Sys_JiTfdloss_ref_3,4.68,3.42
67,User_JiTfdloss_1,5.0,4.0
67,User_JiTfdloss_2,5.0,3.0
67,User_JiTfdloss_3,5.0,4.0
68,Sys_JiTfdloss_ref_1,4.85,4.92
68,Sys_JiTfdloss_ref_2,4.85,4.92
68,Sys_JiTfdloss_ref_3,4.85,4.92
68,User_JiTfdloss_1,5.0,4.0
68,User_JiTfdloss_2,5.0,5.0
68,User_JiTfdloss_3,5.0,4.0
69,Sys_JiTfdloss_ref_1,4.68,3.72
69,Sys_JiTfdloss_ref_2,4.35,2.85
69,Sys_JiTfdloss_ref_3,4.12,2.85
69,User_JiTfdloss_1,5.0,2.0
69,User_JiTfdloss_2,5.0,4.0
69,User_JiTfdloss_3,4.29,2.0
70,Sys_JiTfdloss_ref_1,4.92,4.85
70,Sys_JiTfdloss_ref_2,4.85,3.6
70,Sys_JiTfdloss_ref_3,4.92,4.98
70,User_JiTfdloss_1,5.0,5.0
70,User_JiTfdloss_2,5.0,5.0
70,User_JiTfdloss_3,5.0,4.0
71,Sys_JiTfdloss_ref_1,4.15,4.62
71,Sys_JiTfdloss_ref_2,2.85,3.0
71,Sys_JiTfdloss_ref_3,4.72,4.35
71,User_JiTfdloss_1,3.12,4.0
71,User_JiTfdloss_2,3.12,2.0
71,User_JiTfdloss_3,4.38,2.0
72,Sys_JiTfdloss_ref_1,1.85,3.2
72,Sys_JiTfdloss_ref_2,2.15,3.85
72,Sys_JiTfdloss_ref_3,2.85,3.2
72,User_JiTfdloss_1,3.33,5.0
72,User_JiTfdloss_2,3.33,4.0
72,User_JiTfdloss_3,3.33,5.0
73,Sys_JiTfdloss_ref_1,4.85,4.92
73,Sys_JiTfdloss_ref_2,4.85,4.92
73,Sys_JiTfdloss_ref_3,4.85,4.92
73,User_JiTfdloss_1,5.0,5.0
73,User_JiTfdloss_2,5.0,4.0
73,User_JiTfdloss_3,5.0,3.0
74,Sys_JiTfdloss_ref_1,4.85,2.1
74,Sys_JiTfdloss_ref_2,4.92,4.85
74,Sys_JiTfdloss_ref_3,4.85,4.92
74,User_JiTfdloss_1,5.0,5.0
74,User_JiTfdloss_2,5.0,4.0
74,User_JiTfdloss_3,5.0,5.0
75,Sys_JiTfdloss_ref_1,4.12,2.35
75,Sys_JiTfdloss_ref_2,4.85,3.2
75,Sys_JiTfdloss_ref_3,4.65,3.8
75,User_JiTfdloss_1,4.38,4.0
75,User_JiTfdloss_2,4.38,4.0
75,User_JiTfdloss_3,4.38,4.0
76,Sys_JiTfdloss_ref_1,4.92,4.85
76,Sys_JiTfdloss_ref_2,4.85,3.62
76,Sys_JiTfdloss_ref_3,2.85,3.65
76,User_JiTfdloss_1,5.0,5.0
76,User_JiTfdloss_2,5.0,5.0
76,User_JiTfdloss_3,3.75,4.0
77,Sys_JiTfdloss_ref_1,4.15,2.85
77,Sys_JiTfdloss_ref_2,4.65,3.85
77,Sys_JiTfdloss_ref_3,4.15,2.85
77,User_JiTfdloss_1,4.17,4.0
77,User_JiTfdloss_2,4.17,4.0
77,User_JiTfdloss_3,4.17,4.0
78,Sys_JiTfdloss_ref_1,4.82,3.65
78,Sys_JiTfdloss_ref_2,4.85,3.62
78,Sys_JiTfdloss_ref_3,4.85,4.2
78,User_JiTfdloss_1,5.0,4.0
78,User_JiTfdloss_2,5.0,5.0
78,User_JiTfdloss_3,5.0,4.0
79,Sys_JiTfdloss_ref_1,1.85,3.62
79,Sys_JiTfdloss_ref_2,2.15,2.85
79,Sys_JiTfdloss_ref_3,1.85,2.92
79,User_JiTfdloss_1,1.25,3.0
79,User_JiTfdloss_2,1.25,3.0
79,User_JiTfdloss_3,1.25,3.0
80,Sys_JiTfdloss_ref_1,2.35,2.8
80,Sys_JiTfdloss_ref_2,3.85,3.62
80,Sys_JiTfdloss_ref_3,2.35,3.82
80,User_JiTfdloss_1,2.5,2.0
80,User_JiTfdloss_2,4.29,4.0
80,User_JiTfdloss_3,4.29,3.0
81,Sys_JiTfdloss_ref_1,4.92,4.85
81,Sys_JiTfdloss_ref_2,4.65,3.85
81,Sys_JiTfdloss_ref_3,1.85,3.62
81,User_JiTfdloss_1,3.57,4.0
81,User_JiTfdloss_2,3.57,4.0
81,User_JiTfdloss_3,5.0,4.0
82,Sys_JiTfdloss_ref_1,0.05,4.82
82,Sys_JiTfdloss_ref_2,0.0,0.0
82,Sys_JiTfdloss_ref_3,0.0,1.2
82,User_JiTfdloss_1,0.0,1.0
82,User_JiTfdloss_2,0.0,4.0
82,User_JiTfdloss_3,0.0,1.0
83,Sys_JiTfdloss_ref_1,2.85,2.9
83,Sys_JiTfdloss_ref_2,2.15,2.85
83,Sys_JiTfdloss_ref_3,4.15,2.85
83,User_JiTfdloss_1,2.14,3.0
83,User_JiTfdloss_2,5.0,2.0
83,User_JiTfdloss_3,2.14,4.0
84,Sys_JiTfdloss_ref_1,3.85,4.12
84,Sys_JiTfdloss_ref_2,3.85,3.6
84,Sys_JiTfdloss_ref_3,4.85,4.9
84,User_JiTfdloss_1,4.29,5.0
84,User_JiTfdloss_2,4.29,4.0
84,User_JiTfdloss_3,4.29,5.0
85,Sys_JiTfdloss_ref_1,3.85,3.92
85,Sys_JiTfdloss_ref_2,3.45,3.8
85,Sys_JiTfdloss_ref_3,4.92,4.95
85,User_JiTfdloss_1,4.17,4.0
85,User_JiTfdloss_2,5.0,4.0
85,User_JiTfdloss_3,5.0,5.0
86,Sys_JiTfdloss_ref_1,2.15,3.85
86,Sys_JiTfdloss_ref_2,3.42,2.85
86,Sys_JiTfdloss_ref_3,2.45,3.82
86,User_JiTfdloss_1,3.75,3.0
86,User_JiTfdloss_2,2.5,3.0
86,User_JiTfdloss_3,2.5,3.0
87,Sys_JiTfdloss_ref_1,3.85,3.2
87,Sys_JiTfdloss_ref_2,4.12,2.85
87,Sys_JiTfdloss_ref_3,3.82,3.65
87,User_JiTfdloss_1,4.17,3.0
87,User_JiTfdloss_2,4.17,4.0
87,User_JiTfdloss_3,4.17,4.0
88,Sys_JiTfdloss_ref_1,4.85,4.92
88,Sys_JiTfdloss_ref_2,4.85,4.9
88,Sys_JiTfdloss_ref_3,4.85,3.65
88,User_JiTfdloss_1,5.0,5.0
88,User_JiTfdloss_2,5.0,5.0
88,User_JiTfdloss_3,5.0,4.0
89,Sys_JiTfdloss_ref_1,2.85,3.2
89,Sys_JiTfdloss_ref_2,2.45,3.8
89,Sys_JiTfdloss_ref_3,1.85,4.92
89,User_JiTfdloss_1,2.86,3.0
89,User_JiTfdloss_2,1.67,4.0
89,User_JiTfdloss_3,2.86,3.0
90,Sys_JiTfdloss_ref_1,4.35,2.85
90,Sys_JiTfdloss_ref_2,4.65,3.2
90,Sys_JiTfdloss_ref_3,4.65,4.35
90,User_JiTfdloss_1,5.0,4.0
90,User_JiTfdloss_2,5.0,4.0
90,User_JiTfdloss_3,5.0,3.0
91,Sys_JiTfdloss_ref_1,4.65,2.85
91,Sys_JiTfdloss_ref_2,4.85,4.65
91,Sys_JiTfdloss_ref_3,4.65,3.85
91,User_JiTfdloss_1,5.0,4.0
91,User_JiTfdloss_2,5.0,3.0
91,User_JiTfdloss_3,5.0,4.0
92,Sys_JiTfdloss_ref_1,4.85,3.65
92,Sys_JiTfdloss_ref_2,4.65,3.85
92,Sys_JiTfdloss_ref_3,4.85,3.8
92,User_JiTfdloss_1,5.0,4.0
92,User_JiTfdloss_2,5.0,4.0
92,User_JiTfdloss_3,5.0,4.0
93,Sys_JiTfdloss_ref_1,1.85,2.6
93,Sys_JiTfdloss_ref_2,1.25,3.85
93,Sys_JiTfdloss_ref_3,1.25,3.45
93,User_JiTfdloss_1,2.14,3.0
93,User_JiTfdloss_2,2.14,4.0
93,User_JiTfdloss_3,2.5,4.0
94,Sys_JiTfdloss_ref_1,1.42,1.85
94,Sys_JiTfdloss_ref_2,1.85,2.1
94,Sys_JiTfdloss_ref_3,1.25,1.8
94,User_JiTfdloss_1,1.67,3.0
94,User_JiTfdloss_2,1.67,2.0
